Alpha,T1-15.8 m/s-VLM2, , 
           -2,      11.68029, , 
         -1.8,      11.76878, , 
         -1.6,       11.8499, , 
         -1.4,      11.92379, , 
         -1.2,      11.98978, , 
           -1,       12.0482, , 
         -0.8,       12.0984, , 
         -0.6,      12.14034, , 
         -0.4,      12.17356, , 
         -0.2,      12.19807, , 
            0,      12.21351, , 
          0.2,      12.22043, , 
          0.4,      12.21958, , 
          0.6,      12.21131, , 
          0.8,      12.19637, , 
            1,      12.17537, , 
          1.2,      12.14907, , 
          1.4,      12.11787, , 
          1.6,      12.08253, , 
          1.8,      12.04326, , 
            2,      12.00033, , 
          2.2,       11.9541, , 
          2.4,      11.90488, , 
          2.6,      11.85257, , 
          2.8,      11.79734, , 
            3,        11.739, , 
          3.2,      11.67739, , 
          3.4,      11.61192, , 
          3.6,      11.54134, , 
          3.8,      11.46446, , 
            4,      11.38044, , 
          4.2,      11.28641, , 
          4.4,      11.16802, , 
          4.6,      11.01188, , 

