Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.9249521, , 
         -1.8,     0.9103648, , 
         -1.6,     0.8967482, , 
         -1.4,     0.8840381, , 
         -1.2,     0.8722372, , 
           -1,     0.8612761, , 
         -0.8,     0.8511608, , 
         -0.6,     0.8418579, , 
         -0.4,     0.8333653, , 
         -0.2,     0.8256515, , 
            0,     0.8187144, , 
          0.2,     0.8124943, , 
          0.4,     0.8069224, , 
          0.6,     0.8019613, , 
          0.8,     0.7975487, , 
            1,     0.7936371, , 
          1.2,     0.7901681, , 
          1.4,      0.787112, , 
          1.6,     0.7844148, , 
          1.8,     0.7820588, , 
            2,     0.7800258, , 
          2.2,     0.7782901, , 
          2.4,     0.7768302, , 
          2.6,     0.7756519, , 
          2.8,     0.7747452, , 
            3,     0.7741221, , 
          3.2,     0.7737947, , 
          3.4,     0.7738044, , 
          3.6,     0.7742383, , 
          3.8,     0.7751827, , 
            4,     0.7767046, , 
          4.2,     0.7790162, , 
          4.4,      0.783146, , 
          4.6,     0.7901374, , 

