Alpha,T1-15.8 m/s-VLM2, , 
           -2,      10.29114, , 
         -1.8,      10.23412, , 
         -1.6,      10.18184, , 
         -1.4,      10.13401, , 
         -1.2,      10.09045, , 
           -1,      10.05091, , 
         -0.8,      10.01522, , 
         -0.6,      9.983217, , 
         -0.4,      9.954711, , 
         -0.2,      9.929532, , 
            0,      9.907544, , 
          0.2,      9.888627, , 
          0.4,      9.872583, , 
          0.6,      9.859335, , 
          0.8,      9.848771, , 
            1,       9.84081, , 
          1.2,      9.835277, , 
          1.4,      9.832061, , 
          1.6,      9.831101, , 
          1.8,      9.832276, , 
            2,      9.835484, , 
          2.2,      9.840668, , 
          2.4,      9.847737, , 
          2.6,      9.856617, , 
          2.8,      9.867236, , 
            3,      9.879552, , 
          3.2,      9.893497, , 
          3.4,         9.909, , 
          3.6,      9.925994, , 
          3.8,      9.944408, , 
            4,      9.964182, , 
          4.2,      9.985338, , 
          4.4,      10.00786, , 
          4.6,      10.03167, , 
          4.8,      10.05668, , 
            5,      10.08286, , 
          5.2,      10.11015, , 
          5.4,      10.13855, , 
          5.6,      10.16806, , 
          5.8,       10.1987, , 
            6,      10.23052, , 
          6.2,      10.26337, , 
          6.4,      10.29723, , 
          6.6,       10.3321, , 
          6.8,      10.36793, , 
            7,      10.40469, , 
          7.2,      10.44239, , 
          7.4,      10.48108, , 
          7.6,       10.5207, , 
          7.8,      10.56117, , 
            8,      10.60245, , 

