Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      8.939437, ,            -2,      9.095883, ,            -2,      9.128046, ,            -2,       7.70097, ,            -2,      8.449349, , 
         -1.8,      8.993564, ,          -1.8,      9.154705, ,          -1.8,      9.188004, ,          -1.8,       7.72535, ,          -1.8,       8.48891, , 
         -1.6,      9.043049, ,          -1.6,      9.208896, ,          -1.6,      9.243297, ,          -1.6,      7.745037, ,          -1.6,      8.523877, , 
         -1.4,      9.088048, ,          -1.4,       9.25853, ,          -1.4,      9.294048, ,          -1.4,       7.76024, ,          -1.4,      8.554276, , 
         -1.2,      9.128548, ,          -1.2,      9.303781, ,          -1.2,      9.340445, ,          -1.2,      7.770987, ,          -1.2,      8.580159, , 
           -1,      9.164725, ,            -1,      9.344718, ,            -1,      9.382524, ,            -1,      7.777418, ,            -1,      8.601768, , 
         -0.8,      9.196704, ,          -0.8,      9.381463, ,          -0.8,      9.420352, ,          -0.8,      7.779695, ,          -0.8,      8.619051, , 
         -0.6,      9.224595, ,          -0.6,      9.414384, ,          -0.6,       9.45437, ,          -0.6,      7.777899, ,          -0.6,      8.632128, , 
         -0.4,      9.248405, ,          -0.4,      9.443662, ,          -0.4,      9.484799, ,          -0.4,      7.772372, ,          -0.4,       8.64119, , 
         -0.2,      9.268156, ,          -0.2,      9.469412, ,          -0.2,      9.514522, ,          -0.2,      7.763014, ,          -0.2,       8.64626, , 
            0,      9.284197, ,             0,      9.491784, ,             0,        9.5422, ,             0,      7.750315, ,             0,      8.647402, , 
          0.2,      9.296461, ,           0.2,      9.511683, ,           0.2,      9.567652, ,           0.2,      7.734351, ,           0.2,      8.644658, , 
          0.4,      9.304704, ,           0.4,      9.528921, ,           0.4,      9.591132, ,           0.4,      7.716368, ,           0.4,      8.638203, , 
          0.6,      9.309174, ,           0.6,      9.542663, ,           0.6,      9.611684, ,           0.6,      7.694216, ,           0.6,      8.628085, , 
          0.8,       9.31007, ,           0.8,      9.553578, ,           0.8,      9.628056, ,           0.8,      7.669241, ,           0.8,      8.614393, , 
            1,      9.307386, ,             1,      9.561649, ,             1,       9.64018, ,             1,      7.641598, ,             1,      8.597282, , 
          1.2,      9.300701, ,           1.2,      9.565876, ,           1.2,      9.646956, ,           1.2,      7.611399, ,           1.2,      8.576792, , 
          1.4,      9.290248, ,           1.4,      9.565257, ,           1.4,      9.649229, ,           1.4,      7.578757, ,           1.4,      8.552985, , 
          1.6,      9.276311, ,           1.6,       9.55861, ,           1.6,      9.643926, ,           1.6,      7.543908, ,           1.6,      8.526019, , 
          1.8,      9.258883, ,           1.8,       9.54602, ,           1.8,      9.625577, ,           1.8,      7.506683, ,           1.8,      8.495676, , 
            2,      9.238287, ,             2,      9.529239, ,             2,       9.61284, ,             2,       7.46736, ,             2,       8.46219, , 
          2.2,       9.21456, ,           2.2,      9.508275, ,           2.2,      9.591205, ,           2.2,      7.425805, ,           2.2,      8.425296, , 
          2.4,       9.18793, ,           2.4,      9.483975, ,           2.4,      9.565442, ,           2.4,      7.381981, ,           2.4,      8.384785, , 
          2.6,      9.158751, ,           2.6,      9.456921, ,           2.6,      9.537315, ,           2.6,      7.336112, ,           2.6,      8.340862, , 
          2.8,      9.127173, ,           2.8,       9.42632, ,           2.8,      9.505619, ,           2.8,      7.287517, ,           2.8,       8.29246, , 
            3,      9.093427, ,             3,      9.394332, ,             3,      9.472323, ,             3,      7.236478, ,             3,      8.239748, , 
          3.2,      9.057665, ,           3.2,      9.359579, ,           3.2,      9.437483, ,           3.2,      7.182624, ,           3.2,      8.181862, , 
          3.4,      9.020116, ,           3.4,      9.323209, ,           3.4,      9.401596, ,           3.4,      7.125202, ,           3.4,      8.117613, , 
          3.6,      8.980893, ,           3.6,      9.284967, ,           3.6,      9.362938, ,           3.6,        7.0641, ,           3.6,      8.046844, , 
