Alpha,T1-15.8 m/s-VLM2, , 
           -2,      5.507487, , 
         -1.8,      5.538841, , 
         -1.6,      5.567894, , 
         -1.4,      5.594732, , 
         -1.2,      5.619391, , 
           -1,      5.641965, , 
         -0.8,      5.662483, , 
         -0.6,      5.681012, , 
         -0.4,      5.697614, , 
         -0.2,      5.712356, , 
            0,      5.725291, , 
          0.2,      5.736464, , 
          0.4,      5.745974, , 
          0.6,       5.75385, , 
          0.8,      5.760145, , 
            1,      5.764898, , 
          1.2,      5.768206, , 
          1.4,       5.77013, , 
          1.6,      5.770705, , 
          1.8,      5.770002, , 
            2,      5.768082, , 
          2.2,      5.764983, , 
          2.4,      5.760762, , 
          2.6,      5.755468, , 
          2.8,      5.749151, , 
            3,       5.74184, , 
          3.2,      5.733584, , 
          3.4,      5.724433, , 
          3.6,      5.714434, , 
          3.8,      5.703637, , 
            4,      5.692088, , 
          4.2,      5.679781, , 
          4.4,      5.666738, , 
          4.6,      5.653009, , 
          4.8,      5.638657, , 
            5,      5.623714, , 
          5.2,      5.608216, , 
          5.4,      5.592173, , 
          5.6,      5.575598, , 
          5.8,       5.55849, , 
            6,      5.540831, , 
          6.2,       5.52271, , 
          6.4,      5.504157, , 
          6.6,      5.485172, , 
          6.8,      5.465799, , 
            7,       5.44606, , 
          7.2,      5.425959, , 
          7.4,      5.405476, , 
          7.6,      5.384661, , 
          7.8,      5.363553, , 
            8,      5.342187, , 

