Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.382792, ,            -2,      6.273893, ,            -2,      6.251962, ,            -2,      7.398673, ,            -2,       6.74969, , 
         -1.8,      6.344692, ,          -1.8,        6.2339, ,          -1.8,      6.211484, ,          -1.8,      7.375581, ,          -1.8,      6.718523, , 
         -1.6,      6.310254, ,          -1.6,      6.197502, ,          -1.6,      6.174615, ,          -1.6,      7.357039, ,          -1.6,      6.691212, , 
         -1.4,      6.279259, ,          -1.4,      6.164534, ,          -1.4,      6.141156, ,          -1.4,      7.342783, ,          -1.4,      6.667648, , 
         -1.2,      6.251622, ,          -1.2,      6.134781, ,          -1.2,      6.110882, ,          -1.2,      7.332739, ,          -1.2,      6.647715, , 
           -1,      6.227138, ,            -1,      6.108109, ,            -1,      6.083682, ,            -1,      7.326742, ,            -1,      6.631164, , 
         -0.8,      6.205654, ,          -0.8,      6.084365, ,          -0.8,      6.059435, ,          -0.8,      7.324621, ,          -0.8,      6.617985, , 
         -0.6,      6.187037, ,          -0.6,      6.063248, ,          -0.6,      6.037794, ,          -0.6,      7.326293, ,          -0.6,      6.608048, , 
         -0.4,      6.171231, ,          -0.4,      6.044589, ,          -0.4,      6.018566, ,          -0.4,      7.331447, ,          -0.4,      6.601179, , 
         -0.2,      6.158181, ,          -0.2,      6.028274, ,          -0.2,      5.999902, ,          -0.2,      7.340188, ,          -0.2,      6.597342, , 
            0,      6.147623, ,             0,      6.014169, ,             0,      5.982624, ,             0,      7.352084, ,             0,      6.596479, , 
          0.2,      6.139575, ,           0.2,      6.001679, ,           0.2,      5.966824, ,           0.2,      7.367092, ,           0.2,      6.598554, , 
          0.4,      6.134177, ,           0.4,      5.990901, ,           0.4,      5.952322, ,           0.4,      7.384072, ,           0.4,      6.603442, , 
          0.6,      6.131254, ,           0.6,      5.982336, ,           0.6,      5.939685, ,           0.6,      7.405095, ,           0.6,      6.611117, , 
          0.8,      6.130668, ,           0.8,      5.975551, ,           0.8,      5.929658, ,           0.8,      7.428942, ,           0.8,      6.621532, , 
            1,      6.132422, ,             1,      5.970544, ,             1,      5.922253, ,             1,      7.455513, ,             1,      6.634592, , 
          1.2,      6.136797, ,           1.2,      5.967924, ,           1.2,      5.918123, ,           1.2,      7.484759, ,           1.2,      6.650301, , 
          1.4,      6.143649, ,           1.4,      5.968308, ,           1.4,      5.916739, ,           1.4,      7.516629, ,           1.4,      6.668645, , 
          1.6,      6.152809, ,           1.6,      5.972428, ,           1.6,      5.919969, ,           1.6,      7.550952, ,           1.6,      6.689546, , 
          1.8,      6.164301, ,           1.8,      5.980248, ,           1.8,      5.931174, ,           1.8,      7.587961, ,           1.8,       6.71322, , 
            2,      6.177938, ,             2,      5.990702, ,             2,      5.938976, ,             2,       7.62745, ,             2,      6.739542, , 
          2.2,      6.193722, ,           2.2,      6.003815, ,           2.2,      5.952277, ,           2.2,      7.669627, ,           2.2,      6.768781, , 
          2.4,      6.211533, ,           2.4,      6.019085, ,           2.4,      5.968193, ,           2.4,      7.714611, ,           2.4,      6.801178, , 
          2.6,      6.231168, ,           2.6,      6.036177, ,           2.6,      5.985666, ,           2.6,      7.762261, ,           2.6,      6.836655, , 
          2.8,      6.252555, ,           2.8,      6.055627, ,           2.8,       6.00548, ,           2.8,      7.813384, ,           2.8,      6.876179, , 
            3,      6.275574, ,             3,      6.076093, ,             3,      6.026435, ,             3,      7.867805, ,             3,      6.919743, , 
          3.2,      6.300153, ,           3.2,      6.098484, ,           3.2,      6.048518, ,           3.2,      7.926049, ,           3.2,       6.96822, , 
          3.4,      6.326167, ,           3.4,      6.122094, ,           3.4,      6.071433, ,           3.4,      7.989104, ,           3.4,      7.022823, , 
          3.6,       6.35357, ,           3.6,      6.147116, ,           3.6,      6.096313, ,           3.6,      8.057302, ,           3.6,      7.083962, , 
          3.8,      6.382309, ,           3.8,      6.173304, ,           3.8,      6.122743, ,           3.8,      8.131152, ,           3.8,      7.152499, , 
            4,      6.412298, ,             4,      6.200287, ,             4,      6.149912, ,             4,      8.210879, ,             4,       7.22835, , 
          4.2,      6.443632, ,           4.2,      6.228556, ,           4.2,      6.177907, ,           4.2,      8.297369, ,           4.2,      7.312913, , 
          4.4,      6.476232, ,           4.4,      6.257744, ,           4.4,      6.206734, ,           4.4,      8.388496, ,           4.4,      7.402701, , 
          4.6,      6.510109, ,           4.6,      6.287776, ,           4.6,      6.236736, ,           4.6,      8.485699, ,           4.6,      7.499156, , 
          4.8,      6.545248, ,           4.8,      6.318583, ,           4.8,      6.267603, ,           4.8,      8.595137, ,           4.8,      7.612033, , 
            5,        6.5819, ,             5,      6.350388, ,             5,       6.29925, ,             5,       8.78011, ,             5,      7.838888, , 
          5.2,      6.620111, ,           5.2,      6.383107, ,           5.2,      6.332007, ,           5.2,      8.936311, ,           5.2,      8.017977, , 
          5.4,      6.660298, ,           5.4,      6.416741, ,           5.4,      6.365754, ,           5.4,      9.038578, ,           5.4,      8.112202, , 
          5.6,      6.702796, ,           5.6,      6.451312, ,           5.6,      6.400426, ,           5.6,      9.138859, ,           5.6,      8.203153, , 
          5.8,      6.748376, ,           5.8,      6.486895, ,           5.8,      6.436072, ,           5.8,        9.2434, ,           5.8,      8.297488, , 
            6,      6.797078, ,             6,      6.523551, ,             6,      6.472725, ,             6,      9.354826, ,             6,      8.390295, , 
          6.2,      6.853146, ,           6.2,      6.561417, ,           6.2,       6.51044, ,           6.2,      9.473846, ,           6.2,      8.523201, , 
          6.4,      6.916559, ,           6.4,      6.600339, ,           6.4,      6.549136, ,           6.4,      9.602982, ,           6.4,      8.636286, , 
          6.6,      7.004178, ,           6.6,      6.640536, ,           6.6,      6.588988, ,           6.6,      9.747279, ,           6.6,      8.732112, , 
, , ,           6.8,      6.681942, ,           6.8,      6.629825, , , , , , , , 

