Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.893406, , 
         -1.8,      4.856789, , 
         -1.6,        4.8237, , 
         -1.4,      4.793946, , 
         -1.2,      4.767684, , 
           -1,      4.744673, , 
         -0.8,      4.725073, , 
         -0.6,      4.708824, , 
         -0.4,      4.696033, , 
         -0.2,      4.686639, , 
            0,       4.68074, , 
          0.2,      4.678101, , 
          0.4,      4.678425, , 
          0.6,      4.681581, , 
          0.8,      4.687287, , 
            1,      4.695338, , 
          1.2,      4.705454, , 
          1.4,      4.717515, , 
          1.6,      4.731253, , 
          1.8,      4.746608, , 
            2,      4.763511, , 
          2.2,      4.781849, , 
          2.4,      4.801528, , 
          2.6,      4.822616, , 
          2.8,      4.845087, , 
            3,       4.86905, , 
          3.2,      4.894614, , 
          3.4,      4.922076, , 
          3.6,      4.952028, , 
          3.8,      4.985069, , 
            4,      5.021685, , 
          4.2,      5.063306, , 
          4.4,      5.116699, , 
          4.6,      5.188856, , 

