Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.035406, ,            -2,      1.011176, ,            -2,       1.11812, , 
         -1.8,      1.019543, ,          -1.8,     0.9949517, ,          -1.8,      1.103504, , 
         -1.6,        1.0047, ,          -1.6,     0.9796834, ,          -1.6,      1.089986, , 
         -1.4,     0.9908395, ,          -1.4,     0.9652668, ,          -1.4,      1.077529, , 
         -1.2,     0.9778862, ,          -1.2,     0.9516305, ,          -1.2,      1.066056, , 
           -1,     0.9658371, ,            -1,     0.9386967, ,            -1,      1.055539, , 
         -0.8,     0.9546402, ,          -0.8,     0.9264458, ,          -0.8,      1.045929, , 
         -0.6,     0.9442727, ,          -0.6,     0.9147845, ,          -0.6,      1.037202, , 
         -0.4,     0.9347167, ,          -0.4,     0.9038197, ,          -0.4,      1.029295, , 
         -0.2,     0.9259636, ,          -0.2,     0.8936492, ,          -0.2,       1.02218, , 
            0,     0.9179789, ,             0,     0.8845129, ,             0,      1.015828, , 
          0.2,     0.9107526, ,           0.2,     0.8764094, ,           0.2,      1.010202, , 
          0.4,     0.9042726, ,           0.4,     0.8692972, ,           0.4,      1.005307, , 
          0.6,     0.8984579, ,           0.6,     0.8631858, ,           0.6,      1.001096, , 
          0.8,     0.8932629, ,           0.8,     0.8577875, ,           0.8,     0.9975815, , 
            1,     0.8886478, ,             1,     0.8529096, ,             1,     0.9947965, , 
          1.2,     0.8845573, ,           1.2,     0.8486617, ,           1.2,     0.9927599, , 
          1.4,     0.8809455, ,           1.4,      0.845042, ,           1.4,     0.9914865, , 
          1.6,     0.8777743, ,           1.6,     0.8417097, ,           1.6,     0.9910832, , 
          1.8,     0.8749994, ,           1.8,     0.8388973, ,           1.8,     0.9916732, , 
            2,     0.8725875, ,             2,     0.8364312, ,             2,     0.9933962, , 
          2.2,     0.8705191, ,           2.2,     0.8342668, ,           2.2,      0.996477, , 
          2.4,     0.8687771, ,           2.4,     0.8323529, ,           2.4,      1.000944, , 
          2.6,      0.867335, ,           2.6,     0.8306683, ,           2.6,      1.007053, , 
          2.8,     0.8661788, ,           2.8,     0.8292113, ,           2.8,      1.014716, , 
            3,     0.8653132, ,             3,     0.8279681, ,             3,      1.023569, , 
          3.2,     0.8647283, ,           3.2,      0.826919, ,           3.2,      1.033752, , 
          3.4,     0.8644411, ,           3.4,     0.8260853, ,           3.4,       1.04913, , 
          3.6,     0.8644685, ,           3.6,     0.8254624, ,           3.6,      1.087668, , 
          3.8,     0.8648656, ,           3.8,     0.8250686, ,           3.8,      1.100237, , 
            4,     0.8657414, ,             4,     0.8249025, ,             4,      1.109124, , 
          4.2,     0.8671599, ,           4.2,     0.8249764, ,           4.2,      1.118377, , 
          4.4,     0.8691867, ,           4.4,     0.8252956, ,           4.4,      1.127737, , 
          4.6,     0.8724902, ,           4.6,     0.8258732, ,           4.6,      1.142584, , 
          4.8,     0.8773818, ,           4.8,     0.8267062, ,           4.8,      1.156042, , 
            5,     0.8869753, ,             5,      0.827818, ,             5,      1.166308, , 
, , ,           5.2,     0.8292283, , , , , 

