Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.112992, , 
         -1.8,      4.059519, , 
         -1.6,      4.009024, , 
         -1.4,      3.961311, , 
         -1.2,      3.916233, , 
           -1,      3.873616, , 
         -0.8,      3.833342, , 
         -0.6,      3.795274, , 
         -0.4,      3.759291, , 
         -0.2,      3.725275, , 
            0,      3.693127, , 
          0.2,      3.662755, , 
          0.4,      3.634044, , 
          0.6,      3.606926, , 
          0.8,      3.581324, , 
            1,      3.557173, , 
          1.2,      3.534377, , 
          1.4,      3.512867, , 
          1.6,      3.492593, , 
          1.8,      3.473484, , 
            2,      3.455481, , 
          2.2,       3.43854, , 
          2.4,      3.422607, , 
          2.6,      3.407636, , 
          2.8,      3.393583, , 
            3,      3.380416, , 
          3.2,      3.368094, , 
          3.4,      3.356576, , 
          3.6,      3.345826, , 
          3.8,      3.335804, , 
            4,      3.326477, , 
          4.2,      3.317841, , 
          4.4,      3.309876, , 
          4.6,      3.302548, , 
          4.8,      3.295816, , 
            5,      3.289655, , 
          5.2,      3.284042, , 
          5.4,      3.278968, , 
          5.6,      3.274422, , 
          5.8,      3.270401, , 
            6,      3.266915, , 
          6.2,       3.26391, , 
          6.4,      3.261368, , 
          6.6,      3.259286, , 
          6.8,      3.257638, , 
            7,       3.25641, , 
          7.2,      3.255599, , 
          7.4,      3.255217, , 
          7.6,      3.255236, , 
          7.8,       3.25563, , 
            8,       3.25638, , 

