Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       5.18126, ,            -2,      5.060648, ,            -2,       5.59264, , 
         -1.8,      5.144618, ,          -1.8,      5.021171, ,          -1.8,      5.565726, , 
         -1.6,      5.111419, ,          -1.6,      4.984794, ,          -1.6,      5.542713, , 
         -1.4,      5.081623, ,          -1.4,      4.951131, ,          -1.4,      5.523579, , 
         -1.2,      5.054992, ,          -1.2,      4.919943, ,          -1.2,      5.508078, , 
           -1,      5.031641, ,            -1,      4.890946, ,            -1,      5.496214, , 
         -0.8,      5.011429, ,          -0.8,      4.864142, ,          -0.8,      5.487853, , 
         -0.6,      4.994356, ,          -0.6,      4.839143, ,          -0.6,      5.483009, , 
         -0.4,      4.980444, ,          -0.4,      4.816603, ,          -0.4,      5.481458, , 
         -0.2,      4.969758, ,          -0.2,      4.797146, ,          -0.2,      5.483161, , 
            0,      4.962219, ,             0,       4.78217, ,             0,      5.488074, , 
          0.2,      4.957877, ,           0.2,      4.771802, ,           0.2,      5.496096, , 
          0.4,      4.956763, ,           0.4,      4.765946, ,           0.4,      5.507346, , 
          0.6,      4.958529, ,           0.6,       4.76478, ,           0.6,      5.521658, , 
          0.8,      4.963008, ,           0.8,      4.766832, ,           0.8,      5.539189, , 
            1,      4.970056, ,             1,       4.77112, ,             1,      5.560204, , 
          1.2,      4.979435, ,           1.2,      4.778323, ,           1.2,      5.584897, , 
          1.4,      4.990953, ,           1.4,      4.788509, ,           1.4,      5.613439, , 
          1.6,      5.004451, ,           1.6,      4.799817, ,           1.6,       5.64652, , 
          1.8,      5.019731, ,           1.8,      4.813613, ,           1.8,      5.684941, , 
            2,       5.03665, ,             2,      4.828961, ,             2,      5.729608, , 
          2.2,      5.055139, ,           2.2,      4.845644, ,           2.2,      5.781936, , 
          2.4,      5.075139, ,           2.4,      4.863403, ,           2.4,      5.842229, , 
          2.6,      5.096535, ,           2.6,      4.882142, ,           2.6,      5.912112, , 
          2.8,      5.119278, ,           2.8,      4.901881, ,           2.8,      5.991236, , 
            3,      5.143431, ,             3,      4.922566, ,             3,      6.077602, , 
          3.2,      5.168966, ,           3.2,      4.944105, ,           3.2,      6.172145, , 
          3.4,      5.196018, ,           3.4,      4.966647, ,           3.4,       6.29801, , 
          3.6,      5.224719, ,           3.6,      4.990191, ,           3.6,      6.563129, , 
          3.8,      5.255438, ,           3.8,       5.01487, ,           3.8,      6.674158, , 
            4,      5.288873, ,             4,      5.040702, ,             4,      6.763433, , 
          4.2,      5.325463, ,           4.2,      5.067786, ,           4.2,      6.855203, , 
          4.4,      5.365665, ,           4.4,       5.09618, ,           4.4,      6.947916, , 
          4.6,      5.413658, ,           4.6,      5.125992, ,           4.6,      7.074547, , 
          4.8,      5.471492, ,           4.8,      5.157226, ,           4.8,      7.193222, , 
            5,      5.558702, ,             5,      5.190057, ,             5,      7.292666, , 
, , ,           5.2,      5.224634, , , , , 

