Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6210509, , 
         -0.8,     0.6208742, , 
         -0.6,     0.6206921, , 
         -0.4,     0.6205048, , 
         -0.2,     0.6203125, , 
            0,     0.6201156, , 
          0.2,     0.6199142, , 
          0.4,     0.6197084, , 
          0.6,     0.6194986, , 
          0.8,     0.6192848, , 
            1,     0.6190672, , 
          1.2,      0.618846, , 
          1.4,     0.6186213, , 
          1.6,     0.6183933, , 
          1.8,     0.6181621, , 
            2,     0.6179279, , 
          2.2,     0.6176907, , 
          2.4,     0.6174506, , 
          2.6,     0.6172079, , 
          2.8,     0.6169625, , 
            3,     0.6167146, , 
          3.2,     0.6164643, , 
          3.4,     0.6162117, , 
          3.6,     0.6159569, , 
          3.8,     0.6156999, , 
            4,     0.6154409, , 
          4.2,     0.6151799, , 
          4.4,      0.614917, , 
          4.6,     0.6146523, , 
          4.8,     0.6143859, , 
            5,     0.6141178, , 
          5.2,      0.613848, , 
          5.4,     0.6135768, , 
          5.6,     0.6133041, , 
          5.8,     0.6130299, , 
            6,     0.6127545, , 
          6.2,     0.6124777, , 
          6.4,     0.6121998, , 
          6.6,     0.6119206, , 
          6.8,     0.6116404, , 
            7,     0.6113591, , 
          7.2,     0.6110769, , 
          7.4,     0.6107937, , 
          7.6,     0.6105096, , 
          7.8,     0.6102247, , 
            8,      0.609939, , 
          8.2,     0.6096526, , 
          8.4,     0.6093655, , 
          8.6,     0.6090778, , 
          8.8,     0.6087895, , 
            9,     0.6085007, , 

