Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5883215, , 
         -0.8,     0.5880466, , 
         -0.6,     0.5877666, , 
         -0.4,     0.5874814, , 
         -0.2,     0.5871914, , 
            0,     0.5868965, , 
          0.2,      0.586597, , 
          0.4,      0.586293, , 
          0.6,     0.5859845, , 
          0.8,     0.5856719, , 
            1,      0.585355, , 
          1.2,     0.5850341, , 
          1.4,     0.5847093, , 
          1.6,     0.5843806, , 
          1.8,     0.5840481, , 
            2,      0.583712, , 
          2.2,     0.5833723, , 
          2.4,      0.583029, , 
          2.6,     0.5826824, , 
          2.8,     0.5823324, , 
            3,     0.5819792, , 
          3.2,     0.5816227, , 
          3.4,     0.5812631, , 
          3.6,     0.5809005, , 
          3.8,     0.5805349, , 
            4,     0.5801663, , 
          4.2,     0.5797949, , 
          4.4,     0.5794206, , 
          4.6,     0.5790436, , 
          4.8,     0.5786639, , 
            5,     0.5782816, , 
          5.2,     0.5778966, , 
          5.4,     0.5775092, , 
          5.6,     0.5771193, , 
          5.8,     0.5767269, , 
            6,     0.5763322, , 
          6.2,     0.5759351, , 
          6.4,     0.5755358, , 
          6.6,     0.5751342, , 
          6.8,     0.5747305, , 
            7,     0.5743246, , 
          7.2,     0.5739167, , 
          7.4,     0.5735067, , 
          7.6,     0.5730948, , 
          7.8,     0.5726809, , 
            8,     0.5722651, , 
          8.2,     0.5718474, , 
          8.4,      0.571428, , 
          8.6,     0.5710068, , 
          8.8,     0.5705838, , 
            9,     0.5701592, , 
          9.2,      0.569733, , 
          9.4,     0.5693052, , 
          9.6,     0.5688759, , 
          9.8,      0.568445, , 
           10,     0.5680128, , 
         10.2,     0.5675791, , 
         10.4,      0.567144, , 
         10.6,     0.5667076, , 
         10.8,       0.56627, , 
           11,     0.5658311, , 
         11.2,     0.5653911, , 
         11.4,     0.5649499, , 
         11.6,     0.5645076, , 
         11.8,     0.5640643, , 
           12,     0.5636199, , 

