Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,        5.4748, ,            -1,      5.526674, ,            -1,      5.539823, ,            -1,      5.101901, ,            -1,      5.318482, , 
         -0.8,      5.492185, ,          -0.8,      5.544879, ,          -0.8,      5.558474, ,          -0.8,      5.112351, ,          -0.8,      5.331353, , 
         -0.6,      5.507767, ,          -0.6,      5.561209, ,          -0.6,      5.575475, ,          -0.6,      5.121256, ,          -0.6,      5.342591, , 
         -0.4,       5.52161, ,          -0.4,      5.576315, ,          -0.4,      5.590339, ,          -0.4,      5.128676, ,          -0.4,      5.352249, , 
         -0.2,      5.533771, ,          -0.2,      5.589374, ,          -0.2,      5.603139, ,          -0.2,      5.134642, ,          -0.2,      5.360388, , 
            0,      5.544313, ,             0,      5.600515, ,             0,       5.61415, ,             0,      5.139205, ,             0,      5.367056, , 
          0.2,      5.553281, ,           0.2,      5.610217, ,           0.2,      5.623921, ,           0.2,      5.142409, ,           0.2,      5.372285, , 
          0.4,       5.56074, ,           0.4,      5.618918, ,           0.4,      5.632661, ,           0.4,      5.144308, ,           0.4,       5.37613, , 
          0.6,      5.566761, ,           0.6,      5.626066, ,           0.6,      5.639787, ,           0.6,      5.144959, ,           0.6,      5.378642, , 
          0.8,      5.571371, ,           0.8,      5.631343, ,           0.8,      5.644919, ,           0.8,      5.144386, ,           0.8,      5.379843, , 
            1,      5.574662, ,             1,      5.635254, ,             1,      5.648684, ,             1,      5.142644, ,             1,      5.379808, , 
          1.2,      5.576659, ,           1.2,      5.637666, ,           1.2,      5.651245, ,           1.2,      5.139772, ,           1.2,      5.378543, , 
          1.4,      5.577421, ,           1.4,      5.638749, ,           1.4,      5.652562, ,           1.4,      5.135814, ,           1.4,      5.376114, , 
          1.6,      5.577019, ,           1.6,      5.638627, ,           1.6,       5.65262, ,           1.6,      5.130818, ,           1.6,      5.372569, , 
          1.8,      5.575452, ,           1.8,      5.637005, ,           1.8,      5.650949, ,           1.8,      5.124798, ,           1.8,      5.367915, , 
            2,      5.572817, ,             2,       5.63429, ,             2,      5.648186, ,             2,      5.117823, ,             2,      5.362231, , 
          2.2,      5.569136, ,           2.2,      5.630578, ,           2.2,       5.64489, ,           2.2,      5.109918, ,           2.2,      5.355544, , 
          2.4,      5.564436, ,           2.4,      5.626663, ,           2.4,      5.641394, ,           2.4,      5.101108, ,           2.4,      5.347888, , 
          2.6,      5.558768, ,           2.6,      5.621831, ,           2.6,      5.636912, ,           2.6,      5.091441, ,           2.6,      5.339323, , 
          2.8,      5.552173, ,           2.8,      5.616142, ,           2.8,      5.631351, ,           2.8,       5.08096, ,           2.8,      5.329882, , 
            3,      5.544689, ,             3,      5.609308, ,             3,      5.624595, ,             3,      5.069693, ,             3,      5.319589, , 
          3.2,      5.536348, ,           3.2,      5.601654, ,           3.2,      5.616998, ,           3.2,      5.057679, ,           3.2,      5.308489, , 
          3.4,      5.527183, ,           3.4,      5.593225, ,           3.4,       5.60862, ,           3.4,      5.044958, ,           3.4,      5.296624, , 
          3.6,      5.517192, ,           3.6,         5.584, ,           3.6,      5.599421, ,           3.6,       5.03154, ,           3.6,      5.284013, , 
          3.8,      5.506419, ,           3.8,      5.574053, ,           3.8,      5.589531, ,           3.8,      5.017465, ,           3.8,      5.270698, , 
            4,      5.494926, ,             4,      5.563376, ,             4,      5.578908, ,             4,      5.002785, ,             4,       5.25673, , 
          4.2,      5.482704, ,           4.2,      5.551933, ,           4.2,      5.567347, ,           4.2,      4.987505, ,           4.2,      5.242118, , 
          4.4,      5.469811, ,           4.4,      5.539869, ,           4.4,      5.555187, ,           4.4,      4.971674, ,           4.4,      5.226914, , 
          4.6,      5.456262, ,           4.6,      5.527219, ,           4.6,      5.542587, ,           4.6,      4.955315, ,           4.6,      5.211138, , 
          4.8,      5.442064, ,           4.8,      5.514001, ,           4.8,      5.529818, ,           4.8,      4.938449, ,           4.8,      5.194814, , 
            5,      5.427251, ,             5,      5.500203, ,             5,       5.51652, ,             5,      4.921111, ,             5,      5.177987, , 
          5.2,      5.411852, ,           5.2,      5.485844, ,           5.2,      5.502715, ,           5.2,      4.903326, ,           5.2,      5.160682, , 
