Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6961259, , 
         -0.8,     0.7056612, , 
         -0.6,     0.7151768, , 
         -0.4,     0.7246723, , 
         -0.2,     0.7341474, , 
            0,     0.7436018, , 
          0.2,     0.7530352, , 
          0.4,     0.7624471, , 
          0.6,     0.7718374, , 
          0.8,     0.7812056, , 
            1,     0.7905514, , 
          1.2,     0.7998745, , 
          1.4,     0.8091746, , 
          1.6,     0.8184514, , 
          1.8,     0.8277045, , 
            2,     0.8369336, , 
          2.2,     0.8461384, , 
          2.4,     0.8553187, , 
          2.6,      0.864474, , 
          2.8,      0.873604, , 
            3,     0.8827085, , 
          3.2,     0.8917872, , 
          3.4,     0.9008397, , 
          3.6,     0.9098658, , 
          3.8,     0.9188651, , 
            4,     0.9278374, , 
          4.2,     0.9367823, , 
          4.4,     0.9456996, , 
          4.6,     0.9545889, , 
          4.8,       0.96345, , 
            5,     0.9722826, , 
          5.2,     0.9810864, , 
          5.4,     0.9898611, , 
          5.6,     0.9986065, , 
          5.8,      1.007322, , 
            6,      1.016008, , 
          6.2,      1.024664, , 
          6.4,      1.033289, , 
          6.6,      1.041883, , 
          6.8,      1.050447, , 
            7,      1.058979, , 
          7.2,      1.067479, , 
          7.4,      1.075948, , 
          7.6,      1.084385, , 
          7.8,      1.092789, , 
            8,      1.101161, , 
          8.2,        1.1095, , 
          8.4,      1.117806, , 
          8.6,      1.126079, , 
          8.8,      1.134318, , 
            9,      1.142524, , 
          9.2,      1.150695, , 
          9.4,      1.158832, , 
          9.6,      1.166935, , 
          9.8,      1.175003, , 
           10,      1.183036, , 
         10.2,      1.191034, , 
         10.4,      1.198996, , 
         10.6,      1.206923, , 
         10.8,      1.214814, , 
           11,      1.222669, , 
         11.2,      1.230488, , 
         11.4,       1.23827, , 
         11.6,      1.246016, , 
         11.8,      1.253725, , 
           12,      1.261396, , 

