Alpha,T1-15.8 m/s-VLM2, , 
           -1,      11.07426, , 
         -0.8,      11.03823, , 
         -0.6,      11.00591, , 
         -0.4,      10.97703, , 
         -0.2,      10.95145, , 
            0,      10.92907, , 
          0.2,      10.90972, , 
          0.4,       10.8932, , 
          0.6,      10.87956, , 
          0.8,       10.8685, , 
            1,      10.85999, , 
          1.2,       10.8539, , 
          1.4,      10.85016, , 
          1.6,      10.84864, , 
          1.8,      10.84927, , 
            2,      10.85191, , 
          2.2,      10.85652, , 
          2.4,      10.86303, , 
          2.6,      10.87133, , 
          2.8,      10.88139, , 
            3,      10.89311, , 
          3.2,      10.90647, , 
          3.4,      10.92138, , 
          3.6,      10.93782, , 
          3.8,      10.95574, , 
            4,      10.97506, , 
          4.2,      10.99573, , 
          4.4,      11.01779, , 
          4.6,      11.04114, , 
          4.8,      11.06578, , 
            5,      11.09169, , 
          5.2,      11.11879, , 
          5.4,      11.14706, , 
          5.6,       11.1765, , 
          5.8,      11.20707, , 
            6,      11.23873, , 
          6.2,      11.27149, , 
          6.4,      11.30531, , 
          6.6,      11.34017, , 
          6.8,      11.37602, , 
            7,      11.41287, , 
          7.2,      11.45068, , 
          7.4,      11.48942, , 
          7.6,      11.52905, , 
          7.8,      11.56955, , 
            8,       11.6109, , 
          8.2,      11.65304, , 
          8.4,      11.69597, , 
          8.6,      11.73963, , 
          8.8,      11.78401, , 
            9,      11.82909, , 
          9.2,      11.87481, , 
          9.4,      11.92113, , 
          9.6,      11.96804, , 
          9.8,      12.01552, , 
           10,       12.0635, , 
         10.2,      12.11199, , 
         10.4,      12.16096, , 
         10.6,      12.21039, , 
         10.8,      12.26023, , 
           11,      12.31049, , 
         11.2,      12.36112, , 
         11.4,      12.41212, , 
         11.6,      12.46347, , 
         11.8,      12.51514, , 
           12,      12.56713, , 

