Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      10.78866, ,            -1,      10.69605, ,            -1,      11.06703, , 
         -0.8,      10.75425, ,          -0.8,      10.66051, ,          -0.8,      11.03988, , 
         -0.6,      10.72342, ,          -0.6,      10.62862, ,          -0.6,      11.01602, , 
         -0.4,      10.69605, ,          -0.4,       10.6003, ,          -0.4,      10.99541, , 
         -0.2,      10.67192, ,          -0.2,      10.57526, ,          -0.2,      10.97782, , 
            0,      10.65087, ,             0,      10.55354, ,             0,      10.96312, , 
          0.2,      10.63286, ,           0.2,      10.53393, ,           0.2,      10.95131, , 
          0.4,      10.61764, ,           0.4,      10.51711, ,           0.4,      10.94213, , 
          0.6,      10.60515, ,           0.6,      10.50363, ,           0.6,      10.93556, , 
          0.8,      10.59527, ,           0.8,      10.49364, ,           0.8,      10.93153, , 
            1,      10.58788, ,             1,      10.48534, ,             1,       10.9299, , 
          1.2,      10.58285, ,           1.2,      10.47854, ,           1.2,      10.93059, , 
          1.4,      10.58011, ,           1.4,      10.47421, ,           1.4,      10.93355, , 
          1.6,      10.57955, ,           1.6,      10.47266, ,           1.6,      10.93868, , 
          1.8,      10.58104, ,           1.8,      10.47326, ,           1.8,       10.9459, , 
            2,      10.58456, ,             2,      10.47619, ,             2,      10.95519, , 
          2.2,      10.59003, ,           2.2,      10.48114, ,           2.2,      10.96646, , 
          2.4,      10.59728, ,           2.4,      10.48785, ,           2.4,      10.97958, , 
          2.6,      10.60638, ,           2.6,      10.49693, ,           2.6,      10.99461, , 
          2.8,      10.61716, ,           2.8,      10.50769, ,           2.8,       11.0114, , 
            3,      10.62959, ,             3,      10.52001, ,             3,       11.0299, , 
          3.2,      10.64366, ,           3.2,      10.53261, ,           3.2,      11.05009, , 
          3.4,      10.65929, ,           3.4,      10.54664, ,           3.4,      11.07188, , 
          3.6,      10.67637, ,           3.6,      10.56201, ,           3.6,      11.09521, , 
          3.8,      10.69494, ,           3.8,      10.57908, ,           3.8,      11.12009, , 
            4,      10.71492, ,             4,       10.5975, ,             4,      11.14644, , 
          4.2,      10.73629, ,           4.2,      10.61716, ,           4.2,       11.1742, , 
          4.4,      10.75906, ,           4.4,      10.63813, ,           4.4,      11.20337, , 
          4.6,      10.78312, ,           4.6,      10.66035, ,           4.6,      11.23385, , 
          4.8,      10.80847, ,           4.8,      10.68379, ,           4.8,      11.26566, , 
            5,      10.83507, ,             5,      10.70845, ,             5,      11.29872, , 
          5.2,      10.86289, ,           5.2,      10.73427, ,           5.2,      11.33299, , 
          5.4,      10.89189, ,           5.4,      10.76112, ,           5.4,      11.36844, , 
          5.6,      10.92208, ,           5.6,      10.78901, ,           5.6,      11.40505, , 
          5.8,      10.95343, ,           5.8,      10.81795, ,           5.8,      11.44277, , 
            6,      10.98592, ,             6,      10.84796, ,             6,      11.48156, , 
          6.2,      11.01947, ,           6.2,      10.87908, ,           6.2,      11.52137, , 
          6.4,      11.05412, ,           6.4,      10.91128, ,           6.4,      11.56221, , 
          6.6,      11.08981, ,           6.6,      10.94461, ,           6.6,      11.60401, , 
          6.8,       11.1265, ,           6.8,      10.97906, ,           6.8,      11.64673, , 
            7,      11.16418, ,             7,      11.01466, ,             7,      11.69036, , 
          7.2,      11.20281, ,           7.2,       11.0514, ,           7.2,      11.73488, , 
          7.4,      11.24234, ,           7.4,      11.08924, ,           7.4,      11.78024, , 
          7.6,      11.28278, ,           7.6,      11.12813, ,           7.6,      11.82644, , 
          7.8,      11.32405, ,           7.8,      11.16799, ,           7.8,      11.87339, , 
            8,      11.36612, ,             8,      11.20877, ,             8,      11.92107, , 
          8.2,      11.40898, ,           8.2,      11.25044, ,           8.2,      11.96949, , 
          8.4,       11.4526, ,           8.4,      11.29299, ,           8.4,      12.01863, , 
          8.6,      11.49691, ,           8.6,      11.33633, ,           8.6,      12.06845, , 
          8.8,       11.5419, ,           8.8,      11.38041, ,           8.8,      12.11894, , 
            9,      11.58751, ,             9,      11.42516, ,             9,      12.17006, , 
          9.2,      11.63374, ,           9.2,      11.47059, ,           9.2,      12.22183, , 
          9.4,      11.68054, ,           9.4,      11.51662, ,           9.4,      12.27423, , 
          9.6,      11.72788, ,           9.6,      11.56317, ,           9.6,      12.32725, , 
          9.8,      11.77574, ,           9.8,      11.61022, ,           9.8,      12.38086, , 
           10,      11.82412, ,            10,      11.65778, ,            10,      12.43507, , 
         10.2,      11.87295, ,          10.2,      11.70578, ,          10.2,      12.48983, , 
         10.4,      11.92221, ,          10.4,      11.75422, ,          10.4,      12.54514, , 
         10.6,       11.9719, ,          10.6,      11.80313, ,          10.6,      12.60102, , 
         10.8,      12.02199, ,          10.8,      11.85244, ,          10.8,      12.65748, , 
           11,      12.07246, ,            11,      11.90211, ,            11,      12.71446, , 
         11.2,      12.12331, ,          11.2,      11.95213, ,          11.2,      12.77197, , 
         11.4,      12.17449, ,          11.4,      12.00246, ,          11.4,      12.82996, , 
         11.6,        12.226, ,          11.6,      12.05308, ,          11.6,      12.88848, , 
         11.8,      12.27783, ,          11.8,      12.10397, ,          11.8,      12.94755, , 
           12,      12.32997, ,            12,      12.15513, ,            12,      13.00715, , 

