Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5541697, , 
         -0.8,     0.5538209, , 
         -0.6,      0.553467, , 
         -0.4,     0.5531083, , 
         -0.2,     0.5527447, , 
            0,     0.5523764, , 
          0.2,     0.5520034, , 
          0.4,     0.5516259, , 
          0.6,      0.551244, , 
          0.8,     0.5508576, , 
            1,     0.5504668, , 
          1.2,     0.5500718, , 
          1.4,     0.5496727, , 
          1.6,     0.5492693, , 
          1.8,     0.5488619, , 
            2,     0.5484506, , 
          2.2,     0.5480352, , 
          2.4,      0.547616, , 
          2.6,     0.5471929, , 
          2.8,     0.5467661, , 
            3,     0.5463355, , 
          3.2,     0.5459012, , 
          3.4,     0.5454634, , 
          3.6,     0.5450219, , 
          3.8,      0.544577, , 
            4,     0.5441285, , 
          4.2,     0.5436766, , 
          4.4,     0.5432214, , 
          4.6,     0.5427628, , 
          4.8,     0.5423009, , 
            5,     0.5418358, , 
          5.2,     0.5413674, , 
          5.4,      0.540896, , 
          5.6,     0.5404214, , 
          5.8,     0.5399437, , 
            6,      0.539463, , 
          6.2,     0.5389793, , 
          6.4,     0.5384927, , 
          6.6,     0.5380032, , 
          6.8,     0.5375108, , 
            7,     0.5370156, , 
          7.2,     0.5365176, , 
          7.4,     0.5360169, , 
          7.6,     0.5355135, , 
          7.8,     0.5350074, , 
            8,     0.5344988, , 
          8.2,     0.5339875, , 
          8.4,     0.5334738, , 
          8.6,     0.5329576, , 
          8.8,     0.5324389, , 
            9,     0.5319178, , 
          9.2,     0.5313944, , 
          9.4,     0.5308686, , 
          9.6,     0.5303406, , 
          9.8,     0.5298103, , 
           10,     0.5292778, , 
         10.2,     0.5287432, , 
         10.4,     0.5282065, , 
         10.6,     0.5276677, , 
         10.8,     0.5271269, , 
           11,     0.5265841, , 
         11.2,     0.5260393, , 
         11.4,     0.5254927, , 
         11.6,     0.5249442, , 
         11.8,     0.5243939, , 
           12,     0.5238418, , 

