Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, ,            -1,     0.5761455, , 
         -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, ,          -0.8,     0.5758411, , 
         -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, ,          -0.6,     0.5755314, , 
         -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, ,          -0.4,     0.5752168, , 
         -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, ,          -0.2,     0.5748973, , 
            0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, ,             0,      0.574573, , 
          0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, ,           0.2,      0.574244, , 
          0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, ,           0.4,     0.5739105, , 
          0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, ,           0.6,     0.5735726, , 
          0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, ,           0.8,     0.5732303, , 
            1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, ,             1,     0.5728838, , 
