Alpha,T1-15.8 m/s-VLM2, , 
           -3,      11.53818, , 
         -2.8,      11.66303, , 
         -2.6,      11.77968, , 
         -2.4,      11.88805, , 
         -2.2,      11.98793, , 
           -2,       12.0788, , 
         -1.8,      12.16044, , 
         -1.6,      12.23272, , 
         -1.4,      12.29565, , 
         -1.2,      12.34942, , 
           -1,      12.39413, , 
         -0.8,      12.43028, , 
         -0.6,      12.45838, , 
         -0.4,      12.47893, , 
         -0.2,      12.49242, , 
            0,      12.49938, , 
          0.2,      12.50045, , 
          0.4,      12.49597, , 
          0.6,      12.48622, , 
          0.8,      12.47148, , 
            1,      12.45204, , 
          1.2,      12.42817, , 
          1.4,      12.40017, , 
          1.6,      12.36829, , 
          1.8,      12.33266, , 
            2,      12.29336, , 
          2.2,      12.25062, , 
          2.4,      12.20481, , 
          2.6,      12.15608, , 
          2.8,      12.10419, , 
            3,      12.04922, , 
          3.2,      11.99112, , 
          3.4,      11.92991, , 
          3.6,       11.8652, , 
          3.8,      11.79682, , 
            4,      11.72459, , 
          4.2,      11.64818, , 
          4.4,      11.56683, , 
          4.6,      11.47967, , 
          4.8,      11.38586, , 
            5,      11.28428, , 
          5.2,      11.17296, , 

