Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          2.6,      8.477031, ,           2.6,      8.279178, ,           2.6,      11.76186, ,           2.6,      8.178465, ,           2.6,      8.136116, ,           2.6,      8.094163, ,           2.6,      8.079927, ,           2.6,      8.072805, ,           2.6,      10.87189, ,           2.6,      9.398682, ,           2.6,      8.752845, , 
          2.8,      8.498408, ,           2.8,      8.296875, ,           2.8,      11.81142, ,           2.8,      8.194317, ,           2.8,      8.150975, ,           2.8,      8.107892, ,           2.8,      8.093301, ,           2.8,      8.085939, ,           2.8,      10.91537, ,           2.8,      9.431742, ,           2.8,      8.778077, , 
            3,      8.521443, ,             3,      8.316332, ,             3,      11.86374, ,             3,      8.212091, ,             3,      8.167881, ,             3,       8.12394, ,             3,      8.109135, ,             3,      8.101601, ,             3,       10.9613, ,             3,      9.466734, ,             3,      8.804967, , 
          3.2,      8.546076, ,           3.2,      8.337497, ,           3.2,      11.91856, ,           3.2,       8.23174, ,           3.2,      8.186803, ,           3.2,       8.14221, ,           3.2,      8.127288, ,           3.2,      8.119632, ,           3.2,      11.00952, ,           3.2,      9.503663, ,           3.2,      8.833456, , 
          3.4,      8.572245, ,           3.4,      8.360304, ,           3.4,      11.97589, ,           3.4,      8.253194, ,           3.4,      8.207663, ,           3.4,      8.162554, ,           3.4,      8.147533, ,           3.4,      8.139787, ,           3.4,      11.06006, ,           3.4,      9.542543, ,           3.4,       8.86349, , 
          3.6,      8.599886, ,           3.6,      8.384669, ,           3.6,      12.03396, ,           3.6,      8.276365, ,           3.6,      8.230324, ,           3.6,      8.184673, ,           3.6,      8.169462, ,           3.6,      8.161622, ,           3.6,      11.11181, ,           3.6,      9.583352, ,           3.6,      8.894983, , 
          3.8,      8.628922, ,           3.8,      8.410487, ,           3.8,      12.09486, ,           3.8,      8.301121, ,           3.8,      8.254672, ,           3.8,      8.208569, ,           3.8,      8.193196, ,           3.8,      8.185275, ,           3.8,      11.16604, ,           3.8,      9.626045, ,           3.8,      8.927878, , 
            4,      8.659315, ,             4,      8.437718, ,             4,       12.1588, ,             4,      8.327377, ,             4,       8.28058, ,             4,      8.234111, ,             4,      8.218604, ,             4,      8.210619, ,             4,       11.2229, ,             4,      9.670658, ,             4,      8.962155, , 
          4.2,      8.690966, ,           4.2,      8.466277, ,           4.2,      12.22456, ,           4.2,      8.355022, ,           4.2,      8.307911, ,           4.2,      8.261089, ,           4.2,      8.245444, ,           4.2,      8.237395, ,           4.2,      11.28163, ,           4.2,      9.717203, ,           4.2,      8.997759, , 
          4.4,      8.723817, ,           4.4,       8.49611, ,           4.4,      12.29347, ,           4.4,      8.383999, ,           4.4,       8.33659, ,           4.4,      8.289427, ,           4.4,      8.273642, ,           4.4,      8.265533, ,           4.4,      11.34312, ,           4.4,      9.765772, ,           4.4,      9.034697, , 
          4.6,      8.757791, ,           4.6,      8.527129, ,           4.6,      12.36398, ,           4.6,      8.414201, ,           4.6,      8.366512, ,           4.6,      8.318999, ,           4.6,      8.303072, ,           4.6,      8.294903, ,           4.6,      11.40641, ,           4.6,      9.816419, ,           4.6,      9.072914, , 
          4.8,      8.792848, ,           4.8,      8.559267, ,           4.8,      12.43698, ,           4.8,      8.445544, ,           4.8,      8.397576, ,           4.8,      8.349724, ,           4.8,      8.333674, ,           4.8,      8.325456, ,           4.8,      11.47204, ,           4.8,      9.869111, ,           4.8,      9.112408, , 
            5,      8.828948, ,             5,      8.592451, ,             5,      12.51211, ,             5,      8.477939, ,             5,      8.429684, ,             5,       8.38152, ,             5,      8.365374, ,             5,      8.357124, ,             5,      11.53982, ,             5,       9.92389, ,             5,      9.153117, , 
          5.2,      8.866048, ,           5.2,      8.626618, ,           5.2,      12.58908, ,           5.2,      8.511304, ,           5.2,      8.462775, ,           5.2,      8.414319, ,           5.2,      8.398081, ,           5.2,      8.389798, ,           5.2,      11.60965, ,           5.2,      9.981004, ,           5.2,      9.195022, , 
          5.4,      8.904135, ,           5.4,      8.661725, ,           5.4,      12.66817, ,           5.4,      8.545594, ,           5.4,      8.496801, ,           5.4,      8.448069, ,           5.4,       8.43174, ,           5.4,       8.42343, ,           5.4,      11.68177, ,           5.4,      10.04059, ,           5.4,      9.238157, , 
          5.6,       8.94318, ,           5.6,      8.697744, ,           5.6,      12.74968, ,           5.6,      8.580759, ,           5.6,      8.531693, ,           5.6,      8.482669, ,           5.6,      8.466244, ,           5.6,      8.457906, ,           5.6,      11.75646, ,           5.6,      10.10285, ,           5.6,      9.282536, , 
          5.8,      8.983148, ,           5.8,      8.734631, ,           5.8,      12.83287, ,           5.8,      8.616755, ,           5.8,      8.567394, ,           5.8,      8.518044, ,           5.8,      8.501508, ,           5.8,      8.493128, ,           5.8,       11.8333, ,           5.8,      10.16792, ,           5.8,      9.328119, , 
            6,      9.024012, ,             6,      8.772361, ,             6,      12.91844, ,             6,      8.653545, ,             6,      8.603872, ,             6,      8.554166, ,             6,      8.537502, ,             6,      8.529056, ,             6,      11.91284, ,             6,      10.23605, ,             6,      9.374892, , 
          6.2,       9.06574, ,           6.2,      8.810885, ,           6.2,      13.00608, ,           6.2,      8.691064, ,           6.2,      8.641056, ,           6.2,      8.590973, ,           6.2,      8.574177, ,           6.2,      8.565663, ,           6.2,      11.99496, ,           6.2,      10.30744, ,           6.2,      9.422865, , 
          6.4,      9.108339, ,           6.4,      8.850186, ,           6.4,      13.09569, ,           6.4,      8.729311, ,           6.4,      8.678934, ,           6.4,      8.628458, ,           6.4,      8.611524, ,           6.4,       8.60294, ,           6.4,      12.07976, ,           6.4,       10.3825, ,           6.4,      9.472077, , 
          6.6,      9.151775, ,           6.6,      8.890208, ,           6.6,      13.18772, ,           6.6,      8.768224, ,           6.6,      8.717463, ,           6.6,      8.666576, ,           6.6,      8.649499, ,           6.6,      8.640846, ,           6.6,      12.16762, ,           6.6,      10.46144, ,           6.6,      9.522527, , 
          6.8,      9.196048, ,           6.8,      8.930926, ,           6.8,        13.282, ,           6.8,      8.807768, ,           6.8,      8.756606, ,           6.8,      8.705319, ,           6.8,      8.688115, ,           6.8,      8.679402, ,           6.8,      12.25865, ,           6.8,      10.54483, ,           6.8,      9.574286, , 
            7,      9.241142, ,             7,      8.972295, ,             7,      13.37882, ,             7,      8.847904, ,             7,      8.796307, ,             7,      8.744647, ,             7,      8.727331, ,             7,      8.718568, ,             7,      12.35328, ,             7,      10.63327, ,             7,      9.627398, , 
          7.2,      9.287052, ,           7.2,      9.014305, ,           7.2,      13.47862, ,           7.2,      8.888623, ,           7.2,      8.836563, ,           7.2,      8.784525, ,           7.2,      8.767104, ,           7.2,      8.758297, ,           7.2,      12.45205, ,           7.2,       10.7274, ,           7.2,      9.681875, , 
          7.4,      9.333794, ,           7.4,      9.056947, ,           7.4,      13.58156, ,           7.4,      8.929924, ,           7.4,      8.877381, ,           7.4,      8.824976, ,           7.4,      8.807465, ,           7.4,       8.79862, ,           7.4,      12.55523, ,           7.4,      10.82765, ,           7.4,      9.737823, , 
          7.6,      9.381339, ,           7.6,      9.100194, ,           7.6,      13.68746, ,           7.6,      8.971759, ,           7.6,      8.918713, ,           7.6,      8.865943, ,           7.6,      8.848357, ,           7.6,       8.83948, ,           7.6,      12.66291, ,           7.6,      10.93455, ,           7.6,       9.79537, , 
          7.8,       9.42971, ,           7.8,      9.144027, ,           7.8,      13.79638, ,           7.8,      9.014128, ,           7.8,      8.960564, ,           7.8,      8.907425, ,           7.8,      8.889763, ,           7.8,      8.880856, ,           7.8,      12.77514, ,           7.8,      11.04815, ,           7.8,       9.85452, , 
            8,      9.478905, ,             8,      9.188446, ,             8,      13.90873, ,             8,       9.05699, ,             8,      9.002893, ,             8,      8.949386, ,             8,       8.93165, ,             8,       8.92271, ,             8,      12.89244, ,             8,      11.16905, ,             8,      9.915455, , 
          8.2,      9.528948, ,           8.2,      9.233389, ,           8.2,      14.02468, ,           8.2,      9.100388, ,           8.2,      9.045732, ,           8.2,      8.991852, ,           8.2,      8.974037, ,           8.2,      8.965064, ,           8.2,      13.01512, ,           8.2,      11.29784, ,           8.2,      9.978318, , 
          8.4,      9.579868, ,           8.4,      9.278841, ,           8.4,      14.14393, ,           8.4,      9.144333, ,           8.4,      9.089121, ,           8.4,      9.034863, ,           8.4,      9.016961, ,           8.4,      9.007946, ,           8.4,      13.14302, ,           8.4,      11.43452, ,           8.4,      10.04344, , 
          8.6,      9.631687, ,           8.6,      9.324782, ,           8.6,       14.2667, ,           8.6,      9.188784, ,           8.6,      9.133051, ,           8.6,      9.078447, ,           8.6,      9.060454, ,           8.6,      9.051398, ,           8.6,      13.27617, ,           8.6,      11.57895, ,           8.6,      10.11106, , 
          8.8,      9.684414, ,           8.8,      9.371198, ,           8.8,      14.39316, ,           8.8,      9.233694, ,           8.8,      9.177514, ,           8.8,      9.122611, ,           8.8,      9.104546, ,           8.8,      9.095457, ,           8.8,      13.41486, ,           8.8,      11.73154, ,           8.8,      10.18159, , 
            9,      9.738078, ,             9,      9.418122, ,             9,      14.52362, ,             9,      9.279059, ,             9,      9.222498, ,             9,       9.16734, ,             9,      9.149213, ,             9,      9.140097, ,             9,      13.55974, ,             9,      11.89351, ,             9,      10.25556, , 
          9.2,       9.79281, ,           9.2,      9.465547, ,           9.2,      14.65684, ,           9.2,       9.32488, ,           9.2,       9.26799, ,           9.2,      9.212624, ,           9.2,      9.194437, ,           9.2,      9.185296, ,           9.2,      13.70882, ,           9.2,      12.06188, ,           9.2,      10.33372, , 
          9.4,      9.848647, ,           9.4,       9.51346, ,           9.4,      14.79345, ,           9.4,      9.371165, ,           9.4,      9.313961, ,           9.4,      9.258478, ,           9.4,      9.240246, ,           9.4,      9.231087, ,           9.4,      13.86322, ,           9.4,      12.23857, ,           9.4,      10.41689, , 
          9.6,      9.905567, ,           9.6,      9.561857, ,           9.6,      14.93563, ,           9.6,      9.417892, ,           9.6,      9.360384, ,           9.6,      9.304857, ,           9.6,      9.286627, ,           9.6,       9.27747, ,           9.6,      14.02622, ,           9.6,      12.42835, ,           9.6,      10.50612, , 
          9.8,      9.963711, ,           9.8,       9.61074, ,           9.8,      15.09036, ,           9.8,      9.465111, ,           9.8,       9.40733, ,           9.8,      9.351748, ,           9.8,      9.333557, ,           9.8,      9.324416, ,           9.8,      14.20805, ,           9.8,       12.6458, ,           9.8,      10.60299, , 
           10,      10.02318, ,            10,      9.660101, ,            10,      15.27472, ,            10,      9.512772, ,            10,       9.45474, ,            10,      9.399103, ,            10,      9.380948, ,            10,      9.371826, ,            10,      14.43428, ,            10,      12.92771, ,            10,      10.70954, , 
         10.2,      10.08417, ,          10.2,      9.709963, ,          10.2,      15.47942, ,          10.2,      9.560858, ,          10.2,      9.502603, ,          10.2,      9.446926, ,          10.2,      9.428792, ,          10.2,      9.419683, ,          10.2,      14.69106, ,          10.2,      13.25452, ,          10.2,      10.82891, , 
         10.4,      10.14685, ,          10.4,      9.760362, ,          10.4,      15.66505, ,          10.4,      9.609401, ,          10.4,      9.550922, ,          10.4,      9.495184, ,          10.4,      9.477057, ,          10.4,      9.467955, ,          10.4,      14.91965, ,          10.4,      13.54265, ,          10.4,       10.9642, , 
         10.6,      10.21141, ,          10.6,      9.811312, ,          10.6,      15.84494, ,          10.6,      9.658418, ,          10.6,        9.5997, ,          10.6,      9.543893, ,          10.6,      9.525764, ,          10.6,      9.516662, ,          10.6,      15.14009, ,          10.6,      13.82103, ,          10.6,      11.11732, , 
         10.8,      10.27831, ,          10.8,      9.862841, ,          10.8,      16.00282, ,          10.8,      9.707914, ,          10.8,      9.648926, ,          10.8,      9.593031, ,          10.8,       9.57488, ,          10.8,      9.565768, ,          10.8,      15.32767, ,          10.8,      14.05377, ,          10.8,      11.28689, , 
           11,      10.34804, ,            11,      9.914936, ,            11,       16.1617, ,            11,      9.757928, ,            11,      9.698628, ,            11,      9.642613, ,            11,      9.624419, ,            11,      9.615289, ,            11,      15.51664, ,            11,      14.28973, ,            11,      11.47291, , 
         11.2,      10.42125, ,          11.2,      9.967624, ,          11.2,      16.31673, ,          11.2,      9.808425, ,          11.2,      9.748789, ,          11.2,      9.692621, ,          11.2,      9.674385, ,          11.2,      9.665234, ,          11.2,      15.70006, ,          11.2,      14.51876, ,          11.2,      11.66941, , 
         11.4,      10.49908, ,          11.4,      10.02098, ,          11.4,      16.45728, ,          11.4,      9.859435, ,          11.4,      9.799441, ,          11.4,      9.743054, ,          11.4,       9.72477, ,          11.4,      9.715594, ,          11.4,      15.86202, ,          11.4,      14.71779, ,          11.4,      11.87309, , 
         11.6,      10.58332, ,          11.6,      10.07505, ,          11.6,      16.60133, ,          11.6,      9.910993, ,          11.6,      9.850586, ,          11.6,      9.793929, ,          11.6,      9.775574, ,          11.6,      9.766365, ,          11.6,      16.02913, ,          11.6,      14.92586, ,          11.6,      12.09879, , 
         11.8,      10.67751, ,          11.8,      10.12989, ,          11.8,      16.75284, ,          11.8,       9.96307, ,          11.8,      9.902213, ,          11.8,       9.84526, ,          11.8,      9.826817, ,          11.8,      9.817566, ,          11.8,      16.20696, ,          11.8,      15.16252, ,          11.8,      12.48855, , 
           12,      10.78913, ,            12,      10.18562, ,            12,      16.89188, ,            12,       10.0157, ,            12,      9.954356, ,            12,      9.897066, ,            12,      9.878531, ,            12,      9.869232, ,            12,      16.36567, ,            12,      15.37125, ,            12,      12.88083, , 

