Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, ,             1,     0.5935864, , 
          1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, ,           1.2,     0.5932873, , 
          1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, ,           1.4,     0.5929843, , 
          1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, ,           1.6,     0.5926775, , 
          1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, ,           1.8,     0.5923671, , 
            2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, ,             2,     0.5920531, , 
          2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, ,           2.2,     0.5917357, , 
          2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, ,           2.4,     0.5914149, , 
          2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, ,           2.6,     0.5910908, , 
          2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, ,           2.8,     0.5907636, , 
            3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, ,             3,     0.5904332, , 
          3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, ,           3.2,     0.5900998, , 
          3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, ,           3.4,     0.5897634, , 
          3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, ,           3.6,     0.5894241, , 
          3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, ,           3.8,      0.589082, , 
            4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, ,             4,     0.5887372, , 
          4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, ,           4.2,     0.5883896, , 
          4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, ,           4.4,     0.5880395, , 
          4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, ,           4.6,     0.5876868, , 
          4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, ,           4.8,     0.5873315, , 
            5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, ,             5,     0.5869739, , 
          5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, ,           5.2,     0.5866138, , 
          5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, ,           5.4,     0.5862515, , 
          5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, ,           5.6,     0.5858868, , 
          5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, ,           5.8,       0.58552, , 
            6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, ,             6,      0.585151, , 
          6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, ,           6.2,     0.5847799, , 
          6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, ,           6.4,     0.5844067, , 
          6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, ,           6.6,     0.5840315, , 
          6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, ,           6.8,     0.5836544, , 
            7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, ,             7,     0.5832753, , 
          7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, ,           7.2,     0.5828944, , 
          7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, ,           7.4,     0.5825117, , 
          7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, ,           7.6,     0.5821273, , 
          7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, ,           7.8,     0.5817411, , 
            8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, ,             8,     0.5813533, , 
          8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, ,           8.2,     0.5809638, , 
          8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, ,           8.4,     0.5805728, , 
          8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, ,           8.6,     0.5801802, , 
          8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, ,           8.8,     0.5797862, , 
            9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, ,             9,     0.5793907, , 
          9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, ,           9.2,     0.5789939, , 
          9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, ,           9.4,     0.5785957, , 
          9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, ,           9.6,     0.5781962, , 
          9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, ,           9.8,     0.5777955, , 
           10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, ,            10,     0.5773935, , 
         10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, ,          10.2,     0.5769904, , 
         10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, ,          10.4,     0.5765862, , 
         10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, ,          10.6,     0.5761809, , 
         10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, ,          10.8,     0.5757746, , 
           11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, ,            11,     0.5753672, , 
         11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, ,          11.2,      0.574959, , 
         11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, ,          11.4,     0.5745498, , 
         11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, ,          11.6,     0.5741398, , 
         11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, ,          11.8,      0.573729, , 
           12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, ,            12,     0.5733175, , 

