Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,     0.6635124, ,            -3,     0.6635124, ,            -3,     0.6635124, , 
         -2.8,       0.66358, ,          -2.8,       0.66358, ,          -2.8,       0.66358, , 
         -2.6,     0.6636368, ,          -2.6,     0.6636368, ,          -2.6,     0.6636368, , 
         -2.4,     0.6636835, ,          -2.4,     0.6636835, ,          -2.4,     0.6636835, , 
         -2.2,     0.6637209, ,          -2.2,     0.6637209, ,          -2.2,     0.6637209, , 
           -2,     0.6637496, ,            -2,     0.6637496, ,            -2,     0.6637496, , 
         -1.8,     0.6637702, ,          -1.8,     0.6637702, ,          -1.8,     0.6637702, , 
         -1.6,     0.6637834, ,          -1.6,     0.6637834, ,          -1.6,     0.6637834, , 
         -1.4,     0.6637896, ,          -1.4,     0.6637896, ,          -1.4,     0.6637896, , 
         -1.2,     0.6637893, ,          -1.2,     0.6637893, ,          -1.2,     0.6637893, , 
           -1,     0.6637829, ,            -1,     0.6637829, ,            -1,     0.6637829, , 
         -0.8,     0.6637711, ,          -0.8,     0.6637711, ,          -0.8,     0.6637711, , 
         -0.6,      0.663754, ,          -0.6,      0.663754, ,          -0.6,      0.663754, , 
         -0.4,     0.6637321, ,          -0.4,     0.6637321, ,          -0.4,     0.6637321, , 
         -0.2,     0.6637058, ,          -0.2,     0.6637058, ,          -0.2,     0.6637058, , 
            0,     0.6636754, ,             0,     0.6636754, ,             0,     0.6636754, , 
          0.2,     0.6636412, ,           0.2,     0.6636412, ,           0.2,     0.6636412, , 
          0.4,     0.6636035, ,           0.4,     0.6636035, ,           0.4,     0.6636035, , 
          0.6,     0.6635625, ,           0.6,     0.6635625, ,           0.6,     0.6635625, , 
          0.8,     0.6635185, ,           0.8,     0.6635185, ,           0.8,     0.6635185, , 
            1,     0.6634719, ,             1,     0.6634719, ,             1,     0.6634719, , 
          1.2,     0.6634227, ,           1.2,     0.6634227, ,           1.2,     0.6634227, , 
          1.4,     0.6633713, ,           1.4,     0.6633713, ,           1.4,     0.6633713, , 
          1.6,     0.6633177, ,           1.6,     0.6633177, ,           1.6,     0.6633177, , 
          1.8,     0.6632623, ,           1.8,     0.6632623, ,           1.8,     0.6632623, , 
            2,     0.6632053, ,             2,     0.6632053, ,             2,     0.6632053, , 
          2.2,     0.6631467, ,           2.2,     0.6631467, ,           2.2,     0.6631467, , 
          2.4,     0.6630867, ,           2.4,     0.6630867, ,           2.4,     0.6630867, , 
          2.6,     0.6630256, ,           2.6,     0.6630256, ,           2.6,     0.6630256, , 
          2.8,     0.6629635, ,           2.8,     0.6629635, ,           2.8,     0.6629635, , 
            3,     0.6629005, ,             3,     0.6629005, ,             3,     0.6629005, , 
          3.2,     0.6628367, ,           3.2,     0.6628367, ,           3.2,     0.6628367, , 
          3.4,     0.6627723, ,           3.4,     0.6627723, ,           3.4,     0.6627723, , 
          3.6,     0.6627075, ,           3.6,     0.6627075, ,           3.6,     0.6627075, , 
          3.8,     0.6626423, ,           3.8,     0.6626423, ,           3.8,     0.6626423, , 
            4,     0.6625768, ,             4,     0.6625768, ,             4,     0.6625768, , 
          4.2,     0.6625113, ,           4.2,     0.6625113, ,           4.2,     0.6625113, , 
          4.4,     0.6624457, ,           4.4,     0.6624457, ,           4.4,     0.6624457, , 
          4.6,     0.6623802, ,           4.6,     0.6623802, ,           4.6,     0.6623802, , 
          4.8,     0.6623149, ,           4.8,     0.6623149, ,           4.8,     0.6623149, , 
            5,     0.6622498, ,             5,     0.6622498, , , , , 
          5.2,     0.6621852, ,           5.2,     0.6621852, , , , , 

