Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,     0.6625176, ,            -3,     0.6625176, ,            -3,     0.6625176, ,            -3,     0.6625176, ,            -3,     0.6625176, , 
         -2.8,     0.6625809, ,          -2.8,     0.6625809, ,          -2.8,     0.6625809, ,          -2.8,     0.6625809, ,          -2.8,     0.6625809, , 
         -2.6,     0.6626333, ,          -2.6,     0.6626333, ,          -2.6,     0.6626333, ,          -2.6,     0.6626333, ,          -2.6,     0.6626333, , 
         -2.4,     0.6626757, ,          -2.4,     0.6626757, ,          -2.4,     0.6626757, ,          -2.4,     0.6626757, ,          -2.4,     0.6626757, , 
         -2.2,     0.6627088, ,          -2.2,     0.6627088, ,          -2.2,     0.6627088, ,          -2.2,     0.6627088, ,          -2.2,     0.6627088, , 
           -2,     0.6627331, ,            -2,     0.6627331, ,            -2,     0.6627331, ,            -2,     0.6627331, ,            -2,     0.6627331, , 
         -1.8,     0.6627495, ,          -1.8,     0.6627495, ,          -1.8,     0.6627495, ,          -1.8,     0.6627495, ,          -1.8,     0.6627495, , 
         -1.6,     0.6627583, ,          -1.6,     0.6627583, ,          -1.6,     0.6627583, ,          -1.6,     0.6627583, ,          -1.6,     0.6627583, , 
         -1.4,     0.6627601, ,          -1.4,     0.6627601, ,          -1.4,     0.6627601, ,          -1.4,     0.6627601, ,          -1.4,     0.6627601, , 
         -1.2,     0.6627555, ,          -1.2,     0.6627555, ,          -1.2,     0.6627555, ,          -1.2,     0.6627555, ,          -1.2,     0.6627555, , 
           -1,     0.6627449, ,            -1,     0.6627449, ,            -1,     0.6627449, ,            -1,     0.6627449, ,            -1,     0.6627449, , 
         -0.8,     0.6627286, ,          -0.8,     0.6627286, ,          -0.8,     0.6627286, ,          -0.8,     0.6627286, ,          -0.8,     0.6627286, , 
         -0.6,     0.6627072, ,          -0.6,     0.6627072, ,          -0.6,     0.6627072, ,          -0.6,     0.6627072, ,          -0.6,     0.6627072, , 
         -0.4,     0.6626809, ,          -0.4,     0.6626809, ,          -0.4,     0.6626809, ,          -0.4,     0.6626809, ,          -0.4,     0.6626809, , 
         -0.2,     0.6626502, ,          -0.2,     0.6626502, ,          -0.2,     0.6626502, ,          -0.2,     0.6626502, ,          -0.2,     0.6626502, , 
            0,     0.6626153, ,             0,     0.6626153, ,             0,     0.6626153, ,             0,     0.6626153, ,             0,     0.6626153, , 
          0.2,     0.6625766, ,           0.2,     0.6625766, ,           0.2,     0.6625766, ,           0.2,     0.6625766, ,           0.2,     0.6625766, , 
          0.4,     0.6625343, ,           0.4,     0.6625343, ,           0.4,     0.6625343, ,           0.4,     0.6625343, ,           0.4,     0.6625343, , 
          0.6,     0.6624888, ,           0.6,     0.6624888, ,           0.6,     0.6624888, ,           0.6,     0.6624888, ,           0.6,     0.6624888, , 
          0.8,     0.6624403, ,           0.8,     0.6624403, ,           0.8,     0.6624403, ,           0.8,     0.6624403, ,           0.8,     0.6624403, , 
            1,      0.662389, ,             1,      0.662389, ,             1,      0.662389, ,             1,      0.662389, ,             1,      0.662389, , 
          1.2,     0.6623351, ,           1.2,     0.6623351, ,           1.2,     0.6623351, ,           1.2,     0.6623351, ,           1.2,     0.6623351, , 
          1.4,      0.662279, ,           1.4,      0.662279, ,           1.4,      0.662279, ,           1.4,      0.662279, ,           1.4,      0.662279, , 
          1.6,     0.6622207, ,           1.6,     0.6622207, ,           1.6,     0.6622207, ,           1.6,     0.6622207, ,           1.6,     0.6622207, , 
          1.8,     0.6621605, ,           1.8,     0.6621605, ,           1.8,     0.6621605, ,           1.8,     0.6621605, ,           1.8,     0.6621605, , 
            2,     0.6620986, ,             2,     0.6620986, ,             2,     0.6620986, ,             2,     0.6620986, ,             2,     0.6620986, , 
          2.2,     0.6620351, ,           2.2,     0.6620351, ,           2.2,     0.6620351, ,           2.2,     0.6620351, ,           2.2,     0.6620351, , 
          2.4,     0.6619703, ,           2.4,     0.6619703, ,           2.4,     0.6619703, ,           2.4,     0.6619703, ,           2.4,     0.6619703, , 
          2.6,     0.6619042, ,           2.6,     0.6619042, ,           2.6,     0.6619042, ,           2.6,     0.6619042, ,           2.6,     0.6619042, , 
          2.8,      0.661837, ,           2.8,      0.661837, ,           2.8,      0.661837, ,           2.8,      0.661837, ,           2.8,      0.661837, , 
            3,     0.6617689, ,             3,     0.6617689, ,             3,     0.6617689, ,             3,     0.6617689, ,             3,     0.6617689, , 
          3.2,        0.6617, ,           3.2,        0.6617, ,           3.2,        0.6617, ,           3.2,        0.6617, ,           3.2,        0.6617, , 
          3.4,     0.6616304, ,           3.4,     0.6616304, ,           3.4,     0.6616304, ,           3.4,     0.6616304, ,           3.4,     0.6616304, , 
          3.6,     0.6615603, ,           3.6,     0.6615603, ,           3.6,     0.6615603, ,           3.6,     0.6615603, ,           3.6,     0.6615603, , 
          3.8,     0.6614898, ,           3.8,     0.6614898, ,           3.8,     0.6614898, ,           3.8,     0.6614898, ,           3.8,     0.6614898, , 
            4,      0.661419, ,             4,      0.661419, ,             4,      0.661419, ,             4,      0.661419, ,             4,      0.661419, , 
          4.2,     0.6613481, ,           4.2,     0.6613481, ,           4.2,     0.6613481, ,           4.2,     0.6613481, ,           4.2,     0.6613481, , 
          4.4,      0.661277, ,           4.4,      0.661277, ,           4.4,      0.661277, ,           4.4,      0.661277, ,           4.4,      0.661277, , 
          4.6,      0.661206, ,           4.6,      0.661206, ,           4.6,      0.661206, ,           4.6,      0.661206, ,           4.6,      0.661206, , 
          4.8,     0.6611351, ,           4.8,     0.6611351, ,           4.8,     0.6611351, ,           4.8,     0.6611351, ,           4.8,     0.6611351, , 
            5,     0.6610644, ,             5,     0.6610644, ,             5,     0.6610644, , , , , , , , 
          5.2,      0.660994, ,           5.2,      0.660994, ,           5.2,      0.660994, , , , , , , , 
          5.4,     0.6609241, ,           5.4,     0.6609241, ,           5.4,     0.6609241, , , , , , , , 

