Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      5.854447, ,            -1,      5.920312, ,            -1,      5.961337, ,            -1,      5.984264, ,            -1,      5.999795, ,            -1,      6.006013, ,            -1,       4.77597, ,            -1,      5.462968, ,            -1,      5.719762, , 
         -0.8,      5.869906, ,          -0.8,       5.93818, ,          -0.8,      5.980159, ,          -0.8,      6.003937, ,          -0.8,      6.019526, ,          -0.8,      6.025227, ,          -0.8,      4.786783, ,          -0.8,      5.472736, ,          -0.8,      5.732544, , 
         -0.6,      5.883467, ,          -0.6,      5.954053, ,          -0.6,      5.996895, ,          -0.6,      6.021023, ,          -0.6,      6.036552, ,          -0.6,      6.042041, ,          -0.6,      4.796006, ,          -0.6,      5.480765, ,          -0.6,      5.743485, , 
         -0.4,      5.895187, ,          -0.4,      5.967993, ,          -0.4,      6.011625, ,          -0.4,      6.036013, ,          -0.4,      6.051404, ,          -0.4,      6.056641, ,          -0.4,      4.803649, ,          -0.4,       5.48711, ,          -0.4,      5.752637, , 
         -0.2,      5.905143, ,          -0.2,      5.980082, ,          -0.2,      6.024471, ,          -0.2,      6.049019, ,          -0.2,       6.06419, ,          -0.2,      6.069186, ,          -0.2,      4.809904, ,          -0.2,      5.491837, ,          -0.2,      5.760069, , 
            0,      5.913359, ,             0,       5.99037, ,             0,       6.03541, ,             0,      6.059935, ,             0,      6.075448, ,             0,      6.080787, ,             0,      4.814636, ,             0,       5.49498, ,             0,      5.765808, , 
          0.2,      5.919911, ,           0.2,      5.998945, ,           0.2,      6.044598, ,           0.2,         6.069, ,           0.2,      6.084663, ,           0.2,      6.090246, ,           0.2,      4.817876, ,           0.2,      5.496601, ,           0.2,      5.769919, , 
          0.4,      5.924854, ,           0.4,      6.005858, ,           0.4,      6.052064, ,           0.4,      6.076166, ,           0.4,      6.091801, ,           0.4,      6.097579, ,           0.4,      4.819679, ,           0.4,      5.496755, ,           0.4,      5.772456, , 
          0.6,      5.928226, ,           0.6,      6.011183, ,           0.6,      6.057869, ,           0.6,      6.081532, ,           0.6,      6.097429, ,           0.6,      6.103734, ,           0.6,      4.820099, ,           0.6,      5.495493, ,           0.6,      5.773459, , 
          0.8,      5.930084, ,           0.8,      6.014983, ,           0.8,      6.062138, ,           0.8,      6.085409, ,           0.8,      6.102158, ,           0.8,       6.10951, ,           0.8,      4.819153, ,           0.8,      5.492864, ,           0.8,      5.772992, , 
            1,      5.930484, ,             1,        6.0173, ,             1,      6.065049, ,             1,      6.088623, ,             1,      6.105959, ,             1,      6.113652, ,             1,      4.816931, ,             1,      5.488913, ,             1,      5.771096, , 
          1.2,      5.929478, ,           1.2,      6.018203, ,           1.2,      6.066589, ,           1.2,      6.090791, ,           1.2,       6.10832, ,           1.2,      6.115715, ,           1.2,      4.813451, ,           1.2,      5.483695, ,           1.2,       5.76783, , 
          1.4,      5.927106, ,           1.4,      6.017735, ,           1.4,      6.066779, ,           1.4,      6.091552, ,           1.4,      6.109261, ,           1.4,      6.116411, ,           1.4,      4.808765, ,           1.4,      5.477244, ,           1.4,      5.763256, , 
          1.6,      5.923396, ,           1.6,      6.015918, ,           1.6,      6.065637, ,           1.6,      6.090662, ,           1.6,      6.108438, ,           1.6,      6.115549, ,           1.6,      4.802894, ,           1.6,      5.469603, ,           1.6,      5.757401, , 
          1.8,      5.918432, ,           1.8,      6.012854, ,           1.8,      6.063251, ,           1.8,      6.088537, ,           1.8,      6.106379, ,           1.8,      6.113452, ,           1.8,      4.795916, ,           1.8,       5.46084, ,           1.8,       5.75034, , 
            2,      5.912228, ,             2,      6.008553, ,             2,      6.059648, ,             2,      6.085171, ,             2,      6.103041, ,             2,      6.110072, ,             2,      4.787837, ,             2,      5.450993, ,             2,      5.742104, , 
          2.2,      5.904843, ,           2.2,      6.003073, ,           2.2,      6.054902, ,           2.2,      6.080645, ,           2.2,      6.098522, ,           2.2,      6.105524, ,           2.2,      4.778703, ,           2.2,       5.44011, ,           2.2,      5.732747, , 
          2.4,      5.896323, ,           2.4,      5.996428, ,           2.4,      6.049067, ,           2.4,      6.075066, ,           2.4,      6.092953, ,           2.4,      6.099909, ,           2.4,      4.768579, ,           2.4,      5.428226, ,           2.4,      5.722319, , 
          2.6,      5.886682, ,           2.6,      5.988642, ,           2.6,      6.042122, ,           2.6,      6.068365, ,           2.6,      6.086048, ,           2.6,      6.092821, ,           2.6,      4.757453, ,           2.6,      5.415377, ,           2.6,      5.710854, , 
          2.8,      5.875999, ,           2.8,      5.979783, ,           2.8,      6.034098, ,           2.8,       6.06059, ,           2.8,      6.078093, ,           2.8,      6.084694, ,           2.8,      4.745344, ,           2.8,      5.401618, ,           2.8,      5.698409, , 
            3,      5.864311, ,             3,      5.969891, ,             3,      6.025062, ,             3,      6.051837, ,             3,      6.069251, ,             3,       6.07575, ,             3,      4.732323, ,             3,      5.386993, ,             3,      5.685028, , 
          3.2,      5.851644, ,           3.2,      5.958989, ,           3.2,      6.015046, ,           3.2,      6.042189, ,           3.2,      6.060104, ,           3.2,      6.067003, ,           3.2,      4.718461, ,           3.2,      5.371534, ,           3.2,      5.670754, , 
          3.4,      5.838054, ,           3.4,      5.947121, ,           3.4,      6.004095, ,           3.4,      6.031654, ,           3.4,      6.050256, ,           3.4,      6.057704, ,           3.4,      4.703742, ,           3.4,      5.355289, ,           3.4,      5.655631, , 
          3.6,      5.823582, ,           3.6,      5.934307, ,           3.6,      5.992228, ,           3.6,      6.020311, ,           3.6,      6.039564, ,           3.6,      6.047444, ,           3.6,      4.688246, ,           3.6,        5.3383, ,           3.6,      5.639703, , 
          3.8,      5.808268, ,           3.8,      5.920571, ,           3.8,       5.97944, ,           3.8,      6.008161, ,           3.8,      6.027998, ,           3.8,      6.036153, ,           3.8,      4.672002, ,           3.8,        5.3206, ,           3.8,      5.623012, , 
            4,      5.792157, ,             4,      5.905965, ,             4,      5.965728, ,             4,      5.995114, ,             4,      6.015599, ,             4,      6.024068, ,             4,       4.65505, ,             4,      5.302226, ,             4,        5.6056, , 
          4.2,      5.775278, ,           4.2,      5.890507, ,           4.2,      5.951104, ,           4.2,      5.981131, ,           4.2,      6.002241, ,           4.2,      6.011008, ,           4.2,      4.637419, ,           4.2,      5.283208, ,           4.2,      5.587508, , 
          4.4,      5.757674, ,           4.4,      5.874238, ,           4.4,      5.935599, ,           4.4,      5.966209, ,           4.4,      5.987884, ,           4.4,      5.996915, ,           4.4,      4.619133, ,           4.4,      5.263587, ,           4.4,      5.568775, , 
          4.6,      5.739402, ,           4.6,      5.857211, ,           4.6,      5.919256, ,           4.6,      5.950386, ,           4.6,      5.972555, ,           4.6,      5.981816, ,           4.6,      4.600298, ,           4.6,      5.243392, ,           4.6,      5.549447, , 
          4.8,      5.720482, ,           4.8,      5.839443, ,           4.8,      5.902071, ,           4.8,      5.933644, ,           4.8,      5.956212, ,           4.8,      5.965648, ,           4.8,      4.580888, ,           4.8,       5.22263, ,           4.8,      5.529551, , 
            5,      5.700976, ,             5,      5.820996, ,             5,      5.884104, ,             5,      5.916028, ,             5,      5.938887, ,             5,      5.948443, ,             5,      4.560949, ,             5,      5.201335, ,             5,      5.509125, , 
          5.2,       5.68092, ,           5.2,      5.801902, ,           5.2,        5.8654, ,           5.2,      5.897581, ,           5.2,      5.920633, ,           5.2,      5.930255, ,           5.2,      4.540541, ,           5.2,       5.17953, ,           5.2,      5.488208, , 
          5.4,      5.660339, ,           5.4,      5.782192, ,           5.4,      5.845996, ,           5.4,      5.878354, ,           5.4,      5.901482, ,           5.4,      5.911094, ,           5.4,      4.519664, ,           5.4,      5.157227, ,           5.4,      5.466832, , 
          5.6,      5.639284, ,           5.6,      5.761922, ,           5.6,      5.825949, ,           5.6,      5.858428, ,           5.6,      5.881572, ,           5.6,      5.891149, ,           5.6,      4.498601, ,           5.6,      5.134448, ,           5.6,      5.445046, , 
          5.8,      5.617776, ,           5.8,      5.741124, ,           5.8,      5.805288, ,           5.8,      5.837829, ,           5.8,      5.860948, ,           5.8,       5.87047, ,           5.8,      4.477195, ,           5.8,      5.111208, ,           5.8,       5.42287, , 
            6,      5.595859, ,             6,      5.719861, ,             6,      5.784087, ,             6,      5.816635, ,             6,      5.839672, ,             6,      5.849109, ,             6,      4.455325, ,             6,      5.087534, ,             6,      5.400337, , 
          6.2,      5.573568, ,           6.2,      5.698158, ,           6.2,      5.762387, ,           6.2,      5.794904, ,           6.2,      5.817842, ,           6.2,      5.827193, ,           6.2,      4.432982, ,           6.2,      5.063423, ,           6.2,      5.377464, , 
          6.4,      5.550951, ,           6.4,       5.67607, ,           6.4,      5.740257, ,           6.4,      5.772717, ,           6.4,      5.795588, ,           6.4,      5.804895, ,           6.4,      4.410387, ,           6.4,      5.038913, ,           6.4,       5.35428, , 
          6.6,      5.528039, ,           6.6,      5.653622, ,           6.6,      5.717735, ,           6.6,      5.750117, ,           6.6,      5.772959, ,           6.6,      5.782264, ,           6.6,      4.387441, ,           6.6,      5.013994, ,           6.6,      5.330797, , 
          6.8,      5.504867, ,           6.8,      5.630856, ,           6.8,      5.694878, ,           6.8,      5.727169, ,           6.8,      5.749974, ,           6.8,      5.759274, ,           6.8,      4.364191, ,           6.8,       4.98866, ,           6.8,      5.307038, , 
