Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.082332, ,            -2,      1.038811, ,            -2,      1.031333, ,            -2,      1.477262, ,            -2,      1.267061, , 
         -1.8,      1.073836, ,          -1.8,      1.029852, ,          -1.8,      1.022313, ,          -1.8,      1.472345, ,          -1.8,      1.260738, , 
         -1.6,      1.066022, ,          -1.6,      1.021466, ,          -1.6,      1.013868, ,          -1.6,      1.468275, ,          -1.6,      1.255305, , 
         -1.4,      1.058832, ,          -1.4,      1.013614, ,          -1.4,      1.005953, ,          -1.4,      1.465089, ,          -1.4,      1.250747, , 
         -1.2,      1.052239, ,          -1.2,      1.006258, ,          -1.2,     0.9985227, ,          -1.2,      1.462991, ,          -1.2,      1.247001, , 
           -1,      1.046272, ,            -1,     0.9993761, ,            -1,     0.9915528, ,            -1,      1.461776, ,            -1,      1.244086, , 
         -0.8,      1.040934, ,          -0.8,     0.9929478, ,          -0.8,     0.9850255, ,          -0.8,      1.461461, ,          -0.8,      1.242015, , 
         -0.6,      1.036155, ,          -0.6,     0.9869736, ,          -0.6,     0.9789188, ,          -0.6,      1.462017, ,          -0.6,      1.240791, , 
         -0.4,      1.032006, ,          -0.4,     0.9814482, ,          -0.4,     0.9732177, ,          -0.4,      1.463442, ,          -0.4,      1.240388, , 
         -0.2,      1.028439, ,          -0.2,     0.9763244, ,          -0.2,     0.9678985, ,          -0.2,      1.465695, ,          -0.2,       1.24078, , 
            0,       1.02559, ,             0,     0.9716161, ,             0,     0.9629438, ,             0,      1.468811, ,             0,      1.242051, , 
          0.2,      1.023366, ,           0.2,      0.967375, ,           0.2,     0.9583936, ,           0.2,      1.472679, ,           0.2,      1.244095, , 
          0.4,       1.02181, ,           0.4,     0.9635581, ,           0.4,      0.954276, ,           0.4,      1.477358, ,           0.4,      1.247017, , 
          0.6,      1.020939, ,           0.6,     0.9601924, ,           0.6,     0.9505358, ,           0.6,      1.482873, ,           0.6,      1.250823, , 
          0.8,      1.020822, ,           0.8,     0.9573449, ,           0.8,     0.9472505, ,           0.8,        1.4891, ,           0.8,      1.255456, , 
            1,        1.0215, ,             1,     0.9550194, ,             1,      0.944472, ,             1,      1.496205, ,             1,      1.261041, , 
          1.2,      1.022952, ,           1.2,     0.9531897, ,           1.2,     0.9421669, ,           1.2,      1.504149, ,           1.2,      1.267641, , 
          1.4,      1.025215, ,           1.4,     0.9518784, ,           1.4,      0.940328, ,           1.4,      1.513104, ,           1.4,      1.275473, , 
          1.6,      1.028222, ,           1.6,     0.9511537, ,           1.6,     0.9390101, ,           1.6,      1.523197, ,           1.6,      1.284717, , 
          1.8,      1.031948, ,           1.8,     0.9509781, ,           1.8,     0.9381923, ,           1.8,      1.533999, ,           1.8,      1.294892, , 
            2,      1.036321, ,             2,     0.9514046, ,             2,     0.9378562, ,             2,      1.546004, ,             2,      1.306682, , 
          2.2,      1.041301, ,           2.2,     0.9524042, ,           2.2,      0.937949, ,           2.2,      1.559694, ,           2.2,      1.320859, , 
          2.4,      1.046767, ,           2.4,     0.9540899, ,           2.4,     0.9385458, ,           2.4,      1.575216, ,           2.4,      1.337614, , 
          2.6,      1.052756, ,           2.6,     0.9563689, ,           2.6,     0.9395866, ,           2.6,       1.59083, ,           2.6,      1.354374, , 
          2.8,      1.059195, ,           2.8,     0.9594702, ,           2.8,     0.9412102, ,           2.8,      1.605531, ,           2.8,      1.369615, , 
            3,      1.066049, ,             3,     0.9632598, ,             3,     0.9433408, ,             3,      1.619594, ,             3,      1.383876, , 
          3.2,      1.073419, ,           3.2,     0.9679103, ,           3.2,     0.9461307, ,           3.2,      1.633766, ,           3.2,      1.398054, , 
          3.4,      1.081725, ,           3.4,     0.9736906, ,           3.4,     0.9497956, , , , ,           3.4,         1.413, , 
          3.6,      1.092044, ,           3.6,     0.9814171, ,           3.6,     0.9550075, , , , ,           3.6,      1.431312, , 
          3.8,      1.101839, ,           3.8,     0.9931461, ,           3.8,     0.9632453, , , , , , , , 

