Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.014074, ,            -2,     0.9701638, ,            -2,      1.201437, , 
         -1.8,      1.006062, ,          -1.8,     0.9615629, ,          -1.8,      1.196018, , 
         -1.6,     0.9986967, ,          -1.6,     0.9534932, ,          -1.6,      1.191523, , 
         -1.4,     0.9919552, ,          -1.4,     0.9459353, ,          -1.4,      1.187891, , 
         -1.2,       0.98588, ,          -1.2,     0.9388509, ,          -1.2,      1.185131, , 
           -1,     0.9804198, ,            -1,     0.9322246, ,            -1,      1.183275, , 
         -0.8,     0.9755543, ,          -0.8,     0.9260769, ,          -0.8,      1.182274, , 
         -0.6,     0.9713715, ,          -0.6,     0.9203764, ,          -0.6,      1.182185, , 
         -0.4,     0.9678168, ,          -0.4,       0.91509, ,          -0.4,       1.18293, , 
         -0.2,     0.9649947, ,          -0.2,     0.9102862, ,          -0.2,      1.184588, , 
            0,     0.9628205, ,             0,      0.905938, ,             0,      1.187067, , 
          0.2,     0.9613739, ,           0.2,     0.9020543, ,           0.2,      1.190541, , 
          0.4,     0.9607004, ,           0.4,     0.8987143, ,           0.4,      1.194869, , 
          0.6,     0.9608057, ,           0.6,     0.8959106, ,           0.6,      1.200212, , 
          0.8,       0.96176, ,           0.8,     0.8936464, ,           0.8,      1.206548, , 
            1,     0.9635128, ,             1,     0.8919231, ,             1,      1.214024, , 
          1.2,     0.9661118, ,           1.2,     0.8908037, ,           1.2,      1.222962, , 
          1.4,     0.9694902, ,           1.4,     0.8902747, ,           1.4,       1.23321, , 
          1.6,     0.9735778, ,           1.6,      0.890319, ,           1.6,      1.244588, , 
          1.8,     0.9782609, ,           1.8,     0.8910278, ,           1.8,      1.258223, , 
            2,     0.9835339, ,             2,     0.8923547, ,             2,      1.274769, , 
          2.2,     0.9893487, ,           2.2,     0.8943516, ,           2.2,      1.292566, , 
          2.4,     0.9956067, ,           2.4,     0.8970798, ,           2.4,      1.309009, , 
          2.6,      1.002388, ,           2.6,     0.9005912, ,           2.6,      1.324331, , 
          2.8,      1.009592, ,           2.8,     0.9049359, ,           2.8,       1.33928, , 
            3,      1.017602, ,             3,     0.9102133, ,             3,       1.35475, , 
          3.2,      1.027604, ,           3.2,      0.917464, ,           3.2,      1.373578, , 
          3.4,      1.037623, ,           3.4,      0.928017, , , , , 

