Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      1.151395, ,            -1,      1.088553, ,            -1,      1.303934, , 
         -0.8,      1.122623, ,          -0.8,      1.063242, ,          -0.8,      1.272083, , 
         -0.6,      1.098085, ,          -0.6,       1.04131, ,          -0.6,      1.244249, , 
         -0.4,      1.077026, ,          -0.4,      1.022622, ,          -0.4,       1.21982, , 
         -0.2,      1.059249, ,          -0.2,      1.006451, ,          -0.2,      1.198224, , 
            0,       1.04396, ,             0,     0.9926809, ,             0,      1.179109, , 
          0.2,       1.03081, ,           0.2,      0.981303, ,           0.2,      1.162069, , 
          0.4,       1.01944, ,           0.4,     0.9712822, ,           0.4,      1.146771, , 
          0.6,      1.009439, ,           0.6,     0.9627488, ,           0.6,      1.133027, , 
          0.8,      1.000806, ,           0.8,     0.9554074, ,           0.8,      1.120624, , 
            1,     0.9933623, ,             1,      0.948884, ,             1,      1.109448, , 
          1.2,     0.9868671, ,           1.2,     0.9435251, ,           1.2,       1.09938, , 
          1.4,     0.9811717, ,           1.4,     0.9390249, ,           1.4,      1.090314, , 
          1.6,     0.9761837, ,           1.6,     0.9352207, ,           1.6,      1.082157, , 
          1.8,     0.9718319, ,           1.8,     0.9320124, ,           1.8,      1.074817, , 
            2,     0.9680561, ,             2,     0.9293217, ,             2,       1.06826, , 
          2.2,     0.9648018, ,           2.2,     0.9270953, ,           2.2,      1.062392, , 
          2.4,     0.9620383, ,           2.4,     0.9252903, ,           2.4,      1.057175, , 
          2.6,     0.9597051, ,           2.6,     0.9238704, ,           2.6,       1.05255, , 
          2.8,     0.9577724, ,           2.8,     0.9227903, ,           2.8,       1.04848, , 
            3,     0.9562186, ,             3,     0.9220366, ,             3,      1.044908, , 
          3.2,     0.9550059, ,           3.2,     0.9215695, ,           3.2,      1.041817, , 
          3.4,     0.9541153, ,           3.4,     0.9213789, ,           3.4,      1.039158, , 
          3.6,     0.9535141, ,           3.6,      0.921453, ,           3.6,      1.036908, , 
          3.8,     0.9531935, ,           3.8,     0.9217648, ,           3.8,      1.035042, , 
            4,     0.9531276, ,             4,     0.9222941, ,             4,      1.033526, , 
          4.2,     0.9533022, ,           4.2,     0.9230284, ,           4.2,       1.03235, , 
          4.4,     0.9537048, ,           4.4,     0.9239539, ,           4.4,      1.031488, , 
          4.6,     0.9543173, ,           4.6,     0.9250648, ,           4.6,      1.030924, , 
          4.8,     0.9551226, ,           4.8,     0.9263376, ,           4.8,       1.03064, , 
            5,     0.9561084, ,             5,     0.9277621, ,             5,      1.030617, , 
          5.2,     0.9572672, ,           5.2,      0.929331, ,           5.2,      1.030843, , 
          5.4,     0.9585872, ,           5.4,     0.9310337, ,           5.4,       1.03131, , 
          5.6,     0.9600555, ,           5.6,     0.9328637, ,           5.6,      1.032003, , 
          5.8,     0.9616677, ,           5.8,     0.9348112, ,           5.8,      1.032914, , 

