Alpha,T1-15.8 m/s-VLM2, , 
           -2,       11.5182, , 
         -1.8,      11.98827, , 
         -1.6,       12.4153, , 
         -1.4,      12.79924, , 
         -1.2,      13.13813, , 
           -1,      13.43088, , 
         -0.8,      13.67886, , 
         -0.6,       13.8853, , 
         -0.4,      14.05454, , 
         -0.2,      14.19119, , 
            0,      14.29872, , 
          0.2,       14.3797, , 
          0.4,      14.43759, , 
          0.6,      14.47557, , 
          0.8,      14.49591, , 
            1,      14.50057, , 
          1.2,      14.49106, , 
          1.4,      14.46863, , 
          1.6,      14.43445, , 
          1.8,      14.38982, , 
            2,       14.3358, , 
          2.2,      14.27322, , 
          2.4,       14.2031, , 
          2.6,      14.12602, , 
          2.8,      14.04278, , 
            3,       13.9539, , 
          3.2,      13.86009, , 
          3.4,       13.7617, , 
          3.6,      13.65926, , 
          3.8,      13.55268, , 
            4,      13.44202, , 
          4.2,      13.32644, , 
          4.4,      13.20425, , 
          4.6,      13.07507, , 
          4.8,      12.93768, , 
            5,      12.79326, , 
          5.2,      12.64214, , 
          5.4,       12.4887, , 
          5.6,      12.33209, , 
          5.8,      12.16956, , 
            6,      11.99708, , 
          6.2,      11.81127, , 
          6.4,      11.60924, , 

