Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            2,      4.870756, ,             2,      4.621386, ,             2,      6.370062, ,             2,      4.474115, ,             2,      4.411161, ,             2,      4.348743, ,             2,      4.329003, ,             2,      4.319261, ,             2,      6.050521, ,             2,      5.701696, ,             2,      5.122754, , 
          2.2,      4.884046, ,           2.2,      4.640047, ,           2.2,      6.352539, ,           2.2,      4.495869, ,           2.2,       4.43425, ,           2.2,      4.372974, ,           2.2,      4.353508, ,           2.2,      4.343848, ,           2.2,      6.039593, ,           2.2,      5.697781, ,           2.2,      5.130466, , 
          2.4,      4.900264, ,           2.4,      4.661324, ,           2.4,      6.340009, ,           2.4,      4.520094, ,           2.4,      4.459771, ,           2.4,      4.399733, ,           2.4,      4.380615, ,           2.4,      4.371007, ,           2.4,      6.033131, ,           2.4,      5.697817, ,           2.4,      5.141419, , 
          2.6,      4.919232, ,           2.6,      4.685059, ,           2.6,      6.331965, ,           2.6,      4.546606, ,           2.6,      4.487524, ,           2.6,      4.428691, ,           2.6,      4.409932, ,           2.6,      4.400507, ,           2.6,      6.030719, ,           2.6,      5.701504, ,           2.6,      5.155425, , 
          2.8,      4.940708, ,           2.8,      4.711039, ,           2.8,      6.328778, ,           2.8,      4.575227, ,           2.8,       4.51733, ,           2.8,      4.459643, ,           2.8,      4.441243, ,           2.8,      4.431998, ,           2.8,      6.032527, ,           2.8,      5.708816, ,           2.8,      5.172245, , 
            3,      4.964467, ,             3,      4.739051, ,             3,      6.329562, ,             3,      4.605746, ,             3,      4.548966, ,             3,      4.492365, ,             3,      4.474315, ,             3,      4.465243, ,             3,      6.037896, ,             3,      5.719309, ,             3,      5.191623, , 
          3.2,      4.990478, ,           3.2,      4.769028, ,           3.2,      6.334202, ,           3.2,      4.638066, ,           3.2,      4.582315, ,           3.2,      4.526736, ,           3.2,      4.509016, ,           3.2,      4.500112, ,           3.2,      6.046694, ,           3.2,      5.732894, ,           3.2,      5.213505, , 
          3.4,       5.01848, ,           3.4,      4.800822, ,           3.4,      6.342353, ,           3.4,      4.672089, ,           3.4,      4.617305, ,           3.4,      4.562684, ,           3.4,       4.54527, ,           3.4,      4.536523, ,           3.4,      6.058625, ,           3.4,      5.749302, ,           3.4,      5.237652, , 
          3.6,      5.048395, ,           3.6,      4.834284, ,           3.6,       6.35378, ,           3.6,      4.707632, ,           3.6,      4.653764, ,           3.6,      4.600053, ,           3.6,      4.582918, ,           3.6,      4.574313, ,           3.6,      6.073552, ,           3.6,      5.768396, ,           3.6,      5.263955, , 
          3.8,      5.080125, ,           3.8,      4.869349, ,           3.8,      6.368306, ,           3.8,      4.744653, ,           3.8,      4.691645, ,           3.8,      4.638793, ,           3.8,      4.621931, ,           3.8,      4.613454, ,           3.8,      6.091309, ,           3.8,      5.790033, ,           3.8,      5.292292, , 
            4,      5.113562, ,             4,       4.90594, ,             4,      6.385789, ,             4,      4.783094, ,             4,      4.730898, ,             4,      4.678848, ,             4,      4.662249, ,             4,      4.653901, ,             4,      6.111809, ,             4,      5.814136, ,             4,      5.322573, , 
          4.2,      5.148662, ,           4.2,      4.943983, ,           4.2,      6.406275, ,           4.2,       4.82286, ,           4.2,      4.771423, ,           4.2,      4.720123, ,           4.2,      4.703765, ,           4.2,       4.69554, ,           4.2,       6.13504, ,           4.2,      5.840649, ,           4.2,      5.354738, , 
          4.4,      5.185325, ,           4.4,      4.983381, ,           4.4,      6.429645, ,           4.4,      4.863879, ,           4.4,      4.813149, ,           4.4,      4.762558, ,           4.4,      4.746422, ,           4.4,      4.738309, ,           4.4,      6.160846, ,           4.4,       5.86941, ,           4.4,      5.388654, , 
          4.6,      5.223488, ,           4.6,       5.02412, ,           4.6,      6.455687, ,           4.6,       4.90615, ,           4.6,      4.856068, ,           4.6,      4.806139, ,           4.6,      4.790213, ,           4.6,        4.7822, ,           4.6,      6.189117, ,           4.6,      5.900357, ,           4.6,      5.424261, , 
          4.8,       5.26316, ,           4.8,      5.066175, ,           4.8,      6.484414, ,           4.8,       4.94965, ,           4.8,      4.900165, ,           4.8,      4.850858, ,           4.8,      4.835134, ,           4.8,      4.827219, ,           4.8,      6.219848, ,           4.8,      5.933477, ,           4.8,      5.461571, , 
            5,      5.304279, ,             5,      5.109548, ,             5,      6.515815, ,             5,      4.994396, ,             5,      4.945489, ,             5,      4.896792, ,             5,      4.881258, ,             5,      4.873443, ,             5,      6.252959, ,             5,      5.968696, ,             5,      5.500509, , 
          5.2,      5.346981, ,           5.2,      5.154422, ,           5.2,      6.549855, ,           5.2,       5.04066, ,           5.2,      4.992369, ,           5.2,      4.944358, ,           5.2,      4.929047, ,           5.2,      4.921342, ,           5.2,      6.288492, ,           5.2,      6.006092, ,           5.2,      5.541203, , 
          5.4,      5.391346, ,           5.4,      5.200972, ,           5.4,      6.586422, ,           5.4,      5.088739, ,           5.4,      5.041188, ,           5.4,      4.994048, ,           5.4,      4.979041, ,           5.4,      4.971486, ,           5.4,      6.326359, ,           5.4,      6.045621, ,           5.4,      5.583709, , 
          5.6,      5.437528, ,           5.6,      5.249501, ,           5.6,      6.625783, ,           5.6,      5.139062, ,           5.6,      5.092434, ,           5.6,      5.046356, ,           5.6,      5.031721, ,           5.6,      5.024356, ,           5.6,      6.366793, ,           5.6,      6.087456, ,           5.6,      5.628151, , 
          5.8,      5.486019, ,           5.8,      5.300682, ,           5.8,      6.668336, ,           5.8,      5.192358, ,           5.8,       5.14682, ,           5.8,      5.102036, ,           5.8,      5.087863, ,           5.8,      5.080741, ,           5.8,      6.410205, ,           5.8,      6.131993, ,           5.8,      5.674919, , 
            6,      5.536834, ,             6,      5.354367, ,             6,      6.713756, ,             6,      5.248419, ,             6,       5.20421, ,             6,      5.160948, ,             6,      5.147298, ,             6,      5.140448, ,             6,      6.456336, ,             6,       6.17909, ,             6,      5.724045, , 
          6.2,      5.590112, ,           6.2,      5.410767, ,           6.2,       6.76215, ,           6.2,      5.307564, ,           6.2,      5.264579, ,           6.2,      5.222319, ,           6.2,      5.208909, ,           6.2,      5.202171, ,           6.2,       6.50528, ,           6.2,      6.228843, ,           6.2,      5.775667, , 
          6.4,       5.64591, ,           6.4,      5.470068, ,           6.4,      6.813733, ,           6.4,       5.36912, ,           6.4,      5.326555, ,           6.4,      5.284512, ,           6.4,      5.271117, ,           6.4,      5.264384, ,           6.4,      6.557202, ,           6.4,        6.2814, ,           6.4,      5.829889, , 
          6.6,      5.703969, ,           6.6,       5.53151, ,           6.6,      6.868296, ,           6.6,      5.431706, ,           6.6,      5.389245, ,           6.6,      5.347276, ,           6.6,      5.333892, ,           6.6,      5.327169, ,           6.6,      6.611902, ,           6.6,      6.336491, ,           6.6,      5.886367, , 
          6.8,      5.764164, ,           6.8,      5.594397, ,           6.8,      6.925994, ,           6.8,      5.495227, ,           6.8,       5.45296, ,           6.8,      5.411232, ,           6.8,      5.397931, ,           6.8,      5.391251, ,           6.8,      6.669474, ,           6.8,      6.394094, ,           6.8,      5.944895, , 
            7,      5.826187, ,             7,      5.658665, ,             7,      6.986575, ,             7,      5.560387, ,             7,      5.518647, ,             7,      5.478684, ,             7,      5.466339, ,             7,       5.46015, ,             7,      6.729577, ,             7,      6.453697, ,             7,      6.004818, , 
          7.2,      5.889976, ,           7.2,      5.724758, ,           7.2,      7.049905, ,           7.2,      5.628164, ,           7.2,      5.587615, ,           7.2,      5.548722, ,           7.2,        5.5367, ,           7.2,      5.530681, ,           7.2,      6.792118, ,           7.2,      6.515296, ,           7.2,      6.066206, , 
          7.4,      5.956066, ,           7.4,       5.79392, ,           7.4,      7.117165, ,           7.4,      5.700416, ,           7.4,      5.662337, ,           7.4,      5.622925, ,           7.4,       5.60983, ,           7.4,      5.603247, ,           7.4,      6.858111, ,           7.4,      6.579635, ,           7.4,      6.129431, , 
          7.6,      6.025185, ,           7.6,      5.867262, ,           7.6,      7.189911, ,           7.6,      5.777799, ,           7.6,      5.743302, ,           7.6,      5.703594, ,           7.6,      5.689256, ,           7.6,      5.682022, ,           7.6,      6.929017, ,           7.6,      6.647925, ,           7.6,      6.195254, , 
          7.8,       6.09821, ,           7.8,      5.945223, ,           7.8,      7.266893, ,           7.8,      5.859579, ,           7.8,      5.827271, ,           7.8,      5.785567, ,           7.8,      5.768737, ,           7.8,      5.760221, ,           7.8,      7.004147, ,           7.8,       6.72061, ,           7.8,      6.265633, , 
            8,      6.178373, ,             8,      6.028346, ,             8,      7.352007, ,             8,      5.946832, ,             8,      5.915761, , , , , , , , , , ,             8,      7.086419, ,             8,      6.798751, ,             8,      6.340212, , 

