Alpha,T1-15.8 m/s-VLM2, , 
           -2,      15.48312, , 
         -1.8,      16.13669, , 
         -1.6,      16.71478, , 
         -1.4,      17.21215, , 
         -1.2,        17.637, , 
           -1,      18.00596, , 
         -0.8,      18.32975, , 
         -0.6,      18.61328, , 
         -0.4,       18.8596, , 
         -0.2,      19.07068, , 
            0,       19.2488, , 
          0.2,      19.39595, , 
          0.4,       19.5139, , 
          0.6,      19.60501, , 
          0.8,      19.67129, , 
            1,      19.71436, , 
          1.2,      19.73566, , 
          1.4,      19.73702, , 
          1.6,      19.71964, , 
          1.8,      19.68465, , 
            2,      19.63323, , 
          2.2,      19.56615, , 
          2.4,      19.48396, , 
          2.6,      19.38547, , 
          2.8,      19.26843, , 
            3,       19.1276, , 
          3.2,      18.95832, , 
          3.4,      18.75866, , 
          3.6,      18.52382, , 
          3.8,      18.24956, , 
            4,      17.92745, , 
          4.2,      17.53667, , 
          4.4,      17.08074, , 
          4.6,      16.59261, , 

