Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      11.01881, ,            -2,      11.96613, ,            -2,      12.19338, ,            -2,      8.172864, ,            -2,      9.359299, , 
         -1.8,      11.46607, ,          -1.8,      12.43921, ,          -1.8,      12.65646, ,          -1.8,      8.508574, ,          -1.8,      9.740328, , 
         -1.6,      11.87364, ,          -1.6,      12.85549, ,          -1.6,      13.06751, ,          -1.6,      8.818384, ,          -1.6,      10.09085, , 
         -1.4,      12.24191, ,          -1.4,       13.2177, ,          -1.4,      13.42826, ,          -1.4,      9.102387, ,          -1.4,      10.40926, , 
         -1.2,      12.56951, ,          -1.2,      13.53207, ,          -1.2,      13.74349, ,          -1.2,      9.361451, ,          -1.2,      10.69448, , 
           -1,      12.85582, ,            -1,      13.80634, ,            -1,      14.01829, ,            -1,      9.596964, ,            -1,      10.94732, , 
         -0.8,      13.10024, ,          -0.8,      14.04257, ,          -0.8,      14.25566, ,          -0.8,      9.810778, ,          -0.8,      11.17013, , 
         -0.6,      13.30474, ,          -0.6,      14.24175, ,          -0.6,      14.45703, ,          -0.6,      10.00448, ,          -0.6,      11.36543, , 
         -0.4,      13.47236, ,          -0.4,      14.40329, ,          -0.4,      14.62157, ,          -0.4,       10.1791, ,          -0.4,      11.53582, , 
         -0.2,      13.60768, ,          -0.2,      14.53125, ,          -0.2,      14.75288, ,          -0.2,      10.33552, ,          -0.2,      11.68364, , 
            0,      13.71453, ,             0,      14.62685, ,             0,      14.84907, ,             0,      10.47471, ,             0,      11.81051, , 
          0.2,      13.79608, ,           0.2,      14.69374, ,           0.2,      14.91343, ,           0.2,      10.59776, ,           0.2,       11.9185, , 
          0.4,      13.85464, ,           0.4,      14.73603, ,           0.4,      14.95259, ,           0.4,      10.70537, ,           0.4,      12.00897, , 
          0.6,      13.89277, ,           0.6,      14.75603, ,           0.6,      14.96851, ,           0.6,      10.79812, ,           0.6,      12.08325, , 
          0.8,      13.91306, ,           0.8,      14.75778, ,           0.8,      14.96541, ,           0.8,      10.87662, ,           0.8,      12.14235, , 
            1,      13.91782, ,             1,      14.74135, ,             1,       14.9449, ,             1,      10.94175, ,             1,      12.18764, , 
          1.2,      13.90882, ,           1.2,      14.70959, ,           1.2,      14.90783, ,           1.2,      10.99482, ,           1.2,       12.2201, , 
          1.4,      13.88744, ,           1.4,      14.66511, ,           1.4,      14.85734, ,           1.4,      11.03662, ,           1.4,      12.24057, , 
          1.6,      13.85494, ,           1.6,       14.6096, ,           1.6,      14.79575, ,           1.6,      11.06784, ,           1.6,      12.24995, , 
          1.8,      13.81239, ,           1.8,      14.54444, ,           1.8,      14.72456, ,           1.8,      11.08921, ,           1.8,      12.24909, , 
            2,       13.7607, ,             2,      14.47057, ,             2,      14.64486, ,             2,      11.10127, ,             2,      12.23866, , 
          2.2,       13.7011, ,           2.2,      14.38926, ,           2.2,      14.55793, ,           2.2,      11.10442, ,           2.2,      12.21962, , 
          2.4,      13.63417, ,           2.4,      14.30126, ,           2.4,      14.46449, ,           2.4,      11.09948, ,           2.4,      12.19251, , 
          2.6,      13.56077, ,           2.6,       14.2074, ,           2.6,      14.36537, ,           2.6,      11.08701, ,           2.6,      12.15809, , 
          2.8,      13.48167, ,           2.8,      14.10854, ,           2.8,      14.26141, ,           2.8,      11.06749, ,           2.8,      12.11687, , 
            3,      13.39732, ,             3,      14.00515, ,             3,      14.15312, ,             3,      11.04144, ,             3,      12.06947, , 
          3.2,      13.30829, ,           3.2,       13.8977, ,           3.2,        14.041, ,           3.2,      11.00913, ,           3.2,      12.01626, , 
          3.4,      13.21508, ,           3.4,      13.78684, ,           3.4,      13.92561, ,           3.4,      10.97088, ,           3.4,      11.95774, , 
          3.6,       13.1183, ,           3.6,      13.67308, ,           3.6,      13.80752, ,           3.6,      10.92728, ,           3.6,      11.89446, , 
          3.8,      13.01804, ,           3.8,      13.55653, ,           3.8,      13.68684, ,           3.8,      10.87836, ,           3.8,       11.8265, , 
            4,      12.91466, ,             4,      13.43741, ,             4,       13.5637, ,             4,      10.82462, ,             4,      11.75438, , 
          4.2,      12.80806, ,           4.2,      13.31531, ,           4.2,      13.43757, ,           4.2,      10.76614, ,           4.2,      11.67805, , 
          4.4,      12.69798, ,           4.4,      13.18927, ,           4.4,      13.30713, ,           4.4,      10.70323, ,           4.4,      11.59768, , 
          4.6,      12.58313, ,           4.6,      13.05669, ,           4.6,      13.16946, ,           4.6,      10.63527, ,           4.6,      11.51265, , 
          4.8,      12.46275, ,           4.8,      12.91709, ,           4.8,      13.02427, ,           4.8,      10.56225, ,           4.8,        11.423, , 
            5,      12.33592, ,             5,      12.76917, ,             5,      12.87004, ,             5,      10.48387, ,             5,      11.32786, , 
          5.2,      12.20318, ,           5.2,      12.61467, ,           5.2,      12.71082, ,           5.2,      10.40057, ,           5.2,      11.22765, , 
          5.4,      12.06419, ,           5.4,      12.45881, ,           5.4,      12.55224, ,           5.4,      10.31202, ,           5.4,      11.12217, , 
          5.6,       11.9221, ,           5.6,      12.30436, ,           5.6,      12.39528, ,           5.6,      10.21917, ,           5.6,      11.01273, , 
          5.8,      11.77867, ,           5.8,      12.14882, ,           5.8,      12.23656, ,           5.8,      10.12252, ,           5.8,      10.90048, , 
            6,       11.6333, ,             6,      11.98743, ,             6,      12.06513, ,             6,      10.02318, ,             6,      10.78674, , 
          6.2,      11.48247, ,           6.2,      11.81178, ,           6.2,      11.88908, ,           6.2,       9.92022, ,           6.2,      10.67061, , 
          6.4,      11.32377, ,           6.4,      11.62508, ,           6.4,      11.69957, ,           6.4,      9.811457, ,           6.4,      10.55119, , 
          6.6,      11.15474, ,           6.6,      11.42145, ,           6.6,      11.50093, ,           6.6,      9.696284, ,           6.6,      10.42401, , 
          6.8,      10.97494, ,           6.8,      11.21755, , , , ,           6.8,      9.572604, ,           6.8,      10.28939, , 

