Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.1491555, , 
         -1.8,     0.1565454, , 
         -1.6,       0.16393, , 
         -1.4,     0.1713091, , 
         -1.2,     0.1786824, , 
           -1,     0.1860494, , 
         -0.8,     0.1934101, , 
         -0.6,      0.200764, , 
         -0.4,     0.2081108, , 
         -0.2,     0.2154504, , 
            0,     0.2227823, , 
          0.2,     0.2301063, , 
          0.4,     0.2374222, , 
          0.6,     0.2447295, , 
          0.8,      0.252028, , 
            1,     0.2593175, , 
          1.2,     0.2665976, , 
          1.4,     0.2738681, , 
          1.6,     0.2811287, , 
          1.8,      0.288379, , 
            2,     0.2956188, , 
          2.2,     0.3028478, , 
          2.4,     0.3100658, , 
          2.6,     0.3172724, , 
          2.8,     0.3244674, , 
            3,     0.3316504, , 
          3.2,     0.3388213, , 
          3.4,     0.3459797, , 
          3.6,     0.3531253, , 
          3.8,      0.360258, , 
            4,     0.3673773, , 
          4.2,      0.374483, , 
          4.4,     0.3815749, , 
          4.6,     0.3886527, , 
          4.8,     0.3957161, , 
            5,     0.4027648, , 
          5.2,     0.4097986, , 
          5.4,     0.4168172, , 
          5.6,     0.4238203, , 
          5.8,     0.4308078, , 
            6,     0.4377792, , 
          6.2,     0.4447344, , 
          6.4,     0.4516731, , 
          6.6,      0.458595, , 
          6.8,     0.4654999, , 
            7,     0.4723875, , 
          7.2,     0.4792576, , 
          7.4,       0.48611, , 
          7.6,     0.4929442, , 
          7.8,     0.4997602, , 
            8,     0.5065577, , 

