Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.709554, ,            -2,      3.403779, ,            -2,      4.485816, , 
         -1.8,      3.559802, ,          -1.8,      3.272579, ,          -1.8,       4.31208, , 
         -1.6,      3.436931, ,          -1.6,      3.162195, ,          -1.6,      4.165108, , 
         -1.4,      3.337835, ,          -1.4,      3.070976, ,          -1.4,      4.038799, , 
         -1.2,      3.257554, ,          -1.2,      2.996491, ,          -1.2,      3.929688, , 
           -1,      3.191077, ,            -1,      2.937212, ,            -1,      3.835101, , 
         -0.8,      3.135016, ,          -0.8,      2.890235, ,          -0.8,      3.753147, , 
         -0.6,      3.087544, ,          -0.6,       2.85198, ,          -0.6,      3.682073, , 
         -0.4,      3.047481, ,          -0.4,      2.820436, ,          -0.4,      3.620499, , 
         -0.2,      3.014001, ,          -0.2,      2.794734, ,          -0.2,      3.567422, , 
            0,      2.986333, ,             0,       2.77418, ,             0,      3.521781, , 
          0.2,      2.963878, ,           0.2,      2.758234, ,           0.2,      3.482827, , 
          0.4,      2.946153, ,           0.4,      2.746447, ,           0.4,      3.450033, , 
          0.6,      2.932632, ,           0.6,      2.738406, ,           0.6,      3.422705, , 
          0.8,      2.922915, ,           0.8,       2.73369, ,           0.8,      3.400345, , 
            1,      2.916672, ,             1,      2.732029, ,             1,      3.382539, , 
          1.2,      2.913659, ,           1.2,      2.733183, ,           1.2,      3.368972, , 
          1.4,      2.913583, ,           1.4,      2.736925, ,           1.4,      3.359309, , 
          1.6,      2.916252, ,           1.6,      2.743052, ,           1.6,      3.353235, , 
          1.8,      2.921519, ,           1.8,      2.751467, ,           1.8,      3.350598, , 
            2,       2.92925, ,             2,      2.761994, ,             2,      3.351234, , 
          2.2,      2.939332, ,           2.2,      2.774573, ,           2.2,      3.354995, , 
          2.4,      2.951763, ,           2.4,      2.789225, ,           2.4,      3.361834, , 
          2.6,      2.966729, ,           2.6,      2.806312, ,           2.6,      3.371812, , 
          2.8,      2.984683, ,           2.8,      2.826754, ,           2.8,      3.385173, , 
            3,       3.00651, ,             3,      2.851816, ,             3,       3.40243, , 
          3.2,      3.033042, ,           3.2,      2.882393, ,           3.2,      3.424117, , 
          3.4,      3.064848, ,           3.4,      2.918761, ,           3.4,      3.450651, , 
          3.6,      3.103216, ,           3.6,      2.961148, ,           3.6,      3.482636, , 
          3.8,      3.148771, ,           3.8,      3.012746, ,           3.8,      3.520223, , 
            4,      3.204095, ,             4,       3.07901, ,             4,      3.563641, , 
          4.2,      3.273647, ,           4.2,      3.164062, ,           4.2,      3.615168, , 
          4.4,      3.358737, , , , ,           4.4,      3.676593, , 
          4.6,      3.456315, , , , ,           4.6,       3.75274, , 

