Alpha,T1-15.8 m/s-VLM2, , 
           -2,        3.6954, , 
         -1.8,      3.546118, , 
         -1.6,      3.423771, , 
         -1.4,      3.325061, , 
         -1.2,      3.245138, , 
           -1,       3.17878, , 
         -0.8,       3.12274, , 
         -0.6,      3.075265, , 
         -0.4,      3.035175, , 
         -0.2,      3.001643, , 
            0,      2.973916, , 
          0.2,      2.951394, , 
          0.4,      2.933586, , 
          0.6,      2.919976, , 
          0.8,      2.910155, , 
            1,      2.903807, , 
          1.2,      2.900679, , 
          1.4,      2.900481, , 
          1.6,      2.903032, , 
          1.8,      2.908183, , 
            2,      2.915787, , 
          2.2,      2.925766, , 
          2.4,      2.938085, , 
          2.6,      2.952987, , 
          2.8,      2.970892, , 
            3,      2.992726, , 
          3.2,      3.019399, , 
          3.4,      3.051476, , 
          3.6,      3.090087, , 
          3.8,      3.136433, , 
            4,      3.192671, , 
          4.2,      3.263663, , 
          4.4,      3.350584, , 
          4.6,      3.448918, , 

