Alpha,T1-15.8 m/s-VLM2, , 
           -2,      13.44266, , 
         -1.8,      14.00037, , 
         -1.6,      14.49935, , 
         -1.4,      14.93946, , 
         -1.2,      15.31736, , 
           -1,      15.63981, , 
         -0.8,      15.90976, , 
         -0.6,      16.13419, , 
         -0.4,      16.32086, , 
         -0.2,       16.4752, , 
            0,      16.60096, , 
          0.2,      16.70046, , 
          0.4,       16.7761, , 
          0.6,      16.82942, , 
          0.8,      16.86229, , 
            1,      16.87629, , 
          1.2,      16.87342, , 
          1.4,      16.85486, , 
          1.6,      16.82206, , 
          1.8,      16.77608, , 
            2,      16.71818, , 
          2.2,      16.64911, , 
          2.4,      16.57009, , 
          2.6,       16.4818, , 
          2.8,      16.38488, , 
            3,      16.27931, , 
          3.2,       16.1649, , 
          3.4,      16.03981, , 
          3.6,      15.90149, , 
          3.8,      15.74742, , 
            4,      15.57803, , 
          4.2,      15.39379, , 
          4.4,      15.19761, , 
          4.6,      14.98912, , 
          4.8,      14.76063, , 
            5,      14.50112, , 
          5.2,      14.20698, , 
          5.4,      13.88413, , 

