Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       7.99529, ,            -2,       8.55594, ,            -2,      8.925406, ,            -2,      9.203233, ,            -2,      9.399934, ,            -2,      9.475505, ,            -2,      6.005139, ,            -2,      6.493692, ,            -2,       7.36943, , 
         -1.8,       8.32071, ,          -1.8,      8.901644, ,          -1.8,      9.302677, ,          -1.8,      9.585377, ,          -1.8,      9.783161, ,          -1.8,      9.858972, ,          -1.8,      6.253285, ,          -1.8,        6.7596, ,          -1.8,      7.667849, , 
         -1.6,      8.621501, ,          -1.6,      9.221835, ,          -1.6,        9.6475, ,          -1.6,      9.933155, ,          -1.6,      10.12918, ,          -1.6,      10.20097, ,          -1.6,      6.486065, ,          -1.6,      7.008865, ,          -1.6,      7.945831, , 
         -1.4,       8.89755, ,          -1.4,      9.514228, ,          -1.4,      9.961876, ,          -1.4,       10.2458, ,          -1.4,      10.43785, ,          -1.4,      10.50372, ,          -1.4,      6.703311, ,          -1.4,      7.241402, ,          -1.4,      8.203302, , 
         -1.2,      9.149719, ,          -1.2,      9.778484, ,          -1.2,      10.24497, ,          -1.2,      10.52467, ,          -1.2,      10.71012, ,          -1.2,      10.77025, ,          -1.2,      6.905436, ,          -1.2,      7.457298, ,          -1.2,      8.440023, , 
           -1,      9.378828, ,            -1,       10.0164, ,            -1,      10.49479, ,            -1,      10.77006, ,            -1,      10.94748, ,            -1,      11.00308, ,            -1,      7.092775, ,            -1,      7.656286, ,            -1,      8.656188, , 
         -0.8,      9.585044, ,          -0.8,      10.22855, ,          -0.8,       10.7116, ,          -0.8,      10.98177, ,          -0.8,      11.15134, ,          -0.8,      11.20359, ,          -0.8,      7.266005, ,          -0.8,      7.838589, ,          -0.8,       8.85199, , 
         -0.6,      9.768391, ,          -0.6,       10.4172, ,          -0.6,        10.897, ,          -0.6,      11.16123, ,          -0.6,      11.32376, ,          -0.6,      11.37366, ,          -0.6,      7.424739, ,          -0.6,      8.004048, ,          -0.6,      9.027697, , 
         -0.4,      9.929805, ,          -0.4,      10.58318, ,          -0.4,      11.05504, ,          -0.4,      11.31271, ,          -0.4,      11.46981, ,          -0.4,      11.51838, ,          -0.4,      7.570208, ,          -0.4,      8.153773, ,          -0.4,      9.183832, , 
         -0.2,      10.06976, ,          -0.2,       10.7264, ,          -0.2,      11.18889, ,          -0.2,      11.43921, ,          -0.2,      11.59226, ,          -0.2,       11.6409, ,          -0.2,      7.702949, ,          -0.2,      8.288493, ,          -0.2,      9.320721, , 
            0,      10.18892, ,             0,      10.84719, ,             0,      11.30108, ,             0,      11.54405, ,             0,       11.6931, ,             0,      11.74367, ,             0,       7.82368, ,             0,      8.409098, ,             0,      9.439648, , 
          0.2,      10.28843, ,           0.2,      10.94601, ,           0.2,      11.39149, ,           0.2,      11.62801, ,           0.2,      11.77438, ,           0.2,      11.82714, ,           0.2,       7.93283, ,           0.2,      8.516368, ,           0.2,      9.542035, , 
