Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -2,     0.1966615, ,            -2,     0.1966615, ,            -2,     0.1966615, , 
         -1.8,     0.2071084, ,          -1.8,     0.2071084, ,          -1.8,     0.2071084, , 
         -1.6,     0.2175499, ,          -1.6,     0.2175499, ,          -1.6,     0.2175499, , 
         -1.4,     0.2279855, ,          -1.4,     0.2279855, ,          -1.4,     0.2279855, , 
         -1.2,     0.2384148, ,          -1.2,     0.2384148, ,          -1.2,     0.2384148, , 
           -1,     0.2488374, ,            -1,     0.2488374, ,            -1,     0.2488374, , 
         -0.8,     0.2592531, ,          -0.8,     0.2592531, ,          -0.8,     0.2592531, , 
         -0.6,     0.2696614, ,          -0.6,     0.2696614, ,          -0.6,     0.2696614, , 
         -0.4,     0.2800619, ,          -0.4,     0.2800619, ,          -0.4,     0.2800619, , 
         -0.2,     0.2904543, ,          -0.2,     0.2904543, ,          -0.2,     0.2904543, , 
            0,     0.3008383, ,             0,     0.3008383, ,             0,     0.3008383, , 
          0.2,     0.3112133, ,           0.2,     0.3112133, ,           0.2,     0.3112133, , 
          0.4,     0.3215791, ,           0.4,     0.3215791, ,           0.4,     0.3215791, , 
          0.6,     0.3319353, ,           0.6,     0.3319353, ,           0.6,     0.3319353, , 
          0.8,     0.3422816, ,           0.8,     0.3422816, ,           0.8,     0.3422816, , 
            1,     0.3526175, ,             1,     0.3526175, ,             1,     0.3526175, , 
          1.2,     0.3629427, ,           1.2,     0.3629427, ,           1.2,     0.3629427, , 
          1.4,     0.3732568, ,           1.4,     0.3732568, ,           1.4,     0.3732568, , 
          1.6,     0.3835595, ,           1.6,     0.3835595, ,           1.6,     0.3835595, , 
          1.8,     0.3938504, ,           1.8,     0.3938504, ,           1.8,     0.3938504, , 
            2,     0.4041291, ,             2,     0.4041291, ,             2,     0.4041291, , 
          2.2,     0.4143953, ,           2.2,     0.4143953, ,           2.2,     0.4143953, , 
          2.4,     0.4246487, ,           2.4,     0.4246487, ,           2.4,     0.4246487, , 
          2.6,     0.4348887, ,           2.6,     0.4348887, ,           2.6,     0.4348887, , 
          2.8,     0.4451152, ,           2.8,     0.4451152, ,           2.8,     0.4451152, , 
            3,     0.4553277, ,             3,     0.4553277, ,             3,     0.4553277, , 
          3.2,     0.4655259, ,           3.2,     0.4655259, ,           3.2,     0.4655259, , 
          3.4,     0.4757094, ,           3.4,     0.4757094, ,           3.4,     0.4757094, , 
          3.6,     0.4858779, ,           3.6,     0.4858779, ,           3.6,     0.4858779, , 
          3.8,      0.496031, ,           3.8,      0.496031, ,           3.8,      0.496031, , 
            4,     0.5061683, ,             4,     0.5061683, ,             4,     0.5061683, , 
          4.2,     0.5162896, ,           4.2,     0.5162896, ,           4.2,     0.5162896, , 
          4.4,     0.5263944, ,           4.4,     0.5263944, ,           4.4,     0.5263944, , 
          4.6,     0.5364825, ,           4.6,     0.5364825, ,           4.6,     0.5364825, , 
          4.8,     0.5465534, ,           4.8,     0.5465534, ,           4.8,     0.5465534, , 
            5,     0.5566068, ,             5,     0.5566068, ,             5,     0.5566068, , 
          5.2,     0.5666425, ,           5.2,     0.5666425, ,           5.2,     0.5666425, , 
          5.4,     0.5766599, ,           5.4,     0.5766599, ,           5.4,     0.5766599, , 
          5.6,     0.5866589, ,           5.6,     0.5866589, ,           5.6,     0.5866589, , 
          5.8,      0.596639, ,           5.8,      0.596639, ,           5.8,      0.596639, , 
            6,     0.6065999, ,             6,     0.6065999, ,             6,     0.6065999, , 
          6.2,     0.6165413, ,           6.2,     0.6165413, ,           6.2,     0.6165413, , 
          6.4,     0.6264629, ,           6.4,     0.6264629, ,           6.4,     0.6264629, , 
          6.6,     0.6363642, ,           6.6,     0.6363642, ,           6.6,     0.6363642, , 
          6.8,     0.6462451, ,           6.8,     0.6462451, ,           6.8,     0.6462451, , 
            7,      0.656105, ,             7,      0.656105, ,             7,      0.656105, , 
          7.2,     0.6659439, ,           7.2,     0.6659439, ,           7.2,     0.6659439, , 
          7.4,     0.6757612, ,           7.4,     0.6757612, ,           7.4,     0.6757612, , 
          7.6,     0.6855566, ,           7.6,     0.6855566, ,           7.6,     0.6855566, , 
          7.8,       0.69533, ,           7.8,       0.69533, ,           7.8,       0.69533, , 

