Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            5,      5.844407, ,             5,      5.632592, ,             5,      5.507418, ,             5,      5.444483, ,             5,      5.401045, ,             5,      5.384113, ,             5,      6.861788, ,             5,      6.558972, ,             5,      6.111448, , 
          5.2,      5.886979, ,           5.2,      5.677914, ,           5.2,      5.554346, ,           5.2,      5.492249, ,           5.2,      5.449384, ,           5.2,      5.432679, ,           5.2,      6.893087, ,           5.2,      6.593422, ,           5.2,      6.150602, , 
          5.4,      5.930809, ,           5.4,      5.724335, ,           5.4,      5.602285, ,           5.4,      5.540975, ,           5.4,      5.498646, ,           5.4,      5.482153, ,           5.4,      6.926464, ,           5.4,      6.629693, ,           5.4,      6.191212, , 
          5.6,      5.975857, ,           5.6,      5.771835, ,           5.6,      5.651223, ,           5.6,       5.59066, ,           5.6,      5.548842, ,           5.6,      5.532544, ,           5.6,      6.961936, ,           5.6,      6.667765, ,           5.6,      6.233235, , 
          5.8,      6.022088, ,           5.8,      5.820361, ,           5.8,      5.701113, ,           5.8,      5.641257, ,           5.8,       5.59992, ,           5.8,      5.583803, ,           5.8,      6.999334, ,           5.8,      6.707542, ,           5.8,      6.276625, , 
            6,      6.069486, ,             6,      5.869912, ,             6,       5.75197, ,             6,      5.692768, ,             6,      5.651895, ,             6,      5.635956, ,             6,      7.038598, ,             6,      6.748992, ,             6,      6.321365, , 
          6.2,      6.118004, ,           6.2,      5.920494, ,           6.2,      5.803818, ,           6.2,       5.74524, ,           6.2,      5.704828, ,           6.2,      5.689071, ,           6.2,      7.079676, ,           6.2,       6.79206, ,           6.2,      6.367417, , 
          6.4,      6.167713, ,           6.4,      5.972206, ,           6.4,      5.856796, ,           6.4,      5.798883, ,           6.4,      5.758965, ,           6.4,      5.743411, ,           6.4,      7.122639, ,           6.4,      6.836792, ,           6.4,      6.414815, , 
          6.6,      6.218749, ,           6.6,      6.025239, ,           6.6,      5.911203, ,           6.6,      5.854081, ,           6.6,      5.814795, ,           6.6,      5.799495, ,           6.6,      7.167493, ,           6.6,      6.883245, ,           6.6,      6.463684, , 
          6.8,      6.271207, ,           6.8,      6.079797, ,           6.8,      5.967344, ,           6.8,      5.911183, ,           6.8,      5.872673, ,           6.8,      5.857691, ,           6.8,      7.214328, ,           6.8,      6.931502, ,           6.8,      6.514103, , 
            7,      6.325226, ,             7,      6.136126, ,             7,      6.025497, ,             7,      5.970425, ,             7,      5.932811, ,             7,      5.918204, ,             7,      7.263255, ,             7,      6.981652, ,             7,      6.566137, , 
          7.2,      6.381008, ,           7.2,      6.194434, ,           7.2,      6.085788, ,           7.2,      6.031998, ,           7.2,      5.995475, ,           7.2,      5.981342, ,           7.2,      7.314325, ,           7.2,      7.033787, ,           7.2,      6.619969, , 
          7.4,      6.438838, ,           7.4,      6.254951, ,           7.4,      6.148633, ,           7.4,      6.096372, ,           7.4,      6.060958, ,           7.4,      6.047278, ,           7.4,      7.367703, ,           7.4,      7.088098, ,           7.4,      6.675836, , 
          7.6,      6.498595, ,           7.6,      6.317667, ,           7.6,      6.213898, ,           7.6,      6.162829, ,           7.6,      6.127939, ,           7.6,      6.114395, ,           7.6,      7.423311, ,           7.6,      7.144523, ,           7.6,      6.733689, , 
          7.8,       6.56015, ,           7.8,      6.382447, ,           7.8,      6.280697, ,           7.8,      6.230061, ,           7.8,      6.195306, ,           7.8,      6.181769, ,           7.8,      7.481062, ,           7.8,      7.202971, ,           7.8,      6.793418, , 
            8,      6.623456, ,             8,      6.448852, ,             8,      6.348191, ,             8,      6.297684, ,             8,      6.262994, ,             8,      6.249473, ,             8,      7.540936, ,             8,      7.263375, ,             8,      6.854911, , 

