Alpha,T1-15.8 m/s-VLM2, , 
           -2,       1.22567, , 
         -1.8,      1.143944, , 
         -1.6,       1.07582, , 
         -1.4,      1.019054, , 
         -1.2,     0.9712166, , 
           -1,     0.9300432, , 
         -0.8,     0.8940687, , 
         -0.6,     0.8623951, , 
         -0.4,     0.8343742, , 
         -0.2,     0.8095174, , 
            0,     0.7874041, , 
          0.2,      0.767693, , 
          0.4,      0.750102, , 
          0.6,     0.7343681, , 
          0.8,     0.7202766, , 
            1,     0.7076535, , 
          1.2,     0.6963539, , 
          1.4,     0.6862358, , 
          1.6,     0.6771936, , 
          1.8,     0.6691368, , 
            2,      0.661982, , 
          2.2,     0.6556678, , 
          2.4,     0.6501464, , 
          2.6,     0.6454346, , 
          2.8,     0.6415881, , 
            3,     0.6387688, , 
          3.2,     0.6371299, , 
          3.4,     0.6367457, , 
          3.6,     0.6378059, , 
          3.8,     0.6405078, , 
            4,     0.6452355, , 
          4.2,     0.6529014, , 
          4.4,     0.6636514, , 
          4.6,     0.6765099, , 

