Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -2,      9.991428, ,            -2,      10.81577, ,            -2,      7.925585, , 
         -1.8,      10.39605, ,          -1.8,      11.25167, ,          -1.8,      8.252185, , 
         -1.6,      10.76402, ,          -1.6,      11.64307, ,          -1.6,      8.554919, , 
         -1.4,      11.09778, ,          -1.4,      11.98653, ,          -1.4,      8.831969, , 
         -1.2,      11.39877, ,          -1.2,      12.28322, ,          -1.2,      9.083626, , 
           -1,      11.66695, ,            -1,      12.53816, ,            -1,      9.310795, , 
         -0.8,      11.90234, ,          -0.8,      12.75668, ,          -0.8,      9.514607, , 
         -0.6,      12.10412, ,          -0.6,      12.94432, ,          -0.6,      9.696638, , 
         -0.4,      12.27281, ,          -0.4,      13.10116, ,          -0.4,       9.85844, , 
         -0.2,      12.41104, ,          -0.2,      13.22907, ,          -0.2,      10.00167, , 
            0,      12.52073, ,             0,      13.32805, ,             0,      10.12739, , 
          0.2,      12.60538, ,           0.2,      13.40177, ,           0.2,      10.23716, , 
          0.4,      12.66783, ,           0.4,      13.45217, ,           0.4,      10.33149, , 
          0.6,      12.71107, ,           0.6,      13.47877, ,           0.6,      10.41203, , 
          0.8,      12.73727, ,           0.8,      13.48834, ,           0.8,      10.47952, , 
            1,      12.74799, ,             1,      13.48109, ,             1,      10.53463, , 
          1.2,       12.7445, ,           1.2,      13.45964, ,           1.2,      10.57816, , 
          1.4,      12.72859, ,           1.4,      13.42554, ,           1.4,       10.6109, , 
          1.6,      12.70195, ,           1.6,      13.38114, ,           1.6,      10.63386, , 
          1.8,      12.66581, ,           1.8,      13.32577, ,           1.8,      10.64773, , 
            2,      12.62123, ,             2,      13.26151, ,             2,      10.65322, , 
          2.2,      12.56919, ,           2.2,      13.18992, ,           2.2,      10.65087, , 
          2.4,      12.51049, ,           2.4,      13.11205, ,           2.4,      10.64135, , 
          2.6,      12.44576, ,           2.6,      13.02862, ,           2.6,      10.62488, , 
          2.8,      12.37593, ,           2.8,      12.94055, ,           2.8,      10.60231, , 
            3,      12.30141, ,             3,      12.84847, ,             3,      10.57397, , 
          3.2,      12.22271, ,           3.2,      12.75278, ,           3.2,      10.54039, , 
          3.4,       12.1405, ,           3.4,      12.65419, ,           3.4,      10.50203, , 
          3.6,      12.05504, ,           3.6,      12.55298, ,           3.6,      10.45916, , 
          3.8,      11.96674, ,           3.8,      12.44947, ,           3.8,      10.41216, , 
            4,        11.876, ,             4,      12.34414, ,             4,      10.36128, , 
          4.2,      11.78309, ,           4.2,      12.23724, ,           4.2,      10.30684, , 
          4.4,      11.68834, ,           4.4,      12.12904, ,           4.4,      10.24918, , 
          4.6,      11.59177, ,           4.6,      12.01958, ,           4.6,       10.1883, , 
          4.8,      11.49361, ,           4.8,       11.9089, ,           4.8,      10.12458, , 
            5,      11.39363, ,             5,      11.79645, ,             5,      10.05801, , 
          5.2,      11.29139, ,           5.2,      11.68113, ,           5.2,      9.988598, , 
          5.4,      11.18656, ,           5.4,      11.56218, ,           5.4,      9.916319, , 
          5.6,      11.07762, ,           5.6,      11.43794, ,           5.6,      9.840559, , 
          5.8,      10.96532, ,           5.8,      11.30929, ,           5.8,      9.761627, , 
            6,      10.84926, ,             6,      11.17667, ,             6,      9.679444, , 
          6.2,      10.72964, ,           6.2,      11.04406, ,           6.2,      9.594135, , 
          6.4,      10.60832, ,           6.4,       10.9131, ,           6.4,      9.506371, , 
          6.6,       10.4867, ,           6.6,      10.78265, ,           6.6,      9.416438, , 
          6.8,      10.36509, ,           6.8,      10.65085, ,           6.8,      9.325722, , 
            7,      10.24236, ,             7,      10.51439, ,             7,      9.234005, , 
          7.2,      10.11569, ,           7.2,       10.3686, ,           7.2,      9.140131, , 
          7.4,      9.984222, ,           7.4,      10.21219, ,           7.4,      9.043549, , 
          7.6,      9.847154, ,           7.6,      10.06051, ,           7.6,      8.941111, , 
          7.8,      9.704245, ,           7.8,      9.888202, ,           7.8,      8.834843, , 

