Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -2,      3.434084, ,            -2,       3.17235, ,            -2,      4.329195, , 
         -1.8,      3.216111, ,          -1.8,      2.971546, ,          -1.8,      4.051635, , 
         -1.6,       3.03071, ,          -1.6,      2.801891, ,          -1.6,      3.813316, , 
         -1.4,      2.871498, ,          -1.4,      2.658588, ,          -1.4,       3.60817, , 
         -1.2,      2.733843, ,          -1.2,      2.536993, ,          -1.2,      3.430618, , 
           -1,      2.614465, ,            -1,        2.4328, ,            -1,      3.276073, , 
         -0.8,      2.510752, ,          -0.8,      2.342602, ,          -0.8,      3.140836, , 
         -0.6,      2.420781, ,          -0.6,      2.263652, ,          -0.6,      3.021813, , 
         -0.4,      2.342756, ,          -0.4,       2.19463, ,          -0.4,      2.916506, , 
         -0.2,       2.27484, ,          -0.2,      2.134174, ,          -0.2,      2.822842, , 
            0,      2.215654, ,             0,      2.081445, ,             0,      2.739265, , 
          0.2,       2.16378, ,           0.2,      2.035199, ,           0.2,      2.664341, , 
          0.4,      2.118127, ,           0.4,      1.994628, ,           0.4,      2.597115, , 
          0.6,      2.077731, ,           0.6,      1.959391, ,           0.6,      2.536507, , 
          0.8,      2.041879, ,           0.8,      1.928181, ,           0.8,      2.481789, , 
            1,      2.010038, ,             1,      1.900733, ,             1,      2.432354, , 
          1.2,      1.981783, ,           1.2,      1.876487, ,           1.2,      2.387641, , 
          1.4,      1.956654, ,           1.4,       1.85508, ,           1.4,      2.347158, , 
          1.6,      1.934244, ,           1.6,      1.836068, ,           1.6,       2.31042, , 
          1.8,      1.914254, ,           1.8,       1.81945, ,           1.8,      2.277065, , 
            2,      1.896427, ,             2,      1.804867, ,             2,      2.246763, , 
          2.2,      1.880544, ,           2.2,      1.792044, ,           2.2,      2.219248, , 
          2.4,      1.866418, ,           2.4,       1.78079, ,           2.4,      2.194253, , 
          2.6,      1.853906, ,           2.6,      1.770968, ,           2.6,      2.171626, , 
          2.8,      1.842826, ,           2.8,      1.762419, ,           2.8,      2.151104, , 
            3,       1.83308, ,             3,       1.75503, ,             3,      2.132545, , 
          3.2,      1.824563, ,           3.2,      1.748724, ,           3.2,      2.115775, , 
          3.4,      1.817149, ,           3.4,      1.743383, ,           3.4,      2.100652, , 
          3.6,      1.810781, ,           3.6,      1.738952, ,           3.6,      2.087074, , 
          3.8,      1.805377, ,           3.8,      1.735373, ,           3.8,      2.074928, , 
            4,      1.800863, ,             4,      1.732566, ,             4,       2.06413, , 
          4.2,      1.797183, ,           4.2,      1.730486, ,           4.2,      2.054594, , 
          4.4,      1.794278, ,           4.4,      1.729083, ,           4.4,      2.046225, , 
          4.6,      1.792134, ,           4.6,      1.728348, ,           4.6,      2.039007, , 
          4.8,      1.790711, ,           4.8,      1.728264, ,           4.8,      2.032847, , 
            5,      1.790037, ,             5,      1.728911, ,             5,      2.027739, , 
          5.2,      1.790178, ,           5.2,      1.730449, ,           5.2,      2.023667, , 
          5.4,       1.79119, ,           5.4,         1.733, ,           5.4,      2.020635, , 
          5.6,      1.793324, ,           5.6,       1.73683, ,           5.6,      2.018764, , 
          5.8,      1.796475, ,           5.8,      1.741835, ,           5.8,      2.017995, , 
            6,      1.800723, ,             6,      1.747972, ,             6,      2.018351, , 
          6.2,      1.806059, ,           6.2,      1.754642, ,           6.2,      2.019813, , 
          6.4,       1.81219, ,           6.4,       1.76158, ,           6.4,      2.022254, , 
          6.6,      1.818891, ,           6.6,      1.768968, ,           6.6,      2.025623, , 
          6.8,      1.826108, ,           6.8,      1.777114, ,           6.8,      2.029631, , 
            7,       1.83405, ,             7,        1.7866, ,             7,       2.03433, , 
          7.2,      1.843248, ,           7.2,      1.798288, ,           7.2,      2.039985, , 
          7.4,      1.853904, ,           7.4,      1.812519, ,           7.4,       2.04674, , 
          7.6,      1.866233, ,           7.6,      1.826654, ,           7.6,      2.055346, , 
          7.8,       1.88036, ,           7.8,      1.845378, ,           7.8,      2.065398, , 

