Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.2222957, , 
         -1.8,     0.2344243, , 
         -1.6,     0.2465473, , 
         -1.4,     0.2586642, , 
         -1.2,     0.2707748, , 
           -1,     0.2828784, , 
         -0.8,     0.2949749, , 
         -0.6,     0.3070637, , 
         -0.4,     0.3191445, , 
         -0.2,     0.3312169, , 
            0,     0.3432804, , 
          0.2,     0.3553347, , 
          0.4,     0.3673794, , 
          0.6,     0.3794141, , 
          0.8,     0.3914384, , 
            1,     0.4034518, , 
          1.2,     0.4154541, , 
          1.4,     0.4274448, , 
          1.6,     0.4394235, , 
          1.8,     0.4513898, , 
            2,     0.4633434, , 
          2.2,     0.4752838, , 
          2.4,     0.4872107, , 
          2.6,     0.4991237, , 
          2.8,     0.5110224, , 
            3,     0.5229064, , 
          3.2,     0.5347753, , 
          3.4,     0.5466287, , 
          3.6,     0.5584663, , 
          3.8,     0.5702877, , 
            4,     0.5820925, , 
          4.2,     0.5938803, , 
          4.4,     0.6056508, , 
          4.6,     0.6174035, , 
          4.8,     0.6291382, , 
            5,     0.6408543, , 
          5.2,     0.6525517, , 
          5.4,     0.6642298, , 
          5.6,     0.6758884, , 
          5.8,      0.687527, , 
            6,     0.6991453, , 
          6.2,     0.7107429, , 
          6.4,     0.7223195, , 

