Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.148547, ,            -2,      3.811218, ,            -2,      3.744806, ,            -2,       5.74305, ,            -2,      4.962131, , 
         -1.8,      3.983747, ,          -1.8,      3.670154, ,          -1.8,      3.606157, ,          -1.8,      5.518367, ,          -1.8,      4.768666, , 
         -1.6,       3.84675, ,          -1.6,      3.551993, ,          -1.6,      3.490213, ,          -1.6,      5.325635, ,          -1.6,        4.6076, , 
         -1.4,      3.734525, ,          -1.4,      3.453027, ,          -1.4,      3.393157, ,          -1.4,      5.158957, ,          -1.4,      4.472401, , 
         -1.2,      3.642684, ,          -1.2,      3.370916, ,          -1.2,      3.311902, ,          -1.2,      5.013769, ,          -1.2,      4.356998, , 
           -1,      3.568532, ,            -1,      3.304265, ,            -1,      3.245342, ,            -1,      4.887329, ,            -1,      4.257977, , 
         -0.8,      3.508483, ,          -0.8,      3.250791, ,          -0.8,       3.19284, ,          -0.8,      4.776971, ,          -0.8,      4.172666, , 
         -0.6,      3.459695, ,          -0.6,      3.208833, ,          -0.6,      3.151895, ,          -0.6,      4.680631, ,          -0.6,      4.099241, , 
         -0.4,      3.419739, ,          -0.4,      3.176329, ,          -0.4,      3.120462, ,          -0.4,      4.596648, ,          -0.4,       4.03613, , 
         -0.2,      3.387092, ,          -0.2,      3.151745, ,          -0.2,      3.097382, ,          -0.2,      4.523726, ,          -0.2,      3.982104, , 
            0,      3.360754, ,             0,      3.133098, ,             0,      3.080474, ,             0,      4.460801, ,             0,      3.936158, , 
          0.2,      3.340067, ,           0.2,      3.119559, ,           0.2,      3.068621, ,           0.2,      4.406933, ,           0.2,        3.8974, , 
          0.4,      3.324385, ,           0.4,      3.110441, ,           0.4,      3.061059, ,           0.4,      4.360769, ,           0.4,      3.865004, , 
          0.6,       3.31324, ,           0.6,      3.105333, ,           0.6,       3.05738, ,           0.6,       4.32158, ,           0.6,      3.838445, , 
          0.8,      3.306202, ,           0.8,      3.103862, ,           0.8,      3.057225, ,           0.8,      4.288794, ,           0.8,      3.817214, , 
            1,      3.302865, ,             1,      3.105726, ,             1,       3.06029, ,             1,      4.261663, ,             1,      3.800791, , 
          1.2,      3.302888, ,           1.2,       3.11055, ,           1.2,      3.066228, ,           1.2,      4.239957, ,           1.2,      3.788758, , 
          1.4,      3.306015, ,           1.4,       3.11809, ,           1.4,      3.074792, ,           1.4,      4.223202, ,           1.4,      3.780799, , 
          1.6,      3.311991, ,           1.6,      3.128116, ,           1.6,      3.085767, ,           1.6,      4.210915, ,           1.6,      3.776523, , 
          1.8,       3.32065, ,           1.8,      3.140479, ,           1.8,      3.098999, ,           1.8,      4.202941, ,           1.8,      3.775829, , 
            2,      3.331783, ,             2,      3.154998, ,             2,      3.114318, ,             2,      4.198909, ,             2,      3.778329, , 
          2.2,      3.345268, ,           2.2,      3.171591, ,           2.2,      3.131643, ,           2.2,       4.19876, ,           2.2,      3.783966, , 
          2.4,      3.360924, ,           2.4,      3.190072, ,           2.4,      3.150792, ,           2.4,      4.202206, ,           2.4,      3.792492, , 
          2.6,      3.378719, ,           2.6,      3.210417, ,           2.6,      3.171751, ,           2.6,       4.20922, ,           2.6,      3.803843, , 
          2.8,        3.3986, ,           2.8,      3.232622, ,           2.8,       3.19451, ,           2.8,      4.219665, ,           2.8,      3.817932, , 
            3,      3.420695, ,             3,      3.256934, ,             3,      3.219393, ,             3,      4.233546, ,             3,      3.834807, , 
          3.2,       3.44537, ,           3.2,      3.284087, ,           3.2,      3.247286, ,           3.2,      4.250935, ,           3.2,      3.854616, , 
          3.4,      3.473198, ,           3.4,      3.315057, ,           3.4,      3.279219, ,           3.4,      4.272185, ,           3.4,      3.877682, , 
          3.6,      3.504947, ,           3.6,      3.350568, ,           3.6,      3.315998, ,           3.6,       4.29763, ,           3.6,      3.904408, , 
          3.8,      3.541206, ,           3.8,      3.391489, ,           3.8,      3.358048, ,           3.8,      4.327641, ,           3.8,      3.935397, , 
            4,      3.582156, ,             4,      3.435832, ,             4,      3.402658, ,             4,      4.362295, ,             4,       3.97065, , 
          4.2,      3.627388, ,           4.2,      3.482989, ,           4.2,      3.450275, ,           4.2,      4.401574, ,           4.2,      4.010083, , 
          4.4,      3.677278, ,           4.4,      3.536748, ,           4.4,      3.505559, ,           4.4,      4.445554, ,           4.4,       4.05352, , 
          4.6,      3.733544, ,           4.6,      3.601241, ,           4.6,      3.574152, ,           4.6,      4.494139, ,           4.6,      4.100857, , 
          4.8,      3.800281, ,           4.8,      3.682508, , , , ,           4.8,      4.549221, ,           4.8,      4.153863, , 
            5,      3.879205, ,             5,      3.776188, , , , ,             5,      4.612413, ,             5,      4.214339, , 
          5.2,      3.971253, , , , , , , ,           5.2,      4.687373, ,           5.2,       4.28678, , 

