Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-5.7 m/s-VLM2, , 
           -2,       5.71546, ,            -2,      5.282411, ,            -2,      7.191217, , 
         -1.8,        5.4944, ,          -1.8,       5.07886, ,          -1.8,      6.909415, , 
         -1.6,      5.307664, ,          -1.6,      4.908974, ,          -1.6,      6.667151, , 
         -1.4,       5.14891, ,          -1.4,      4.768969, ,          -1.4,      6.459806, , 
         -1.2,      5.013652, ,          -1.2,      4.654292, ,          -1.2,      6.282291, , 
           -1,      4.898973, ,            -1,      4.560059, ,            -1,      6.130194, , 
         -0.8,      4.802546, ,          -0.8,      4.482266, ,          -0.8,      5.999848, , 
         -0.6,       4.72285, ,          -0.6,      4.417553, ,          -0.6,      5.888014, , 
         -0.4,      4.658222, ,          -0.4,      4.364871, ,          -0.4,      5.792039, , 
         -0.2,      4.606564, ,          -0.2,       4.32283, ,          -0.2,      5.709645, , 
            0,       4.56638, ,             0,      4.290846, ,             0,      5.639227, , 
          0.2,      4.535844, ,           0.2,      4.267332, ,           0.2,      5.579145, , 
          0.4,      4.513575, ,           0.4,      4.251403, ,           0.4,       5.52852, , 
          0.6,      4.498284, ,           0.6,      4.243043, ,           0.6,      5.486018, , 
          0.8,      4.489069, ,           0.8,      4.240043, ,           0.8,      5.450899, , 
            1,      4.485309, ,             1,      4.242315, ,             1,      5.422553, , 
          1.2,      4.486532, ,           1.2,      4.249051, ,           1.2,      5.400374, , 
          1.4,       4.49212, ,           1.4,      4.259806, ,           1.4,      5.383811, , 
          1.6,        4.5015, ,           1.6,      4.273887, ,           1.6,      5.372252, , 
          1.8,      4.514292, ,           1.8,      4.291579, ,           1.8,      5.365294, , 
            2,       4.53017, ,             2,      4.312296, ,             2,      5.362547, , 
          2.2,      4.548849, ,           2.2,      4.335613, ,           2.2,      5.363724, , 
          2.4,      4.570103, ,           2.4,      4.361263, ,           2.4,      5.368494, , 
          2.6,       4.59377, ,           2.6,       4.38908, ,           2.6,      5.376765, , 
          2.8,      4.619579, ,           2.8,      4.418834, ,           2.8,      5.388143, , 
            3,      4.647442, ,             3,      4.450374, ,             3,      5.402502, , 
          3.2,      4.677233, ,           3.2,      4.483631, ,           3.2,      5.419609, , 
          3.4,      4.708761, ,           3.4,       4.51842, ,           3.4,      5.439286, , 
          3.6,      4.741992, ,           3.6,      4.554697, ,           3.6,      5.461446, , 
          3.8,      4.776821, ,           3.8,      4.592406, ,           3.8,       5.48595, , 
            4,      4.813149, ,             4,      4.631423, ,             4,      5.512721, , 
          4.2,      4.850918, ,           4.2,      4.671704, ,           4.2,       5.54166, , 
          4.4,      4.890053, ,           4.4,      4.713189, ,           4.4,       5.57264, , 
          4.6,       4.93059, ,           4.6,      4.755918, ,           4.6,      5.605728, , 
          4.8,      4.972492, ,           4.8,      4.799912, ,           4.8,      5.640781, , 
            5,      5.015904, ,             5,      4.845451, ,             5,      5.677876, , 
          5.2,      5.061084, ,           5.2,      4.893057, ,           5.2,      5.717069, , 
          5.4,      5.108262, ,           5.4,      4.943146, ,           5.4,      5.758461, , 
          5.6,      5.158227, ,           5.6,      4.996568, ,           5.6,      5.802492, , 
          5.8,      5.210769, ,           5.8,      5.053115, ,           5.8,      5.849087, , 
            6,      5.266199, ,             6,      5.112757, ,             6,        5.8984, , 
          6.2,      5.324572, ,           6.2,       5.17382, ,           6.2,      5.950472, , 
          6.4,      5.385109, ,           6.4,      5.235563, ,           6.4,      6.005008, , 
          6.6,      5.447193, ,           6.6,      5.298546, ,           6.6,      6.061935, , 
          6.8,      5.510709, ,           6.8,      5.363731, ,           6.8,      6.120457, , 
            7,      5.576326, ,             7,      5.432931, ,             7,       6.18078, , 
          7.2,      5.645707, ,           7.2,      5.508855, ,           7.2,      6.243761, , 
          7.4,      5.719558, ,           7.4,      5.592697, ,           7.4,      6.309908, , 
          7.6,      5.798633, ,           7.6,      5.676469, ,           7.6,      6.381607, , 
          7.8,      5.883431, ,           7.8,      5.774724, ,           7.8,      6.457722, , 

