Alpha,T1-15.8 m/s-VLM2, , 
           -2,       4.06393, , 
         -1.8,      3.807411, , 
         -1.6,      3.588424, , 
         -1.4,      3.400331, , 
         -1.2,      3.237758, , 
           -1,       3.09623, , 
         -0.8,       2.97248, , 
         -0.6,      2.864121, , 
         -0.4,      2.769367, , 
         -0.2,      2.686548, , 
            0,      2.614065, , 
          0.2,      2.550541, , 
          0.4,      2.494853, , 
          0.6,      2.445783, , 
          0.8,      2.402343, , 
            1,      2.363771, , 
          1.2,      2.329465, , 
          1.4,      2.298871, , 
          1.6,      2.271651, , 
          1.8,      2.247448, , 
            2,      2.225895, , 
          2.2,      2.206714, , 
          2.4,       2.18965, , 
          2.6,      2.174502, , 
          2.8,      2.161077, , 
            3,      2.149227, , 
          3.2,       2.13881, , 
          3.4,      2.129696, , 
          3.6,      2.121793, , 
          3.8,       2.11501, , 
            4,      2.109254, , 
          4.2,      2.104441, , 
          4.4,      2.100532, , 
          4.6,      2.097456, , 
          4.8,      2.095149, , 
            5,      2.093579, , 
          5.2,      2.092724, , 
          5.4,      2.092546, , 
          5.6,      2.093053, , 
          5.8,      2.094345, , 
            6,      2.096469, , 
          6.2,      2.099506, , 
          6.4,      2.103649, , 
          6.6,      2.108789, , 
          6.8,      2.114919, , 
            7,      2.121996, , 
          7.2,       2.12974, , 
          7.4,      2.137919, , 
          7.6,      2.146566, , 
          7.8,      2.155967, , 
            8,      2.166371, , 

