Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.2515832, , 
         -1.8,     0.2656432, , 
         -1.6,     0.2796975, , 
         -1.4,     0.2937456, , 
         -1.2,     0.3077872, , 
           -1,     0.3218218, , 
         -0.8,      0.335849, , 
         -0.6,     0.3498685, , 
         -0.4,     0.3638797, , 
         -0.2,     0.3778822, , 
            0,     0.3918758, , 
          0.2,     0.4058598, , 
          0.4,      0.419834, , 
          0.6,      0.433798, , 
          0.8,     0.4477512, , 
            1,     0.4616934, , 
          1.2,      0.475624, , 
          1.4,     0.4895427, , 
          1.6,     0.5034491, , 
          1.8,     0.5173428, , 
            2,     0.5312233, , 
          2.2,     0.5450903, , 
          2.4,     0.5589434, , 
          2.6,     0.5727821, , 
          2.8,     0.5866061, , 
            3,     0.6004149, , 
          3.2,     0.6142082, , 
          3.4,     0.6279855, , 
          3.6,     0.6417465, , 
          3.8,     0.6554908, , 
            4,     0.6692179, , 
          4.2,     0.6829275, , 
          4.4,     0.6966192, , 
          4.6,     0.7102926, , 
          4.8,     0.7239472, , 
            5,     0.7375828, , 
          5.2,     0.7511989, , 
          5.4,     0.7647952, , 

