Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.736365, , 
         -1.8,      1.622475, , 
         -1.6,      1.526772, , 
         -1.4,      1.445928, , 
         -1.2,       1.37771, , 
           -1,      1.319557, , 
         -0.8,      1.269789, , 
         -0.6,      1.226783, , 
         -0.4,      1.189174, , 
         -0.2,      1.156001, , 
            0,      1.126574, , 
          0.2,        1.1004, , 
          0.4,      1.077053, , 
          0.6,       1.05622, , 
          0.8,      1.037605, , 
            1,      1.020971, , 
          1.2,      1.006079, , 
          1.4,     0.9927655, , 
          1.6,      0.980867, , 
          1.8,     0.9702581, , 
            2,     0.9608143, , 
          2.2,     0.9524491, , 
          2.4,     0.9450574, , 
          2.6,     0.9385723, , 
          2.8,     0.9329333, , 
            3,     0.9281226, , 
          3.2,     0.9241368, , 
          3.4,     0.9210707, , 
          3.6,      0.919068, , 
          3.8,     0.9182784, , 
            4,     0.9186938, , 
          4.2,     0.9203105, , 
          4.4,      0.922984, , 
          4.6,     0.9267709, , 
          4.8,     0.9321994, , 
            5,     0.9400696, , 
          5.2,     0.9507974, , 
          5.4,     0.9642192, , 

