Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.254398, , 
         -1.8,      4.085508, , 
         -1.6,      3.945363, , 
         -1.4,      3.829486, , 
         -1.2,      3.735277, , 
           -1,      3.658478, , 
         -0.8,      3.596567, , 
         -0.6,      3.546667, , 
         -0.4,      3.506203, , 
         -0.2,      3.473437, , 
            0,      3.447189, , 
          0.2,      3.426699, , 
          0.4,      3.411285, , 
          0.6,      3.400503, , 
          0.8,       3.39389, , 
            1,       3.39108, , 
          1.2,      3.391656, , 
          1.4,      3.395383, , 
          1.6,      3.401987, , 
          1.8,      3.411288, , 
            2,      3.423075, , 
          2.2,      3.437242, , 
          2.4,      3.453594, , 
          2.6,       3.47205, , 
          2.8,      3.492537, , 
            3,      3.515129, , 
          3.2,      3.539945, , 
          3.4,       3.56748, , 
          3.6,      3.598433, , 
          3.8,      3.633544, , 
            4,      3.672947, , 
          4.2,      3.716785, , 
          4.4,      3.764626, , 
          4.6,      3.816836, , 
          4.8,       3.87574, , 
            5,      3.944881, , 
          5.2,      4.026292, , 
          5.4,      4.119596, , 

