Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.2700051, , 
         -1.8,     0.2852799, , 
         -1.6,     0.3005489, , 
         -1.4,     0.3158117, , 
         -1.2,      0.331068, , 
           -1,     0.3463173, , 
         -0.8,     0.3615591, , 
         -0.6,     0.3767932, , 
         -0.4,      0.392019, , 
         -0.2,     0.4072361, , 
            0,     0.4224442, , 
          0.2,     0.4376428, , 
          0.4,     0.4528315, , 
          0.6,     0.4680099, , 
          0.8,     0.4831775, , 
            1,     0.4983341, , 
          1.2,     0.5134791, , 
          1.4,     0.5286122, , 
          1.6,     0.5437329, , 
          1.8,     0.5588408, , 
            2,     0.5739356, , 
          2.2,     0.5890168, , 
          2.4,      0.604084, , 
          2.6,     0.6191369, , 
          2.8,     0.6341749, , 
            3,     0.6491978, , 
          3.2,      0.664205, , 
          3.4,     0.6791963, , 
          3.6,     0.6941712, , 
          3.8,     0.7091293, , 
            4,     0.7240702, , 
          4.2,     0.7389936, , 
          4.4,     0.7538989, , 
          4.6,     0.7687859, , 
          4.8,     0.7836541, , 

