Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.380327, , 
         -1.8,      1.288931, , 
         -1.6,      1.212392, , 
         -1.4,      1.148245, , 
         -1.2,      1.094307, , 
           -1,      1.048345, , 
         -0.8,      1.008522, , 
         -0.6,     0.9735788, , 
         -0.4,     0.9427138, , 
         -0.2,     0.9153492, , 
            0,     0.8910296, , 
          0.2,     0.8693578, , 
          0.4,     0.8500187, , 
          0.6,     0.8327445, , 
          0.8,     0.8172862, , 
            1,     0.8034461, , 
          1.2,       0.79106, , 
          1.4,     0.7799796, , 
          1.6,     0.7700822, , 
          1.8,     0.7612499, , 
            2,     0.7534007, , 
          2.2,     0.7464572, , 
          2.4,     0.7403548, , 
          2.6,     0.7350677, , 
          2.8,     0.7306004, , 
            3,      0.727038, , 
          3.2,     0.7245223, , 
          3.4,     0.7231974, , 
          3.6,     0.7231579, , 
          3.8,      0.724408, , 
            4,     0.7270189, , 
          4.2,     0.7313862, , 
          4.4,     0.7382783, , 
          4.6,     0.7483016, , 
          4.8,     0.7610584, , 

