Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      14.40967, ,            -2,      15.69358, ,            -2,      11.99101, , 
         -1.8,      15.01153, ,          -1.8,      16.30601, ,          -1.8,      12.47797, , 
         -1.6,      15.54767, ,          -1.6,      16.85868, ,          -1.6,      12.91442, , 
         -1.4,      16.01493, ,          -1.4,      17.35048, ,          -1.4,      13.30911, , 
         -1.2,      16.41548, ,          -1.2,      17.77658, ,          -1.2,      13.66801, , 
           -1,      16.75354, ,            -1,      18.13709, ,            -1,      13.99301, , 
         -0.8,      17.04091, ,          -0.8,       18.4342, ,          -0.8,      14.28646, , 
         -0.6,      17.28661, ,          -0.6,      18.67359, ,          -0.6,      14.54968, , 
         -0.4,      17.49654, ,          -0.4,      18.86507, ,          -0.4,      14.78439, , 
         -0.2,      17.67386, ,          -0.2,      19.01965, ,          -0.2,      14.99202, , 
            0,      17.82063, ,             0,      19.14138, ,             0,      15.17373, , 
          0.2,      17.93937, ,           0.2,      19.23374, ,           0.2,      15.33146, , 
          0.4,      18.03177, ,           0.4,      19.29873, ,           0.4,      15.46611, , 
          0.6,       18.0998, ,           0.6,      19.33856, ,           0.6,      15.57871, , 
          0.8,      18.14541, ,           0.8,      19.35514, ,           0.8,      15.67068, , 
            1,      18.17044, ,             1,      19.35105, ,             1,      15.74341, , 
          1.2,       18.1765, ,           1.2,      19.32817, ,           1.2,      15.79792, , 
          1.4,      18.16492, ,           1.4,      19.28802, ,           1.4,      15.83542, , 
          1.6,      18.13703, ,           1.6,        19.232, ,           1.6,      15.85642, , 
          1.8,      18.09433, ,           1.8,      19.16167, ,           1.8,      15.86252, , 
            2,      18.03785, ,             2,      19.07809, ,             2,      15.85437, , 
          2.2,      17.96863, ,           2.2,      18.98251, ,           2.2,      15.83261, , 
          2.4,      17.88748, ,           2.4,      18.87583, ,           2.4,       15.7981, , 
          2.6,      17.79476, ,           2.6,      18.75825, ,           2.6,      15.75098, , 
          2.8,      17.69069, ,           2.8,      18.62939, ,           2.8,       15.6919, , 
            3,      17.57353, ,             3,      18.48528, ,             3,      15.62009, , 
          3.2,      17.44066, ,           3.2,      18.32056, ,           3.2,      15.53467, , 
          3.4,       17.2884, ,           3.4,      18.13141, ,           3.4,      15.43406, , 
          3.6,      17.11461, ,           3.6,      17.91453, ,           3.6,      15.31648, , 
          3.8,      16.91932, ,           3.8,      17.68167, ,           3.8,      15.18251, , 
            4,      16.70291, ,             4,      17.43055, ,             4,      15.03215, , 
          4.2,      16.46509, ,           4.2,       17.1443, ,           4.2,      14.86758, , 
          4.4,      16.19396, ,           4.4,      16.79762, ,           4.4,      14.68752, , 
          4.6,      15.87721, ,           4.6,      16.38441, ,           4.6,       14.4869, , 
          4.8,      15.51254, , , , ,           4.8,      14.25711, , 
            5,      15.11536, , , , ,             5,      13.99207, , 

