Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      4.134252, ,            -2,      3.794081, ,            -2,      3.587317, ,            -2,      3.482399, ,            -2,      3.418553, ,            -2,      3.394272, ,            -2,      5.838572, ,            -2,      5.325767, ,            -2,      4.577125, , 
         -1.8,      3.970069, ,          -1.8,      3.641237, ,          -1.8,      3.447093, ,          -1.8,      3.349439, ,          -1.8,      3.287716, ,          -1.8,      3.262485, ,          -1.8,      5.600096, ,          -1.8,      5.113704, ,          -1.8,      4.399638, , 
         -1.6,       3.83614, ,          -1.6,      3.515817, ,          -1.6,      3.330234, ,          -1.6,      3.237878, ,          -1.6,       3.17822, ,          -1.6,      3.154015, ,          -1.6,      5.392896, ,          -1.6,       4.93063, ,          -1.6,      4.250724, , 
         -1.4,      3.725534, ,          -1.4,      3.413906, ,          -1.4,      3.233672, ,          -1.4,      3.145058, ,          -1.4,      3.086191, ,          -1.4,      3.063615, ,          -1.4,      5.211619, ,          -1.4,      4.771287, ,          -1.4,       4.12309, , 
         -1.2,       3.63277, ,          -1.2,      3.331699, ,          -1.2,       3.15552, ,          -1.2,      3.068741, ,          -1.2,      3.009924, ,          -1.2,      2.988168, ,          -1.2,       5.05305, ,          -1.2,      4.632417, ,          -1.2,      4.012984, , 
           -1,      3.553793, ,            -1,      3.264383, ,            -1,      3.093292, ,            -1,      3.008015, ,            -1,      2.950261, ,            -1,      2.928383, ,            -1,      4.914129, ,            -1,      4.511144, ,            -1,      3.917746, , 
         -0.8,      3.486097, ,          -0.8,      3.208089, ,          -0.8,      3.043122, ,          -0.8,      2.959998, ,          -0.8,      2.903063, ,          -0.8,      2.881195, ,          -0.8,      4.792197, ,          -0.8,      4.405127, ,          -0.8,       3.83527, , 
         -0.6,      3.428104, ,          -0.6,      3.160657, ,          -0.6,      3.001852, ,          -0.6,      2.921729, ,          -0.6,      2.866533, ,          -0.6,      2.845012, ,          -0.6,      4.685064, ,          -0.6,      4.312433, ,          -0.6,      3.763866, , 
         -0.4,      3.378587, ,          -0.4,      3.120806, ,          -0.4,      2.967733, ,          -0.4,      2.890507, ,          -0.4,      2.837285, ,          -0.4,       2.81652, ,          -0.4,      4.591177, ,          -0.4,      4.231595, ,          -0.4,      3.702141, , 
         -0.2,      3.336573, ,          -0.2,      3.087596, ,          -0.2,      2.939776, ,          -0.2,      2.865211, ,          -0.2,      2.813864, ,          -0.2,      2.793835, ,          -0.2,      4.509226, ,          -0.2,      4.161344, ,          -0.2,      3.648972, , 
            0,      3.301265, ,             0,      3.060313, ,             0,      2.917293, ,             0,      2.845174, ,             0,       2.79554, ,             0,      2.776178, ,             0,      4.438062, ,             0,      4.100586, ,             0,      3.603394, , 
          0.2,      3.271874, ,           0.2,      3.038308, ,           0.2,      2.899666, ,           0.2,      2.829799, ,           0.2,      2.781715, ,           0.2,      2.762951, ,           0.2,      4.376095, ,           0.2,      4.047973, ,           0.2,      3.564563, , 
          0.4,      3.247843, ,           0.4,      3.021057, ,           0.4,      2.886414, ,           0.4,      2.818631, ,           0.4,      2.771978, ,           0.4,      2.753765, ,           0.4,      4.322477, ,           0.4,      4.002783, ,           0.4,      3.531911, , 
          0.6,      3.228718, ,           0.6,      3.008117, ,           0.6,       2.87715, ,           0.6,      2.811292, ,           0.6,      2.765933, ,           0.6,      2.748238, ,           0.6,      4.276481, ,           0.6,      3.964295, ,           0.6,      3.504857, , 
          0.8,      3.213929, ,           0.8,      2.999031, ,           0.8,      2.871442, ,           0.8,      2.807331, ,           0.8,      2.763169, ,           0.8,      2.745945, ,           0.8,      4.237028, ,           0.8,       3.93171, ,           0.8,        3.4828, , 
            1,      3.203117, ,             1,      2.993444, ,             1,      2.868959, ,             1,      2.806441, ,             1,      2.763372, ,             1,      2.746576, ,             1,       4.20403, ,             1,       3.90486, ,             1,      3.465369, , 
          1.2,      3.195958, ,           1.2,      2.991094, ,           1.2,      2.869451, ,           1.2,      2.808377, ,           1.2,      2.766307, ,           1.2,      2.749911, ,           1.2,      4.176794, ,           1.2,      3.883133, ,           1.2,      3.452159, , 
          1.4,      3.192169, ,           1.4,      2.991746, ,           1.4,      2.872693, ,           1.4,      2.812951, ,           1.4,      2.771794, ,           1.4,       2.75575, ,           1.4,      4.154835, ,           1.4,      3.866147, ,           1.4,      3.442905, , 
          1.6,       3.19153, ,           1.6,      2.995146, ,           1.6,      2.878461, ,           1.6,      2.819929, ,           1.6,      2.779611, ,           1.6,      2.763898, ,           1.6,      4.137953, ,           1.6,       3.85364, ,           1.6,       3.43729, , 
          1.8,       3.19384, ,           1.8,      3.001138, ,           1.8,      2.886624, ,           1.8,      2.829185, ,           1.8,      2.789633, ,           1.8,      2.774224, ,           1.8,      4.125929, ,           1.8,      3.845366, ,           1.8,       3.43506, , 
            2,      3.198979, ,             2,      3.009592, ,             2,      2.897046, ,             2,      2.840574, ,             2,      2.801722, ,             2,      2.786581, ,             2,      4.118524, ,             2,      3.841185, ,             2,      3.436126, , 
          2.2,      3.206791, ,           2.2,      3.020388, ,           2.2,      2.909595, ,           2.2,      2.853993, ,           2.2,      2.815776, ,           2.2,      2.800884, ,           2.2,      4.115573, ,           2.2,      3.840928, ,           2.2,      3.440293, , 
          2.4,      3.217199, ,           2.4,      3.033479, ,           2.4,      2.924251, ,           2.4,      2.869428, ,           2.4,      2.831782, ,           2.4,      2.817103, ,           2.4,      4.116939, ,           2.4,      3.844473, ,           2.4,      3.447489, , 
          2.6,      3.230233, ,           2.6,      3.048958, ,           2.6,      2.941154, ,           2.6,      2.887066, ,           2.6,      2.849978, ,           2.6,      2.835515, ,           2.6,      4.122585, ,           2.6,      3.851779, ,           2.6,      3.457727, , 
          2.8,      3.246049, ,           2.8,      3.067099, ,           2.8,      2.960771, ,           2.8,      2.907524, ,           2.8,      2.871101, ,           2.8,      2.856921, ,           2.8,      4.132489, ,           2.8,      3.862873, ,           2.8,      3.471096, , 
            3,      3.265172, ,             3,      3.088655, ,             3,       2.98414, ,             3,      2.932036, ,             3,      2.896555, ,             3,      2.882764, ,             3,      4.147222, ,             3,      3.878266, ,             3,      3.488088, , 
          3.2,       3.28822, ,           3.2,      3.114554, ,           3.2,      3.012282, ,           3.2,      2.961623, ,           3.2,      2.927359, ,           3.2,      2.914116, ,           3.2,      4.167168, ,           3.2,      3.898364, ,           3.2,      3.509154, , 
          3.4,      3.315848, ,           3.4,      3.145357, ,           3.4,      3.045911, ,           3.4,      2.997039, ,           3.4,       2.96394, ,           3.4,       2.95114, ,           3.4,      4.192482, ,           3.4,      3.923477, ,           3.4,      3.534854, , 
          3.6,      3.348408, ,           3.6,      3.181796, ,           3.6,      3.085193, ,           3.6,      3.037292, ,           3.6,      3.004689, ,           3.6,      2.992094, ,           3.6,      4.223512, ,           3.6,      3.953945, ,           3.6,      3.565528, , 
          3.8,      3.386385, ,           3.8,      3.224136, ,           3.8,      3.129865, ,           3.8,      3.083245, ,           3.8,      3.051841, ,           3.8,      3.039835, ,           3.8,      4.260461, ,           3.8,      3.989902, ,           3.8,      3.601297, , 
            4,      3.431048, ,             4,      3.274082, ,             4,      3.184029, ,             4,      3.140786, ,             4,      3.112616, ,             4,      3.101673, ,             4,      4.304006, ,             4,      4.031732, ,             4,      3.642341, , 
          4.2,      3.484004, ,           4.2,      3.334512, ,           4.2,      3.252149, ,           4.2,      3.214349, , , , , , , ,           4.2,      4.354556, ,           4.2,      4.079824, ,           4.2,      3.689424, , 
          4.4,       3.54773, ,           4.4,      3.409442, ,           4.4,      3.335935, ,           4.4,      3.303094, , , , , , , ,           4.4,      4.415137, ,           4.4,      4.136825, ,           4.4,      3.744609, , 
          4.6,      3.625469, ,           4.6,      3.499793, ,           4.6,      3.436163, , , , , , , , , , ,           4.6,      4.487476, ,           4.6,      4.205381, ,           4.6,      3.811955, , 
          4.8,      3.719303, ,           4.8,      3.600187, ,           4.8,      3.538502, , , , , , , , , , ,           4.8,      4.575428, ,           4.8,      4.287885, ,           4.8,      3.891953, , 

