Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.988995, ,            -2,      8.557297, ,            -2,      8.742912, ,            -2,      6.095896, ,            -2,      6.905686, , 
         -1.8,      8.313273, ,          -1.8,      8.922239, ,          -1.8,      9.108999, ,          -1.8,      6.345042, ,          -1.8,      7.185734, , 
         -1.6,      8.613048, ,          -1.6,      9.252773, ,          -1.6,      9.440332, ,          -1.6,      6.579525, ,          -1.6,      7.447055, , 
         -1.4,      8.890139, ,          -1.4,      9.553541, ,          -1.4,      9.739047, ,          -1.4,      6.799106, ,          -1.4,      7.690175, , 
         -1.2,      9.142583, ,          -1.2,      9.823546, ,          -1.2,      10.00522, ,          -1.2,      7.003796, ,          -1.2,       7.91508, , 
           -1,      9.369815, ,            -1,      10.06326, ,            -1,      10.23949, ,            -1,      7.193512, ,            -1,      8.121422, , 
         -0.8,      9.573738, ,          -0.8,      10.27396, ,          -0.8,      10.44379, ,          -0.8,      7.368456, ,          -0.8,      8.309691, , 
         -0.6,      9.756147, ,          -0.6,      10.45595, ,          -0.6,      10.61903, ,          -0.6,      7.528903, ,          -0.6,       8.48037, , 
         -0.4,      9.916771, ,          -0.4,      10.60998, ,          -0.4,      10.76595, ,          -0.4,      7.674642, ,          -0.4,      8.633331, , 
         -0.2,       10.0582, ,          -0.2,      10.73935, ,          -0.2,      10.88884, ,          -0.2,      7.806554, ,          -0.2,      8.769737, , 
            0,       10.1806, ,             0,      10.84646, ,             0,      10.99057, ,             0,       7.92493, ,             0,      8.889127, , 
          0.2,       10.2839, ,           0.2,      10.93333, ,           0.2,      11.07308, ,           0.2,      8.030757, ,           0.2,      8.992505, , 
          0.4,      10.36879, ,           0.4,       11.0035, ,           0.4,      11.13872, ,           0.4,      8.124729, ,           0.4,      9.081324, , 
          0.6,      10.43612, ,           0.6,      11.05668, ,           0.6,      11.18883, ,           0.6,      8.207753, ,           0.6,      9.156736, , 
          0.8,      10.48715, ,           0.8,      11.09452, ,           0.8,      11.22426, ,           0.8,      8.280575, ,           0.8,      9.219647, , 
            1,      10.52342, ,             1,      11.11654, ,             1,       11.2465, ,             1,      8.343392, ,             1,      9.271296, , 
          1.2,      10.54564, ,           1.2,      11.12452, ,           1.2,      11.25344, ,           1.2,      8.397001, ,           1.2,      9.312099, , 
          1.4,      10.55539, ,           1.4,      11.12077, ,           1.4,      11.24813, ,           1.4,      8.441993, ,           1.4,       9.34312, , 
          1.6,      10.55435, ,           1.6,      11.10663, ,           1.6,      11.23348, ,           1.6,      8.479002, ,           1.6,      9.365287, , 
          1.8,      10.54371, ,           1.8,        11.083, ,           1.8,      11.20971, ,           1.8,      8.508501, ,           1.8,      9.379065, , 
            2,      10.52419, ,             2,       11.0486, ,             2,      11.17259, ,             2,      8.530932, ,             2,      9.384942, , 
          2.2,      10.49717, ,           2.2,      11.00694, ,           2.2,      11.12825, ,           2.2,      8.546822, ,           2.2,      9.383946, , 
          2.4,      10.46352, ,           2.4,      10.95924, ,           2.4,      11.07762, ,           2.4,      8.556518, ,           2.4,      9.376539, , 
          2.6,       10.4239, ,           2.6,      10.90569, ,           2.6,       11.0211, ,           2.6,      8.560374, ,           2.6,      9.363259, , 
          2.8,      10.37906, ,           2.8,      10.84687, ,           2.8,      10.95955, ,           2.8,      8.558916, ,           2.8,       9.34489, , 
            3,      10.32962, ,             3,      10.78404, ,             3,      10.89361, ,             3,      8.552691, ,             3,      9.321769, , 
          3.2,      10.27586, ,           3.2,      10.71718, ,           3.2,      10.82371, ,           3.2,      8.541993, ,           3.2,      9.294285, , 
          3.4,      10.21841, ,           3.4,      10.64677, ,           3.4,      10.75034, ,           3.4,      8.527238, ,           3.4,      9.262886, , 
          3.6,      10.15767, ,           3.6,      10.57363, ,           3.6,      10.67387, ,           3.6,      8.508732, ,           3.6,      9.227915, , 
          3.8,        10.094, ,           3.8,      10.49806, ,           3.8,      10.59531, ,           3.8,      8.486762, ,           3.8,      9.189726, , 
            4,      10.02798, ,             4,      10.42051, ,             4,       10.5149, ,             4,      8.461673, ,             4,      9.148582, , 
          4.2,      9.959835, ,           4.2,       10.3413, ,           4.2,      10.43293, ,           4.2,      8.433302, ,           4.2,      9.104671, , 
          4.4,      9.889905, ,           4.4,         10.26, ,           4.4,      10.34914, ,           4.4,      8.402156, ,           4.4,      9.058334, , 
          4.6,       9.81854, ,           4.6,      10.17754, ,           4.6,      10.26416, ,           4.6,        8.3686, ,           4.6,       9.00993, , 
          4.8,      9.745987, ,           4.8,      10.09428, ,           4.8,      10.17826, ,           4.8,      8.332728, ,           4.8,      8.959583, , 
            5,      9.672409, ,             5,      10.01032, ,             5,      10.09175, ,             5,      8.294689, ,             5,      8.907453, , 
          5.2,      9.597943, ,           5.2,      9.925872, ,           5.2,      10.00485, ,           5.2,      8.254597, ,           5.2,      8.853677, , 
          5.4,      9.522784, ,           5.4,      9.841093, ,           5.4,       9.91769, ,           5.4,      8.212833, ,           5.4,      8.798607, , 
          5.6,      9.447131, ,           5.6,      9.756202, ,           5.6,      9.830488, ,           5.6,      8.169449, ,           5.6,      8.742335, , 
          5.8,      9.371085, ,           5.8,      9.671269, ,           5.8,       9.74334, ,           5.8,      8.124529, ,           5.8,       8.68492, , 
            6,      9.294736, ,             6,      9.586423, ,             6,      9.656381, ,             6,      8.078216, ,             6,      8.626531, , 
          6.2,      9.218218, ,           6.2,      9.501748, ,           6.2,      9.569684, ,           6.2,      8.030611, ,           6.2,      8.567306, , 
          6.4,      9.141605, ,           6.4,       9.41729, ,           6.4,      9.483293, ,           6.4,      7.981871, ,           6.4,      8.507364, , 
          6.6,      9.064934, ,           6.6,      9.333067, ,           6.6,      9.397214, ,           6.6,      7.932075, ,           6.6,      8.446763, , 
          6.8,      8.988239, ,           6.8,      9.249078, ,           6.8,      9.311426, ,           6.8,      7.881248, ,           6.8,      8.385523, , 
            7,      8.911515, ,             7,      9.165238, ,             7,      9.225802, ,             7,      7.829518, ,             7,      8.323736, , 
          7.2,      8.834681, ,           7.2,      9.081298, ,           7.2,      9.140015, ,           7.2,      7.776896, ,           7.2,        8.2614, , 
          7.4,      8.757566, ,           7.4,      8.996841, ,           7.4,      9.053569, ,           7.4,       7.72341, ,           7.4,      8.198487, , 
          7.6,       8.67996, ,           7.6,      8.911504, ,           7.6,      8.966101, ,           7.6,      7.668989, ,           7.6,      8.134925, , 
          7.8,      8.601607, ,           7.8,      8.825117, ,           7.8,      8.877473, ,           7.8,      7.613601, ,           7.8,      8.070676, , 
            8,      8.522396, ,             8,      8.737582, ,             8,      8.787474, ,             8,      7.557249, ,             8,      8.005605, , 

