Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.2785522, ,            -2,     0.2785522, ,            -2,     0.2785522, , 
         -1.8,     0.2943895, ,          -1.8,     0.2943895, ,          -1.8,     0.2943895, , 
         -1.6,     0.3102211, ,          -1.6,     0.3102211, ,          -1.6,     0.3102211, , 
         -1.4,     0.3260465, ,          -1.4,     0.3260465, ,          -1.4,     0.3260465, , 
         -1.2,     0.3418654, ,          -1.2,     0.3418654, ,          -1.2,     0.3418654, , 
           -1,     0.3576773, ,            -1,     0.3576773, ,            -1,     0.3576773, , 
         -0.8,     0.3734818, ,          -0.8,     0.3734818, ,          -0.8,     0.3734818, , 
         -0.6,     0.3892785, ,          -0.6,     0.3892785, ,          -0.6,     0.3892785, , 
         -0.4,      0.405067, ,          -0.4,      0.405067, ,          -0.4,      0.405067, , 
         -0.2,     0.4208468, ,          -0.2,     0.4208468, ,          -0.2,     0.4208468, , 
            0,     0.4366176, ,             0,     0.4366176, ,             0,     0.4366176, , 
          0.2,     0.4523789, ,           0.2,     0.4523789, ,           0.2,     0.4523789, , 
          0.4,     0.4681304, ,           0.4,     0.4681304, ,           0.4,     0.4681304, , 
          0.6,     0.4838716, ,           0.6,     0.4838716, ,           0.6,     0.4838716, , 
          0.8,     0.4996021, ,           0.8,     0.4996021, ,           0.8,     0.4996021, , 
            1,     0.5153215, ,             1,     0.5153215, ,             1,     0.5153215, , 
          1.2,     0.5310294, ,           1.2,     0.5310294, ,           1.2,     0.5310294, , 
          1.4,     0.5467253, ,           1.4,     0.5467253, ,           1.4,     0.5467253, , 
          1.6,      0.562409, ,           1.6,      0.562409, ,           1.6,      0.562409, , 
          1.8,       0.57808, ,           1.8,       0.57808, ,           1.8,       0.57808, , 
            2,     0.5937378, ,             2,     0.5937378, ,             2,     0.5937378, , 
          2.2,     0.6093821, ,           2.2,     0.6093821, ,           2.2,     0.6093821, , 
          2.4,     0.6250124, ,           2.4,     0.6250124, ,           2.4,     0.6250124, , 
          2.6,     0.6406284, ,           2.6,     0.6406284, ,           2.6,     0.6406284, , 
          2.8,     0.6562297, ,           2.8,     0.6562297, ,           2.8,     0.6562297, , 
            3,     0.6718158, ,             3,     0.6718158, ,             3,     0.6718158, , 
          3.2,     0.6873864, ,           3.2,     0.6873864, ,           3.2,     0.6873864, , 
          3.4,     0.7029411, ,           3.4,     0.7029411, ,           3.4,     0.7029411, , 
          3.6,     0.7184794, ,           3.6,     0.7184794, ,           3.6,     0.7184794, , 
          3.8,      0.734001, ,           3.8,      0.734001, ,           3.8,      0.734001, , 
            4,     0.7495054, ,             4,     0.7495054, ,             4,     0.7495054, , 
          4.2,     0.7649923, ,           4.2,     0.7649923, ,           4.2,     0.7649923, , 
          4.4,     0.7804614, , , , ,           4.4,     0.7804614, , 
          4.6,     0.7959121, , , , ,           4.6,     0.7959121, , 

