Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      13.83474, ,            -2,      15.07928, ,            -2,      15.95089, ,            -2,       16.4327, ,            -2,      16.74035, ,            -2,      16.86039, ,            -2,       9.77933, ,            -2,      10.72722, ,            -2,      12.49121, , 
         -1.8,      14.40883, ,          -1.8,      15.71406, ,          -1.8,      16.60142, ,          -1.8,      17.08659, ,          -1.8,       17.4081, ,          -1.8,      17.54302, ,          -1.8,      10.19861, ,          -1.8,      11.17459, ,          -1.8,      12.99723, , 
         -1.6,      14.91347, ,          -1.6,      16.27612, ,          -1.6,      17.18535, ,          -1.6,      17.67663, ,          -1.6,      18.00914, ,          -1.6,      18.14763, ,          -1.6,      10.59291, ,          -1.6,      11.59168, ,          -1.6,      13.45432, , 
         -1.4,      15.35753, ,          -1.4,      16.76319, ,          -1.4,      17.69967, ,          -1.4,      18.19941, ,          -1.4,      18.54725, ,          -1.4,      18.68419, ,          -1.4,      10.96352, ,          -1.4,      11.98068, ,          -1.4,      13.87233, , 
         -1.2,      15.75079, ,          -1.2,      17.17778, ,          -1.2,      18.13896, ,          -1.2,      18.65292, ,          -1.2,      19.01811, ,          -1.2,      19.15683, ,          -1.2,      11.30944, ,          -1.2,      12.34148, ,          -1.2,      14.25425, , 
           -1,      16.10175, ,            -1,       17.5328, ,            -1,      18.50459, ,            -1,       19.0302, ,            -1,      19.40342, ,            -1,      19.54863, ,            -1,      11.63079, ,            -1,      12.67469, ,            -1,      14.60188, , 
         -0.8,      16.41522, ,          -0.8,      17.84112, ,          -0.8,      18.81025, ,          -0.8,      19.33947, ,          -0.8,      19.71942, ,          -0.8,      19.86935, ,          -0.8,      11.92816, ,          -0.8,      12.98097, ,          -0.8,      14.91686, , 
         -0.6,       16.6936, ,          -0.6,      18.10941, ,          -0.6,      19.06934, ,          -0.6,      19.59323, ,          -0.6,      19.97115, ,          -0.6,      20.12248, ,          -0.6,      12.20219, ,          -0.6,      13.26108, ,          -0.6,      15.20068, , 
         -0.4,      16.93884, ,          -0.4,      18.34113, ,          -0.4,      19.28898, ,          -0.4,      19.80523, ,          -0.4,      20.17737, ,          -0.4,      20.32637, ,          -0.4,      12.45282, ,          -0.4,      13.51537, ,          -0.4,      15.45485, , 
         -0.2,      17.15263, ,          -0.2,       18.5388, ,          -0.2,      19.47274, ,          -0.2,      19.98038, ,          -0.2,      20.34558, ,          -0.2,      20.49167, ,          -0.2,       12.6801, ,          -0.2,      13.74436, ,          -0.2,      15.68066, , 
            0,      17.33649, ,             0,      18.70439, ,             0,      19.62307, ,             0,      20.12133, ,             0,      20.47916, ,             0,      20.62221, ,             0,      12.88426, ,             0,      13.94872, ,             0,      15.87953, , 
          0.2,      17.49257, ,           0.2,      18.84011, ,           0.2,      19.74257, ,           0.2,      20.23083, ,           0.2,       20.5811, ,           0.2,      20.72109, ,           0.2,      13.06743, ,           0.2,      14.13063, ,           0.2,      16.05298, , 
          0.4,      17.62228, ,           0.4,      18.94789, ,           0.4,      19.83336, ,           0.4,      20.31112, ,           0.4,      20.65351, ,           0.4,      20.79032, ,           0.4,      13.23016, ,           0.4,      14.29069, ,           0.4,      16.20176, , 
          0.6,      17.72689, ,           0.6,      19.02956, ,           0.6,      19.89733, ,           0.6,      20.36423, ,           0.6,      20.69871, ,           0.6,      20.83219, ,           0.6,      13.37299, ,           0.6,      14.42989, ,           0.6,      16.32714, , 
          0.8,      17.80863, ,           0.8,      19.08732, ,           0.8,      19.93695, ,           0.8,      20.39301, ,           0.8,      20.71945, ,           0.8,      20.84962, ,           0.8,      13.49798, ,           0.8,      14.54986, ,           0.8,       16.4308, , 
            1,      17.86887, ,             1,        19.123, ,             1,      19.95424, ,             1,      20.39948, ,             1,      20.71793, ,             1,      20.84482, ,             1,      13.60431, ,             1,      14.65021, ,             1,      16.51365, , 
          1.2,      17.90898, ,           1.2,      19.13806, ,           1.2,      19.95081, ,           1.2,       20.3854, ,           1.2,      20.69592, ,           1.2,       20.8195, ,           1.2,      13.69334, ,           1.2,      14.73244, ,           1.2,        16.577, , 
          1.4,      17.93028, ,           1.4,      19.13387, ,           1.4,      19.92826, ,           1.4,       20.3522, ,           1.4,      20.65488, ,           1.4,      20.77532, ,           1.4,      13.76596, ,           1.4,      14.79737, ,           1.4,      16.62166, , 
          1.6,      17.93388, ,           1.6,      19.11212, ,           1.6,      19.88826, ,           1.6,      20.30176, ,           1.6,       20.5967, ,           1.6,      20.71398, ,           1.6,      13.82233, ,           1.6,      14.84554, ,           1.6,      16.64888, , 
          1.8,      17.92088, ,           1.8,      19.07389, ,           1.8,      19.83192, ,           1.8,      20.23523, ,           1.8,      20.52259, ,           1.8,      20.63676, ,           1.8,      13.86275, ,           1.8,      14.87758, ,           1.8,      16.65971, , 
            2,      17.89203, ,             2,      19.02021, ,             2,      19.76045, ,             2,      20.15397, ,             2,       20.4339, ,             2,      20.54511, ,             2,      13.88776, ,             2,      14.89382, ,             2,      16.65453, , 
          2.2,      17.84835, ,           2.2,       18.9521, ,           2.2,      19.67508, ,           2.2,      20.05905, ,           2.2,      20.33175, ,           2.2,      20.44003, ,           2.2,      13.89775, ,           2.2,      14.89482, ,           2.2,      16.63431, , 
          2.4,      17.79049, ,           2.4,      18.87016, ,           2.4,       19.5763, ,           2.4,      19.95097, ,           2.4,      20.21664, ,           2.4,      20.32215, ,           2.4,      13.89312, ,           2.4,      14.88104, ,           2.4,      16.59951, , 
          2.6,      17.71856, ,           2.6,      18.77418, ,           2.6,       19.4636, ,           2.6,      19.82888, ,           2.6,      20.08736, ,           2.6,      20.18998, ,           2.6,      13.87403, ,           2.6,      14.85273, ,           2.6,      16.55024, , 
          2.8,      17.63204, ,           2.8,      18.66293, ,           2.8,      19.33441, ,           2.8,      19.68912, ,           2.8,      19.93933, ,           2.8,      20.03845, ,           2.8,      13.84067, ,           2.8,      14.80994, ,           2.8,      16.48634, , 
            3,      17.52855, ,             3,      18.53243, ,             3,      19.18273, ,             3,      19.52423, ,             3,      19.76381, ,             3,      19.85852, ,             3,      13.79132, ,             3,      14.75099, ,             3,      16.40583, , 
          3.2,      17.40542, ,           3.2,      18.37802, ,           3.2,      19.00319, ,           3.2,      19.32884, ,           3.2,      19.55548, ,           3.2,       19.6445, ,           3.2,      13.72508, ,           3.2,       14.6747, ,           3.2,       16.3071, , 
          3.4,      17.26008, ,           3.4,      18.19769, ,           3.4,      18.79299, ,           3.4,      19.10002, ,           3.4,      19.31371, ,           3.4,      19.39762, ,           3.4,      13.64192, ,           3.4,      14.58049, ,           3.4,      16.18824, , 
          3.6,      17.09187, ,           3.6,      17.98885, ,           3.6,      18.55326, ,           3.6,      18.84642, ,           3.6,       19.0513, ,           3.6,      19.13165, ,           3.6,      13.54133, ,           3.6,      14.46778, ,           3.6,      16.04862, , 
          3.8,      16.89974, ,           3.8,      17.75214, ,           3.8,      18.28794, ,           3.8,      18.56501, ,           3.8,      18.75641, ,           3.8,      18.83063, ,           3.8,      13.42346, ,           3.8,      14.33698, ,           3.8,       15.8888, , 
