Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.160461, , 
         -1.8,        5.9223, , 
         -1.6,      5.719952, , 
         -1.4,      5.547876, , 
         -1.2,      5.401361, , 
           -1,       5.27621, , 
         -0.8,      5.169522, , 
         -0.6,      5.079352, , 
         -0.4,       5.00441, , 
         -0.2,      4.943299, , 
            0,      4.894454, , 
          0.2,      4.856475, , 
          0.4,      4.828225, , 
          0.6,      4.808202, , 
          0.8,      4.795184, , 
            1,      4.788253, , 
          1.2,       4.78671, , 
          1.4,      4.789869, , 
          1.6,      4.797413, , 
          1.8,      4.808937, , 
            2,      4.823963, , 
          2.2,      4.842157, , 
          2.4,      4.863196, , 
          2.6,      4.886845, , 
          2.8,      4.912858, , 
            3,      4.941066, , 
          3.2,      4.971293, , 
          3.4,      5.003376, , 
          3.6,       5.03722, , 
          3.8,      5.072724, , 
            4,      5.109769, , 
          4.2,       5.14824, , 
          4.4,      5.188133, , 
          4.6,      5.229347, , 
          4.8,      5.271801, , 
            5,       5.31548, , 
          5.2,      5.360388, , 
          5.4,      5.406492, , 
          5.6,      5.453864, , 
          5.8,      5.502825, , 
            6,      5.553556, , 
          6.2,      5.606332, , 
          6.4,      5.661737, , 
          6.6,      5.719548, , 
          6.8,      5.779816, , 
            7,      5.842485, , 
          7.2,      5.906845, , 
          7.4,      5.972299, , 
          7.6,      6.038959, , 
          7.8,      6.107668, , 
            8,      6.179167, , 

