Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.736943, ,            -2,      3.429271, ,            -2,      3.365737, ,            -2,      5.258026, ,            -2,      4.515279, , 
         -1.8,      3.586164, ,          -1.8,      3.297497, ,          -1.8,      3.236138, ,          -1.8,      5.047872, ,          -1.8,      4.340341, , 
         -1.6,      3.462351, ,          -1.6,      3.186706, ,          -1.6,      3.127476, ,          -1.6,      4.866028, ,          -1.6,      4.192777, , 
         -1.4,      3.362455, ,          -1.4,      3.095026, ,          -1.4,      3.036335, ,          -1.4,      4.707846, ,          -1.4,      4.066072, , 
         -1.2,      3.281578, ,          -1.2,      3.019935, ,          -1.2,      2.961441, ,          -1.2,      4.569922, ,          -1.2,      3.956645, , 
           -1,       3.21484, ,            -1,      2.960149, ,            -1,      2.902421, ,            -1,      4.449364, ,            -1,      3.861839, , 
         -0.8,      3.158758, ,          -0.8,      2.912907, ,          -0.8,      2.856272, ,          -0.8,      4.344048, ,          -0.8,      3.779764, , 
         -0.6,      3.111305, ,          -0.6,      2.874666, ,          -0.6,      2.819975, ,          -0.6,      4.251864, ,          -0.6,       3.70859, , 
         -0.4,      3.071319, ,          -0.4,      2.843238, ,          -0.4,      2.790539, ,          -0.4,      4.171435, ,          -0.4,      3.646975, , 
         -0.2,      3.037947, ,          -0.2,      2.817684, ,          -0.2,       2.76684, ,          -0.2,      4.101574, ,          -0.2,      3.593895, , 
            0,      3.010409, ,             0,      2.797301, ,             0,      2.748143, ,             0,       4.04101, ,             0,      3.548275, , 
          0.2,      2.988112, ,           0.2,      2.781555, ,           0.2,      2.733926, ,           0.2,      3.988532, ,           0.2,      3.509374, , 
          0.4,      2.970551, ,           0.4,      2.769981, ,           0.4,       2.72376, ,           0.4,      3.943479, ,           0.4,       3.47664, , 
          0.6,      2.957218, ,           0.6,      2.762167, ,           0.6,      2.717223, ,           0.6,      3.904981, ,           0.6,      3.449406, , 
          0.8,      2.947717, ,           0.8,      2.757706, ,           0.8,       2.71394, ,           0.8,      3.872394, ,           0.8,      3.427149, , 
            1,      2.941703, ,             1,       2.75631, ,             1,      2.713611, ,             1,      3.845506, ,             1,      3.409476, , 
          1.2,      2.938911, ,           1.2,      2.757722, ,           1.2,      2.716004, ,           1.2,      3.823724, ,           1.2,      3.396039, , 
          1.4,      2.939081, ,           1.4,      2.761749, ,           1.4,      2.720927, ,           1.4,      3.806661, ,           1.4,      3.386515, , 
          1.6,      2.941994, ,           1.6,      2.768158, ,           1.6,      2.728164, ,           1.6,      3.794067, ,           1.6,      3.380597, , 
          1.8,      2.947504, ,           1.8,      2.776856, ,           1.8,       2.73761, ,           1.8,      3.785743, ,           1.8,        3.3781, , 
            2,      2.955467, ,             2,       2.78766, ,             2,      2.749101, ,             2,      3.781482, ,             2,      3.378866, , 
          2.2,      2.965774, ,           2.2,      2.800509, ,           2.2,      2.762563, ,           2.2,      3.781168, ,           2.2,      3.382751, , 
          2.4,      2.978438, ,           2.4,      2.815423, ,           2.4,      2.778039, ,           2.4,      3.784737, ,           2.4,       3.38973, , 
          2.6,      2.993567, ,           2.6,      2.832693, ,           2.6,      2.795864, ,           2.6,      3.792078, ,           2.6,      3.399777, , 
          2.8,      3.011623, ,           2.8,      2.853183, ,           2.8,      2.817095, ,           2.8,      3.803455, ,           2.8,      3.413193, , 
            3,      3.033345, ,             3,      2.878054, ,             3,       2.84296, ,             3,      3.819274, ,             3,      3.430342, , 
          3.2,      3.059581, ,           3.2,      2.908195, ,           3.2,       2.87439, ,           3.2,      3.839891, ,           3.2,      3.451748, , 
          3.4,      3.091069, ,           3.4,      2.944337, ,           3.4,      2.911483, ,           3.4,      3.865798, ,           3.4,      3.478038, , 
          3.6,      3.128611, ,           3.6,       2.98564, ,           3.6,      2.953483, ,           3.6,       3.89716, ,           3.6,      3.509454, , 
          3.8,      3.172895, ,           3.8,      3.034977, ,           3.8,      3.004814, ,           3.8,      3.934514, ,           3.8,      3.546426, , 
            4,      3.226536, ,             4,      3.098578, ,             4,      3.072303, ,             4,      3.978049, ,             4,      3.589112, , 
          4.2,      3.292352, ,           4.2,      3.180034, , , , ,           4.2,       4.02864, ,           4.2,      3.638729, , 
          4.4,      3.374638, , , , , , , ,           4.4,      4.089794, ,           4.4,      3.698227, , 
          4.6,      3.469948, , , , , , , ,           4.6,      4.163519, ,           4.6,      3.771211, , 

