Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.183667, ,            -2,      4.843994, ,            -2,      4.643477, ,            -2,        4.5033, ,            -2,      4.409065, ,            -2,      4.373901, ,            -2,      6.901575, ,            -2,      6.382335, ,            -2,      5.623898, , 
         -1.8,      4.857807, ,          -1.8,       4.54078, ,          -1.8,       4.34503, ,          -1.8,      4.216882, ,          -1.8,       4.13163, ,          -1.8,       4.09986, ,          -1.8,      6.463868, ,          -1.8,      5.979703, ,          -1.8,      5.271414, , 
         -1.6,      4.577957, ,          -1.6,      4.279936, ,          -1.6,      4.091097, ,          -1.6,      3.973446, ,          -1.6,      3.896552, ,          -1.6,      3.869127, ,          -1.6,      6.085178, ,          -1.6,      5.631277, ,          -1.6,      4.967241, , 
         -1.4,      4.336257, ,          -1.4,      4.055197, ,          -1.4,      3.872972, ,          -1.4,      3.765645, ,          -1.4,      3.696361, ,          -1.4,      3.673182, ,          -1.4,      5.755673, ,          -1.4,      5.327983, ,          -1.4,      4.703236, , 
         -1.2,      4.126141, ,          -1.2,      3.860827, ,          -1.2,       3.68503, ,          -1.2,      3.587098, ,          -1.2,      3.524986, ,          -1.2,      3.505309, ,          -1.2,      5.467147, ,          -1.2,      5.062562, ,          -1.2,      4.473096, , 
           -1,      3.942475, ,            -1,      3.691525, ,            -1,      3.523253, ,            -1,      3.433203, ,            -1,      3.377562, ,            -1,      3.360496, ,            -1,      5.213164, ,            -1,      4.829469, ,            -1,      4.271603, , 
         -0.8,      3.781435, ,          -0.8,      3.543535, ,          -0.8,      3.383735, ,          -0.8,       3.30049, ,          -0.8,        3.2503, ,          -0.8,      3.235144, ,          -0.8,      4.988328, ,          -0.8,      4.623947, ,          -0.8,      4.094584, , 
         -0.6,       3.63999, ,          -0.6,      3.413282, ,          -0.6,      3.262994, ,          -0.6,      3.185745, ,          -0.6,      3.140022, ,          -0.6,      3.126244, ,          -0.6,      4.788969, ,          -0.6,      4.442357, ,          -0.6,       3.93864, , 
         -0.4,      3.515355, ,          -0.4,      3.298329, ,          -0.4,      3.157545, ,          -0.4,      3.085627, ,          -0.4,      3.043363, ,          -0.4,       3.03053, ,          -0.4,      4.611074, ,          -0.4,       4.28106, ,          -0.4,      3.800896, , 
         -0.2,      3.405412, ,          -0.2,      3.196941, ,          -0.2,      3.064797, ,          -0.2,      2.997732, ,          -0.2,      2.958153, ,          -0.2,      2.945791, ,          -0.2,      4.451759, ,          -0.2,      4.137263, ,          -0.2,       3.67908, , 
            0,      3.308349, ,             0,       3.10758, ,             0,      2.982767, ,             0,      2.919987, ,             0,      2.882768, ,             0,      2.870353, ,             0,      4.308522, ,             0,      4.008575, ,             0,      3.570948, , 
          0.2,      3.222516, ,           0.2,      3.028922, ,           0.2,      2.910472, ,           0.2,      2.851272, ,           0.2,      2.815827, ,           0.2,      2.803265, ,           0.2,      4.179418, ,           0.2,      3.893046, ,           0.2,      3.474585, , 
          0.4,      3.146415, ,           0.4,      2.959609, ,           0.4,      2.846735, ,           0.4,      2.790381, ,           0.4,      2.756325, ,           0.4,      2.743462, ,           0.4,      4.062618, ,           0.4,       3.78891, ,           0.4,      3.388459, , 
          0.6,      3.078673, ,           0.6,      2.898447, ,           0.6,       2.79055, ,           0.6,      2.736792, ,           0.6,      2.703375, ,           0.6,      2.690623, ,           0.6,      3.956841, ,           0.6,      3.694941, ,           0.6,      3.311158, , 
          0.8,      3.018279, ,           0.8,      2.844463, ,           0.8,      2.740863, ,           0.8,      2.689611, ,           0.8,      2.656958, ,           0.8,      2.644041, ,           0.8,      3.860684, ,           0.8,        3.6099, ,           0.8,      3.241711, , 
            1,      2.964263, ,             1,      2.796684, ,             1,      2.697042, ,             1,      2.647832, ,             1,      2.615878, ,             1,      2.603159, ,             1,       3.77325, ,             1,      3.532786, ,             1,      3.179195, , 
          1.2,      2.915845, ,           1.2,      2.754256, ,           1.2,      2.658484, ,           1.2,      2.610781, ,           1.2,      2.579259, ,           1.2,      2.566913, ,           1.2,      3.693598, ,           1.2,      3.462721, ,           1.2,      3.122805, , 
          1.4,      2.872392, ,           1.4,      2.716537, ,           1.4,      2.624295, ,           1.4,      2.578186, ,           1.4,      2.547328, ,           1.4,      2.535087, ,           1.4,      3.620854, ,           1.4,      3.398948, ,           1.4,      3.071898, , 
          1.6,      2.833385, ,           1.6,      2.682936, ,           1.6,      2.594014, ,           1.6,      2.549599, ,           1.6,      2.519627, ,           1.6,      2.507588, ,           1.6,      3.554451, ,           1.6,      3.340872, ,           1.6,      3.025871, , 
          1.8,      2.798325, ,           1.8,      2.652941, ,           1.8,       2.56711, ,           1.8,      2.524157, ,           1.8,      2.495083, ,           1.8,      2.483538, ,           1.8,      3.493749, ,           1.8,      3.287921, ,           1.8,      2.984178, , 
            2,      2.766816, ,             2,       2.62616, ,             2,      2.543256, ,             2,      2.501695, ,             2,      2.473432, ,             2,      2.462267, ,             2,      3.438276, ,             2,      3.239641, ,             2,      2.946381, , 
          2.2,      2.738505, ,           2.2,      2.602265, ,           2.2,       2.52214, ,           2.2,      2.481904, ,           2.2,      2.454403, ,           2.2,      2.443599, ,           2.2,      3.387667, ,           2.2,       3.19567, ,           2.2,      2.912093, , 
          2.4,      2.713054, ,           2.4,      2.581002, ,           2.4,      2.503435, ,           2.4,      2.464359, ,           2.4,      2.437681, ,           2.4,      2.427331, ,           2.4,      3.341343, ,           2.4,      3.155533, ,           2.4,      2.880953, , 
          2.6,      2.690177, ,           2.6,      2.562135, ,           2.6,      2.486871, ,           2.6,      2.449079, ,           2.6,      2.423132, ,           2.6,      2.412992, ,           2.6,      3.298814, ,           2.6,       3.11881, ,           2.6,       2.85268, , 
          2.8,       2.66961, ,           2.8,      2.545402, ,           2.8,      2.472286, ,           2.8,      2.435655, ,           2.8,      2.410492, ,           2.8,      2.400661, ,           2.8,      3.259802, ,           2.8,      3.085229, ,           2.8,      2.827026, , 
            3,      2.651151, ,             3,       2.53061, ,             3,      2.459544, ,             3,      2.423934, ,             3,      2.399478, ,             3,      2.389968, ,             3,      3.224032, ,             3,       3.05453, ,             3,      2.803766, , 
          3.2,      2.634631, ,           3.2,      2.517588, ,           3.2,      2.448533, ,           3.2,      2.413764, ,           3.2,      2.389966, ,           3.2,      2.380765, ,           3.2,      3.191237, ,           3.2,      3.026491, ,           3.2,      2.782722, , 
          3.4,      2.619888, ,           3.4,      2.506137, ,           3.4,      2.439001, ,           3.4,       2.40514, ,           3.4,      2.381926, ,           3.4,      2.372942, ,           3.4,      3.161159, ,           3.4,      3.000875, ,           3.4,       2.76371, , 
          3.6,      2.606775, ,           3.6,      2.496141, ,           3.6,      2.430826, ,           3.6,      2.397888, ,           3.6,       2.37522, ,           3.6,      2.366402, ,           3.6,      3.133698, ,           3.6,      2.977569, ,           3.6,      2.746582, , 
          3.8,      2.595165, ,           3.8,      2.487482, ,           3.8,      2.423896, ,           3.8,      2.391843, ,           3.8,      2.369765, ,           3.8,      2.361162, ,           3.8,      3.108674, ,           3.8,      2.956393, ,           3.8,      2.731192, , 
            4,      2.584912, ,             4,      2.480025, ,             4,      2.418091, ,             4,      2.386881, ,             4,      2.365367, ,             4,      2.356984, ,             4,      3.085812, ,             4,      2.937136, ,             4,      2.717372, , 
          4.2,      2.575943, ,           4.2,      2.473689, ,           4.2,      2.413312, ,           4.2,      2.382902, ,           4.2,       2.36193, ,           4.2,       2.35376, ,           4.2,      3.064975, ,           4.2,      2.919689, ,           4.2,      2.705034, , 
          4.4,      2.568179, ,           4.4,        2.4684, ,           4.4,      2.409496, ,           4.4,       2.37984, ,           4.4,      2.359379, ,           4.4,      2.351409, ,           4.4,      3.046031, ,           4.4,      2.903947, ,           4.4,        2.6941, , 
          4.6,      2.561507, ,           4.6,      2.464088, ,           4.6,      2.406571, ,           4.6,       2.37763, ,           4.6,      2.357657, ,           4.6,      2.349877, ,           4.6,      3.028826, ,           4.6,      2.889758, ,           4.6,      2.684433, , 
          4.8,       2.55585, ,           4.8,      2.460666, ,           4.8,      2.404459, ,           4.8,      2.376194, ,           4.8,      2.356686, ,           4.8,      2.349085, ,           4.8,      3.013244, ,           4.8,      2.877018, ,           4.8,      2.675949, , 
            5,      2.551153, ,             5,      2.458084, ,             5,      2.403116, ,             5,      2.375487, ,             5,      2.356422, ,             5,      2.348991, ,             5,      2.999209, ,             5,      2.865661, ,             5,      2.668589, , 
          5.2,       2.54736, ,           5.2,      2.456289, ,           5.2,      2.402493, ,           5.2,      2.375467, ,           5.2,      2.356815, ,           5.2,      2.349547, ,           5.2,      2.986634, ,           5.2,      2.855615, ,           5.2,      2.662295, , 
          5.4,      2.544415, ,           5.4,       2.45523, ,           5.4,      2.402543, ,           5.4,      2.376085, ,           5.4,      2.357821, ,           5.4,      2.350705, ,           5.4,      2.975455, ,           5.4,      2.846798, ,           5.4,      2.656988, , 
          5.6,      2.542272, ,           5.6,      2.454876, ,           5.6,      2.403239, ,           5.6,      2.377319, ,           5.6,      2.359424, ,           5.6,      2.352451, ,           5.6,      2.965635, ,           5.6,      2.839161, ,           5.6,      2.652617, , 
          5.8,      2.540892, ,           5.8,      2.455179, ,           5.8,       2.40454, ,           5.8,       2.37913, ,           5.8,      2.361585, ,           5.8,      2.354745, ,           5.8,      2.957062, ,           5.8,      2.832628, ,           5.8,      2.649135, , 
            6,      2.540244, ,             6,       2.45612, ,             6,      2.406434, ,             6,      2.381501, ,             6,       2.36429, ,             6,      2.357579, ,             6,       2.94967, ,             6,      2.827151, ,             6,      2.646506, , 
          6.2,      2.540289, ,           6.2,      2.457683, ,           6.2,      2.408912, ,           6.2,      2.384435, ,           6.2,      2.367551, ,           6.2,      2.360968, ,           6.2,      2.943404, ,           6.2,      2.822674, ,           6.2,      2.644689, , 
          6.4,      2.541032, ,           6.4,      2.459889, ,           6.4,      2.412017, ,           6.4,      2.388002, ,           6.4,      2.371452, ,           6.4,      2.365004, ,           6.4,      2.938259, ,           6.4,       2.81919, ,           6.4,      2.643675, , 
          6.6,      2.542512, ,           6.6,      2.462801, ,           6.6,      2.415853, ,           6.6,      2.392344, ,           6.6,      2.376178, ,           6.6,      2.369883, ,           6.6,      2.934209, ,           6.6,      2.816693, ,           6.6,      2.643491, , 
          6.8,      2.544748, ,           6.8,      2.466481, ,           6.8,      2.420526, ,           6.8,      2.397583, ,           6.8,      2.381852, ,           6.8,      2.375733, ,           6.8,      2.931257, ,           6.8,       2.81519, ,           6.8,      2.644149, , 
            7,      2.547775, ,             7,      2.471011, ,             7,      2.426128, ,             7,      2.403792, ,             7,      2.388539, ,             7,      2.382616, ,             7,      2.929423, ,             7,      2.814692, ,             7,      2.645652, , 
          7.2,      2.551656, ,           7.2,      2.476454, ,           7.2,      2.432688, ,           7.2,      2.411026, ,           7.2,       2.39632, ,           7.2,       2.39063, ,           7.2,      2.928697, ,           7.2,      2.815209, ,           7.2,      2.648052, , 
          7.4,      2.556483, ,           7.4,      2.482881, ,           7.4,       2.44035, ,           7.4,      2.419449, ,           7.4,      2.405289, ,           7.4,       2.39982, ,           7.4,      2.929119, ,           7.4,      2.816793, ,           7.4,      2.651423, , 
          7.6,      2.562188, ,           7.6,      2.490264, ,           7.6,      2.449036, ,           7.6,      2.428751, ,           7.6,      2.414896, ,           7.6,      2.409518, ,           7.6,      2.930629, ,           7.6,      2.819396, ,           7.6,      2.655722, , 
          7.8,        2.5687, ,           7.8,      2.498531, ,           7.8,      2.458375, ,           7.8,      2.438398, ,           7.8,      2.424688, ,           7.8,      2.419349, ,           7.8,      2.933169, ,           7.8,      2.822955, ,           7.8,      2.660885, , 
            8,      2.575981, ,             8,       2.50749, ,             8,      2.468025, ,             8,      2.448229, ,             8,      2.434635, ,             8,      2.429337, ,             8,      2.936706, ,             8,      2.827425, ,             8,      2.666848, , 

