Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.2564797, ,            -2,     0.2564797, ,            -2,     0.2564797, ,            -2,     0.2564797, ,            -2,     0.2564797, , 
         -1.8,     0.2708628, ,          -1.8,     0.2708628, ,          -1.8,     0.2708628, ,          -1.8,     0.2708628, ,          -1.8,     0.2708628, , 
         -1.6,     0.2852402, ,          -1.6,     0.2852402, ,          -1.6,     0.2852402, ,          -1.6,     0.2852402, ,          -1.6,     0.2852402, , 
         -1.4,     0.2996114, ,          -1.4,     0.2996114, ,          -1.4,     0.2996114, ,          -1.4,     0.2996114, ,          -1.4,     0.2996114, , 
         -1.2,     0.3139761, ,          -1.2,     0.3139761, ,          -1.2,     0.3139761, ,          -1.2,     0.3139761, ,          -1.2,     0.3139761, , 
           -1,     0.3283337, ,            -1,     0.3283337, ,            -1,     0.3283337, ,            -1,     0.3283337, ,            -1,     0.3283337, , 
         -0.8,      0.342684, ,          -0.8,      0.342684, ,          -0.8,      0.342684, ,          -0.8,      0.342684, ,          -0.8,      0.342684, , 
         -0.6,     0.3570264, ,          -0.6,     0.3570264, ,          -0.6,     0.3570264, ,          -0.6,     0.3570264, ,          -0.6,     0.3570264, , 
         -0.4,     0.3713606, ,          -0.4,     0.3713606, ,          -0.4,     0.3713606, ,          -0.4,     0.3713606, ,          -0.4,     0.3713606, , 
         -0.2,     0.3856862, ,          -0.2,     0.3856862, ,          -0.2,     0.3856862, ,          -0.2,     0.3856862, ,          -0.2,     0.3856862, , 
            0,     0.4000027, ,             0,     0.4000027, ,             0,     0.4000027, ,             0,     0.4000027, ,             0,     0.4000027, , 
          0.2,     0.4143097, ,           0.2,     0.4143097, ,           0.2,     0.4143097, ,           0.2,     0.4143097, ,           0.2,     0.4143097, , 
          0.4,     0.4286069, ,           0.4,     0.4286069, ,           0.4,     0.4286069, ,           0.4,     0.4286069, ,           0.4,     0.4286069, , 
          0.6,     0.4428937, ,           0.6,     0.4428937, ,           0.6,     0.4428937, ,           0.6,     0.4428937, ,           0.6,     0.4428937, , 
          0.8,     0.4571699, ,           0.8,     0.4571699, ,           0.8,     0.4571699, ,           0.8,     0.4571699, ,           0.8,     0.4571699, , 
            1,     0.4714349, ,             1,     0.4714349, ,             1,     0.4714349, ,             1,     0.4714349, ,             1,     0.4714349, , 
          1.2,     0.4856884, ,           1.2,     0.4856884, ,           1.2,     0.4856884, ,           1.2,     0.4856884, ,           1.2,     0.4856884, , 
          1.4,       0.49993, ,           1.4,       0.49993, ,           1.4,       0.49993, ,           1.4,       0.49993, ,           1.4,       0.49993, , 
          1.6,     0.5141592, ,           1.6,     0.5141592, ,           1.6,     0.5141592, ,           1.6,     0.5141592, ,           1.6,     0.5141592, , 
          1.8,     0.5283756, ,           1.8,     0.5283756, ,           1.8,     0.5283756, ,           1.8,     0.5283756, ,           1.8,     0.5283756, , 
            2,      0.542579, ,             2,      0.542579, ,             2,      0.542579, ,             2,      0.542579, ,             2,      0.542579, , 
          2.2,     0.5567687, ,           2.2,     0.5567687, ,           2.2,     0.5567687, ,           2.2,     0.5567687, ,           2.2,     0.5567687, , 
          2.4,     0.5709445, ,           2.4,     0.5709445, ,           2.4,     0.5709445, ,           2.4,     0.5709445, ,           2.4,     0.5709445, , 
          2.6,     0.5851059, ,           2.6,     0.5851059, ,           2.6,     0.5851059, ,           2.6,     0.5851059, ,           2.6,     0.5851059, , 
          2.8,     0.5992525, ,           2.8,     0.5992525, ,           2.8,     0.5992525, ,           2.8,     0.5992525, ,           2.8,     0.5992525, , 
            3,     0.6133839, ,             3,     0.6133839, ,             3,     0.6133839, ,             3,     0.6133839, ,             3,     0.6133839, , 
          3.2,     0.6274998, ,           3.2,     0.6274998, ,           3.2,     0.6274998, ,           3.2,     0.6274998, ,           3.2,     0.6274998, , 
          3.4,     0.6415997, ,           3.4,     0.6415997, ,           3.4,     0.6415997, ,           3.4,     0.6415997, ,           3.4,     0.6415997, , 
          3.6,     0.6556832, ,           3.6,     0.6556832, ,           3.6,     0.6556832, ,           3.6,     0.6556832, ,           3.6,     0.6556832, , 
          3.8,       0.66975, ,           3.8,       0.66975, ,           3.8,       0.66975, ,           3.8,       0.66975, ,           3.8,       0.66975, , 
            4,     0.6837995, ,             4,     0.6837995, ,             4,     0.6837995, ,             4,     0.6837995, ,             4,     0.6837995, , 
          4.2,     0.6978316, ,           4.2,     0.6978316, ,           4.2,     0.6978316, ,           4.2,     0.6978316, ,           4.2,     0.6978316, , 
          4.4,     0.7118456, ,           4.4,     0.7118456, ,           4.4,     0.7118456, ,           4.4,     0.7118456, ,           4.4,     0.7118456, , 
          4.6,     0.7258413, ,           4.6,     0.7258413, ,           4.6,     0.7258413, ,           4.6,     0.7258413, ,           4.6,     0.7258413, , 
          4.8,     0.7398183, ,           4.8,     0.7398183, , , , ,           4.8,     0.7398183, ,           4.8,     0.7398183, , 
            5,     0.7537761, ,             5,     0.7537761, , , , ,             5,     0.7537761, ,             5,     0.7537761, , 
          5.2,     0.7677144, , , , , , , ,           5.2,     0.7677144, ,           5.2,     0.7677144, , 

