Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          3.4,      1.144916, ,           3.4,       1.12534, ,           3.4,       1.09139, ,           3.4,       1.06792, ,           3.4,       1.53056, ,           3.4,      1.481043, ,           3.4,      1.059664, ,           3.4,      1.046188, ,           3.4,      1.043753, ,           3.4,      1.038839, ,           3.4,      1.032822, ,           3.4,       1.02856, ,           3.4,      1.026415, ,           3.4,      1.025155, ,           3.4,      1.407247, ,           3.4,       1.32807, ,           3.4,      1.250449, ,           3.4,      1.212094, ,           3.4,      1.198758, , 
          3.6,      1.140457, ,           3.6,      1.121335, ,           3.6,      1.088171, ,           3.6,      1.065261, ,           3.6,      1.519465, ,           3.6,      1.470695, ,           3.6,      1.057208, ,           3.6,      1.044071, ,           3.6,        1.0417, ,           3.6,      1.036917, ,           3.6,      1.031071, ,           3.6,      1.026929, ,           3.6,      1.024846, ,           3.6,      1.023623, ,           3.6,      1.398014, ,           3.6,      1.320147, ,           3.6,      1.243825, ,           3.6,      1.206185, ,           3.6,      1.193133, , 
          3.8,      1.136994, ,           3.8,      1.118314, ,           3.8,      1.085948, ,           3.8,      1.063642, ,           3.8,      1.510027, ,           3.8,      1.461925, ,           3.8,      1.055817, ,           3.8,      1.043076, ,           3.8,       1.04078, ,           3.8,      1.036154, ,           3.8,      1.030516, ,           3.8,      1.026523, ,           3.8,      1.024516, ,           3.8,      1.023337, ,           3.8,      1.390237, ,           3.8,      1.313537, ,           3.8,      1.238371, ,           3.8,      1.201383, ,           3.8,      1.188593, , 
            4,      1.134534, ,             4,        1.1163, ,             4,      1.084783, ,             4,      1.063138, ,             4,      1.502192, ,             4,       1.45468, ,             4,      1.055565, ,             4,      1.043266, ,             4,      1.041052, ,             4,      1.036601, ,             4,      1.031198, ,             4,       1.02738, ,             4,      1.025461, ,             4,      1.024334, ,             4,      1.383868, ,             4,      1.308197, ,             4,      1.234049, ,             4,      1.197658, ,             4,      1.185114, , 
          4.2,      1.133223, ,           4.2,      1.115442, ,           4.2,       1.08482, ,           4.2,      1.063884, ,           4.2,      1.496005, ,           4.2,      1.449004, ,           4.2,      1.056591, ,           4.2,      1.044812, ,           4.2,      1.042697, ,           4.2,      1.038453, ,           4.2,      1.033318, ,           4.2,      1.029697, ,           4.2,       1.02788, ,           4.2,      1.026814, ,           4.2,      1.378951, ,           4.2,      1.304191, ,           4.2,      1.230963, ,           4.2,       1.19513, ,           4.2,      1.182822, , 
          4.4,      1.133079, ,           4.4,       1.11576, ,           4.4,      1.086097, ,           4.4,      1.065946, ,           4.4,      1.491443, ,           4.4,      1.444882, ,           4.4,      1.058948, ,           4.4,      1.047589, ,           4.4,      1.045555, ,           4.4,      1.041453, ,           4.4,      1.036431, ,           4.4,       1.03289, ,           4.4,      1.031113, ,           4.4,       1.03007, ,           4.4,      1.375482, ,           4.4,      1.301532, ,           4.4,      1.229139, ,           4.4,      1.193829, ,           4.4,      1.181743, , 
          4.6,      1.133996, ,           4.6,      1.117146, ,           4.6,      1.088489, ,           4.6,      1.068917, ,           4.6,      1.488389, ,           4.6,      1.442201, ,           4.6,      1.062121, ,           4.6,      1.050942, ,           4.6,      1.048939, ,           4.6,      1.044894, ,           4.6,       1.03992, ,           4.6,      1.036413, ,           4.6,      1.034653, ,           4.6,       1.03362, ,           4.6,      1.373351, ,           4.6,      1.300114, ,           4.6,      1.228467, ,           4.6,      1.193643, ,           4.6,      1.181768, , 
          4.8,      1.136008, ,           4.8,      1.119587, ,           4.8,      1.091815, ,           4.8,      1.072608, ,           4.8,       1.48695, ,           4.8,      1.441052, ,           4.8,      1.065943, ,           4.8,       1.05495, ,           4.8,      1.052981, ,           4.8,      1.049008, ,           4.8,      1.044144, ,           4.8,      1.040722, ,           4.8,      1.039004, ,           4.8,      1.037997, ,           4.8,       1.37263, ,           4.8,      1.299968, ,           4.8,      1.228924, ,           4.8,       1.19455, ,           4.8,      1.182883, , 
            5,      1.139006, ,             5,      1.122993, ,             5,      1.096009, ,             5,      1.077288, ,             5,      1.487025, ,             5,      1.441323, ,             5,      1.070826, ,             5,      1.060237, ,             5,      1.058347, ,             5,      1.054589, ,             5,      1.050175, ,             5,      1.047096, ,             5,      1.045557, ,             5,      1.044657, ,             5,      1.373181, ,             5,      1.300889, ,             5,      1.230219, ,             5,      1.196271, ,             5,      1.184837, , 
          5.2,      1.143113, ,           5.2,      1.127569, ,           5.2,      1.101507, ,           5.2,      1.083599, ,           5.2,      1.488612, ,           5.2,      1.443017, ,           5.2,      1.077479, ,           5.2,      1.067613, ,           5.2,      1.065865, ,           5.2,      1.062372, ,           5.2,      1.058198, ,           5.2,      1.055275, ,           5.2,      1.053819, ,           5.2,      1.052963, ,           5.2,      1.375018, ,           5.2,      1.302911, ,           5.2,      1.232408, ,           5.2,      1.198882, ,           5.2,      1.187712, , 
          5.4,      1.148716, ,           5.4,      1.133786, ,           5.4,      1.108997, ,           5.4,      1.092368, ,           5.4,      1.492445, ,           5.4,      1.446815, ,           5.4,       1.08681, ,           5.4,      1.078059, ,           5.4,       1.07651, ,           5.4,      1.073291, ,           5.4,      1.068982, ,           5.4,      1.066002, ,           5.4,      1.064512, ,           5.4,      1.063598, ,           5.4,      1.378732, ,           5.4,      1.306477, ,           5.4,      1.235768, ,           5.4,      1.202646, ,           5.4,      1.191793, , 
          5.6,      1.156187, ,           5.6,      1.142014, ,           5.6,       1.11897, ,           5.6,      1.103963, ,           5.6,      1.498348, ,           5.6,      1.452619, ,           5.6,      1.099095, ,           5.6,      1.092265, ,           5.6,      1.091148, , , , , , , , , , , , , , , , ,           5.6,      1.384357, ,           5.6,      1.311838, ,           5.6,      1.240818, ,           5.6,      1.208114, ,           5.6,      1.197605, , 
          5.8,      1.166585, ,           5.8,      1.153219, ,           5.8,      1.131648, ,           5.8,       1.11786, ,           5.8,      1.507127, ,           5.8,      1.461198, ,           5.8,      1.113124, ,           5.8,      1.105464, ,           5.8,      1.104183, , , , , , , , , , , , , , , , ,           5.8,      1.392599, ,           5.8,      1.319592, ,           5.8,      1.248022, ,           5.8,      1.215823, ,           5.8,       1.20576, , 

