Alpha,T1-15.8 m/s-VLM2, , 
           -2,      14.77175, , 
         -1.8,      15.38986, , 
         -1.6,      15.94041, , 
         -1.4,      16.41916, , 
         -1.2,      16.82683, , 
           -1,      17.17348, , 
         -0.8,      17.47129, , 
         -0.6,      17.72872, , 
         -0.4,      17.95009, , 
         -0.2,      18.13802, , 
            0,      18.29461, , 
          0.2,       18.4222, , 
          0.4,      18.52265, , 
          0.6,      18.59776, , 
          0.8,      18.64972, , 
            1,      18.68026, , 
          1.2,      18.69085, , 
          1.4,      18.68306, , 
          1.6,      18.65821, , 
          1.8,      18.61781, , 
            2,      18.56275, , 
          2.2,      18.49401, , 
          2.4,      18.41244, , 
          2.6,      18.31805, , 
          2.8,      18.21023, , 
            3,      18.08649, , 
          3.2,      17.94308, , 
          3.4,      17.77646, , 
          3.6,      17.58464, , 
          3.8,      17.36817, , 
            4,      17.12631, , 
          4.2,      16.85128, , 
          4.4,      16.52811, , 
          4.6,      16.14807, , 
          4.8,      15.72605, , 

