Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.961928, , 
         -1.8,      4.768283, , 
         -1.6,      4.604992, , 
         -1.4,      4.467424, , 
         -1.2,      4.352636, , 
           -1,      4.258116, , 
         -0.8,      4.181199, , 
         -0.6,      4.119251, , 
         -0.4,      4.069814, , 
         -0.2,      4.030755, , 
            0,      4.000542, , 
          0.2,      3.978085, , 
          0.4,      3.962186, , 
          0.6,      3.951823, , 
          0.8,      3.946295, , 
            1,      3.945032, , 
          1.2,      3.947613, , 
          1.4,      3.953713, , 
          1.6,      3.963046, , 
          1.8,      3.975296, , 
            2,       3.99023, , 
          2.2,      4.007666, , 
          2.4,      4.027387, , 
          2.6,      4.049289, , 
          2.8,      4.073213, , 
            3,      4.099068, , 
          3.2,      4.126717, , 
          3.4,      4.156117, , 
          3.6,      4.187177, , 
          3.8,      4.219987, , 
            4,      4.254602, , 
          4.2,      4.291364, , 
          4.4,      4.330924, , 
          4.6,       4.37355, , 
          4.8,      4.419811, , 
            5,      4.469502, , 
          5.2,       4.52271, , 
          5.4,      4.578044, , 
          5.6,      4.635928, , 
          5.8,      4.697568, , 
            6,      4.764796, , 
          6.2,        4.8394, , 
          6.4,      4.923207, , 

