Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.555859, , 
         -1.8,      6.151304, , 
         -1.6,      5.800311, , 
         -1.4,      5.495265, , 
         -1.2,      5.229413, , 
           -1,      4.996473, , 
         -0.8,      4.792198, , 
         -0.6,      4.612633, , 
         -0.4,      4.453692, , 
         -0.2,      4.312383, , 
            0,      4.186454, , 
          0.2,      4.074034, , 
          0.4,      3.973571, , 
          0.6,      3.883986, , 
          0.8,       3.80406, , 
            1,      3.732831, , 
          1.2,      3.669279, , 
          1.4,      3.612453, , 
          1.6,      3.561892, , 
          1.8,      3.516986, , 
            2,      3.476842, , 
          2.2,      3.440885, , 
          2.4,      3.408783, , 
          2.6,      3.380124, , 
          2.8,      3.354538, , 
            3,      3.331697, , 
          3.2,      3.311398, , 
          3.4,      3.293337, , 
          3.6,      3.277342, , 
          3.8,      3.263254, , 
            4,      3.250909, , 
          4.2,      3.240161, , 
          4.4,      3.230967, , 
          4.6,      3.223112, , 
          4.8,      3.216556, , 
            5,      3.211154, , 
          5.2,      3.206832, , 
          5.4,      3.203492, , 
          5.6,      3.201063, , 
          5.8,      3.199494, , 
            6,      3.198733, , 
          6.2,      3.198724, , 
          6.4,      3.199427, , 
          6.6,      3.200779, , 
          6.8,      3.202761, , 
            7,      3.205343, , 
          7.2,      3.208497, , 
          7.4,        3.2122, , 
          7.6,      3.216451, , 
          7.8,      3.221235, , 
            8,      3.226572, , 

