Alpha,T1-15.8 m/s-VLM2, , 
           -2,      7.639323, , 
         -1.8,      7.346627, , 
         -1.6,      7.091609, , 
         -1.4,      6.870373, , 
         -1.2,      6.678982, , 
           -1,      6.513154, , 
         -0.8,      6.370441, , 
         -0.6,      6.248206, , 
         -0.4,      6.143118, , 
         -0.2,      6.052866, , 
            0,      5.975824, , 
          0.2,      5.910638, , 
          0.4,      5.856195, , 
          0.6,      5.811892, , 
          0.8,       5.77679, , 
            1,      5.750196, , 
          1.2,      5.731217, , 
          1.4,      5.718963, , 
          1.6,      5.713213, , 
          1.8,      5.713463, , 
            2,      5.718675, , 
          2.2,      5.728249, , 
          2.4,      5.741943, , 
          2.6,      5.759338, , 
          2.8,      5.780047, , 
            3,      5.803724, , 
          3.2,      5.830208, , 
          3.4,       5.85914, , 
          3.6,      5.890367, , 
          3.8,      5.923743, , 
            4,      5.959104, , 
          4.2,      5.996295, , 
          4.4,      6.035341, , 
          4.6,      6.075945, , 
          4.8,      6.118118, , 
            5,      6.161664, , 
          5.2,      6.206518, , 
          5.4,      6.252556, , 
          5.6,      6.299702, , 
          5.8,      6.347913, , 
            6,      6.397135, , 
          6.2,      6.447311, , 
          6.4,        6.4984, , 
          6.6,      6.550318, , 
          6.8,      6.603065, , 
            7,      6.656615, , 
          7.2,      6.710946, , 
          7.4,      6.766037, , 
          7.6,      6.821922, , 
          7.8,      6.878593, , 
            8,      6.936126, , 

